,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Vaina Loca",Ozuna,2576615,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
2,TELÉFONO,Aitana,2380382,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
3,"Sin Pijama","Becky G",1926298,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
4,"No Es Justo","J Balvin",1912307,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
5,"Ni La Hora","Ana Guerra",1842661,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW
6,"No Me Acuerdo",Thalía,1808039,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
7,Mujeres,"Mozart La Para",1799128,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
8,Usted,"Juan Magán",1783600,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
9,"Ya No Quiero Ná","Lola Indigo",1708991,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
10,"Te Boté - Remix","Nio Garcia",1560696,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
11,"Bien Duro","C. Tangana",1484740,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW
12,Clandestino,Shakira,1382830,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
13,Asesina,Brytiago,1344603,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
14,BEBE,6ix9ine,1334011,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
15,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,1235262,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
16,"La Cintura","Alvaro Soler",1137139,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
17,"Cuando Te Besé","Becky G",1128748,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
18,"Mala Mía",Maluma,1122230,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
19,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki",1118926,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
20,"MALAMENTE - Cap.1: Augurio",ROSALÍA,1105589,https://open.spotify.com/track/5zOAudPQIs5U8zP6LQGHmH
21,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1085751,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
22,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",1055933,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
23,"I Like It","Cardi B",1052534,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
