,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,TELÉFONO,Aitana,2600682,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
2,"Vaina Loca",Ozuna,2593682,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
3,"Sin Pijama","Becky G",2121331,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
4,"Ni La Hora","Ana Guerra",2010166,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW
5,"Ya No Quiero Ná","Lola Indigo",1924763,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
6,Usted,"Juan Magán",1888929,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
7,"Te Boté - Remix","Nio Garcia",1744491,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
8,"No Es Justo","J Balvin",1724955,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
9,"Bien Duro","C. Tangana",1628317,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW
10,Clandestino,Shakira,1475317,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
11,Calypso,"Luis Fonsi",1434169,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
12,"No Me Acuerdo",Thalía,1407263,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
13,Asesina,Brytiago,1364620,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
14,"La Cintura","Alvaro Soler",1327135,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
15,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1212554,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
16,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",1202487,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
17,"MALAMENTE - Cap.1: Augurio",ROSALÍA,1191054,https://open.spotify.com/track/5zOAudPQIs5U8zP6LQGHmH
18,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki",1189660,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
19,Mujeres,"Mozart La Para",1166974,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
20,"Mi Cama - Remix","KAROL G",1166362,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
21,"Estamos Bien","Bad Bunny",1112988,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
22,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,1104294,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
23,"Duro y Suave","Leslie Grace",1097953,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
24,"I Like It","Cardi B",1076719,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
25,"Me Niego (feat. Ozuna & Wisin)",Reik,1048909,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
26,"La player (Bandolera)","Zion & Lennox",997046,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
27,"In My Feelings",Drake,981235,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
28,"Lo Malo",Aitana,964720,https://open.spotify.com/track/5bhDL4GgUvr5LBrpjqyrte
29,"Cuando Te Besé","Becky G",954912,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
30,Unica,Ozuna,954336,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
31,"Dura - Remix","Daddy Yankee",945449,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
32,"PIENSO EN TU MIRÁ - Cap.3: Celos",ROSALÍA,944478,https://open.spotify.com/track/0qKxqVcFCMmrjjvIgjjEE6
33,"Mala Mía",Maluma,920810,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
34,"Solo (feat. Demi Lovato)","Clean Bandit",884105,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
35,"Cuando Nadie Ve",Morat,881716,https://open.spotify.com/track/1Cxd4ZJJ9VOQQpNcpdcZEQ
36,"Madura (feat. Bad Bunny)",Cosculluela,879827,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
37,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",878772,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
38,"Bella - Remix",Wolfine,866744,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
39,Brillo,"J Balvin",802435,https://open.spotify.com/track/3vgiIJW3iSQRRvgYiW86i9
40,Hipócrita,"Anuel AA",769027,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
41,"Girls Like You (feat. Cardi B)","Maroon 5",726610,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
42,"A Partir De Hoy","David Bisbal",715625,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
43,"El Anillo - Remix","Jennifer Lopez",701868,https://open.spotify.com/track/3wyMqxd4rILBpYlpQRQ58h
44,Sirena,"Cali Y El Dandee",694096,https://open.spotify.com/track/1juHIWqgFiDFAKuEBP24Lt
45,"Síguelo Bailando",Ozuna,686114,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
46,Fuego,"Eleni Foureira",667805,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm
47,"Le Encanta","Juan Magán",664141,https://open.spotify.com/track/68pbwCjIAkmNaTYaAfRtHC
48,"One Kiss (with Dua Lipa)","Calvin Harris",659014,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
49,"Por Perro","Sebastian Yatra",591381,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
50,"Déjate Llevar","Juan Magán",587695,https://open.spotify.com/track/4hXAdUl4nAnSPc9thzP2E2
51,"Él no soy yo","Blas Cantó",565001,https://open.spotify.com/track/64049BEBjRMbLOoC7DFVeu
52,"La Cintura (feat. Flo Rida & TINI) - Remix","Alvaro Soler",532060,https://open.spotify.com/track/56gH0zGe3SP9SGNoQ2pWwn
53,"Quiere Beber","Anuel AA",530638,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
54,breathin,"Ariana Grande",524752,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
55,"Ya Es Hora","Ana Mena",507798,https://open.spotify.com/track/2SKNarYKa7W0iCOq7u96N8
56,"Calypso - Remix","Luis Fonsi",492364,https://open.spotify.com/track/3B1q4Cv9PcYdiOpzqKSEIV
57,"Llorando en la Limo","C. Tangana",486904,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
58,"God is a woman","Ariana Grande",460104,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
59,"El Préstamo",Maluma,446426,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
60,Peligrosa,"J Balvin",445559,https://open.spotify.com/track/3Nkqp3NSGWMXVVO08zGpN7
61,"¿Cual es tu plan?","Bad Bunny",419328,https://open.spotify.com/track/4HRDBtek0ayfLQ6uc7rjO9
62,Ambiente,"J Balvin",417618,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
63,"La llave (feat. Piso 21)","Pablo Alborán",412480,https://open.spotify.com/track/0nJUoF6tA031X6zvX9ee4R
64,"Jackie Chan",Tiësto,410622,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
65,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,407766,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
66,Celoso,"Lele Pons",407193,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
67,"Esta Vez",Cepeda,385889,https://open.spotify.com/track/4xLg8ilWzOYwHeB92ZDmoD
68,"No Brainer","DJ Khaled",382548,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
69,"Mi Cama","KAROL G",381079,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
70,"Jaque Mate","Maikel Delacalle",376291,https://open.spotify.com/track/7cw9HASLT9V2fvWerKHV32
71,Brindemos,"Anuel AA",372629,https://open.spotify.com/track/7LeQ55Z5jPBB0ggYJtAiYO
72,"Mad Love","Sean Paul",372290,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
73,Dicen,"Antonio Orozco",369527,https://open.spotify.com/track/1tHWjExSM4oJZRzC8UO0Sg
74,#Idiota,"Juan Magán",367506,https://open.spotify.com/track/5K76snkgJAafrEjyjQFdHx
75,"no tears left to cry","Ariana Grande",363808,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
76,"Chica Paranormal","Paulo Londra",361600,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
77,"Besos En Guerra",Morat,358351,https://open.spotify.com/track/5KgdtjmglXPjJNKvMvSjgo
78,X,"Nicky Jam",357257,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
79,"Toda - Remix","Alex Rose",354202,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
80,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,342074,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
81,"Te Amo","Piso 21",337305,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
82,FRIENDS,Marshmello,336913,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
83,"El Anillo","Jennifer Lopez",335984,https://open.spotify.com/track/2SpfMQ5TuKsMj1trNwrLVA
84,Casualidad,Nacho,335935,https://open.spotify.com/track/08rwXPBZ2DHOwnL7xaz044
85,SAD!,XXXTENTACION,335643,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
86,Triste,"Bryant Myers",332730,https://open.spotify.com/track/5MNS5FF4LrTX0jIaI0gory
87,"Ya No Tiene Novio","Sebastian Yatra",324707,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
88,Dembow,"Danny Ocean",318543,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
89,Euromillón,"Rels B",309469,https://open.spotify.com/track/3PkLiVZFchdmUluS9QL8fv
90,Rise,"Jonas Blue",308427,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
91,Bipolar,"Chris Jeday",307199,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
92,"Zum Zum","Daddy Yankee",303712,https://open.spotify.com/track/7lEhOiFtcLXY4P7cuTKuQ8
93,"Epa Wei","Danny Ocean",291353,https://open.spotify.com/track/2QmsKag0YaqhAbpR9Nwmpn
94,"Échame La Culpa","Luis Fonsi",290883,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
95,Guerrera,DELLAFUENTE,288262,https://open.spotify.com/track/3Q6zROQvMXRtR9NYfDpNWL
96,"To My Love - Tainy Remix","Bomba Estéreo",285879,https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx
97,"Better Now","Post Malone",282816,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
98,"Eastside (with Halsey & Khalid)","benny blanco",281693,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
99,"Antes de Morirme (feat. Rosalía)","C. Tangana",280623,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
100,Original,Arcangel,278364,https://open.spotify.com/track/1LBlcCtOrKITXpEp1hnNpj
101,Criminal,"Natti Natasha",277376,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
102,"Promises (with Sam Smith)","Calvin Harris",274468,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
103,Flames,"David Guetta",268053,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
104,"La reina del local (feat. Manuel Delgado)","Sergio Contreras",266054,https://open.spotify.com/track/11jKfAyVtsZlo1vtlrui8G
105,"In My Mind",Dynoro,265811,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
106,"Me Rehúso","Danny Ocean",265039,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
107,Vuelve,Beret,264538,https://open.spotify.com/track/3hZYJIRDVCq6Cg9d01B12j
108,Dieciocho,"Dani Martín",263965,https://open.spotify.com/track/3nN5n70vM1tAMWBDZaRbxS
109,Medicina,Anitta,258247,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
110,"El Farsante - Remix",Ozuna,257826,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
111,"Shape of You","Ed Sheeran",256510,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
112,"Nena Maldicion (feat. Lenny Tavarez)","Paulo Londra",252796,https://open.spotify.com/track/3TnhQSRwT3AVMdXw5JPq0x
113,"El Clavo (feat. Maluma) - Remix","Prince Royce",252038,https://open.spotify.com/track/6bI00brFpeprqCDqKouEJS
114,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,249783,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
115,IDGAF,"Dua Lipa",249402,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
116,"La Llamada",Leiva,246971,https://open.spotify.com/track/5ZCamgcqvkckdf2FdfYuth
117,"God's Plan",Drake,245613,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
118,Dicen,"Matt Hunter",244842,https://open.spotify.com/track/4cfoVJxpHqUqTvBrG1RTyi
119,"Let M3 Xplain","Kidd Keo",244291,https://open.spotify.com/track/52zLWUiM0kyUPTokyAsOW7
120,Solita,Ozuna,244193,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
121,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",243749,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
122,"La Vida Sin Ti","Piso 21",241569,https://open.spotify.com/track/1RvL7eHoeUolnQbWm2Hnba
123,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",239693,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
