,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lo Malo - Operación Triunfo 2017",Aitana,1558951,https://open.spotify.com/track/0Ur4DvUsF7GedvPygHtaRv
2,"Échame La Culpa","Luis Fonsi",1552051,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
3,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",1522740,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
4,Corazón,Maluma,1384282,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
5,"Tu Canción - Operación Triunfo 2017",Amaia,1353119,https://open.spotify.com/track/4KCGvQuZSg7UFmjvipUtZY
6,Sensualidad,"Bad Bunny",1269764,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
7,Dura,"Daddy Yankee",1247039,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
8,Criminal,"Natti Natasha",1207494,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
9,Downtown,Anitta,1149849,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
10,"Déjate Llevar","Juan Magán",1108031,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
11,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1034380,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
12,"Bum Bum Tam Tam","MC Fioti",970111,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
13,"Havana (feat. Young Thug)","Camila Cabello",935837,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
14,"Se Preparó",Ozuna,929290,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
15,Machika,"J Balvin",888272,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
16,Mayores,"Becky G",887963,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
17,"Arde - Operación Triunfo 2017",Aitana,838113,https://open.spotify.com/track/49jhcLhfG1EtNpeVpso7NE
18,"Suena El Dembow","Joey Montana",815332,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
19,Bella,Wolfine,811494,https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE
20,"Báilame - Remix",Nacho,797986,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
21,"Perro Fiel (feat. Nicky Jam)",Shakira,793553,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
22,Guerrera,DELLAFUENTE,793430,https://open.spotify.com/track/3Q6zROQvMXRtR9NYfDpNWL
23,Solita,Ozuna,788037,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
24,"Síguelo Bailando",Ozuna,786525,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
25,"La Llamada",Leiva,784065,https://open.spotify.com/track/5ZCamgcqvkckdf2FdfYuth
26,"Quiero Repetir",Ozuna,760535,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
27,"Me Rehúso","Danny Ocean",757073,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
28,"No vaya a ser","Pablo Alborán",748503,https://open.spotify.com/track/6ZZOdrcqRZzTCwGlsy00SU
29,"Robarte un Beso","Carlos Vives",727042,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
30,"Besos En Guerra",Morat,712748,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx
31,SUTRA,"Sebastian Yatra",698428,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
32,"Que Nos Sigan Las Luces - Operación Triunfo 2017","Alfred García",688733,https://open.spotify.com/track/34ixN7x3HCqXnM7i0BNdh0
33,"New Rules","Dua Lipa",685013,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
34,"God's Plan",Drake,678897,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
35,Vuelve,"Daddy Yankee",670146,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
36,"Havana - Remix","Camila Cabello",667943,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
37,rockstar,"Post Malone",649044,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
38,"Que Va","Alex Sensation",648810,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
39,"She Don't Give a FO (feat. Khea)",Duki,644159,https://open.spotify.com/track/7ehmaSwhEZv4aaJzxsVMGY
40,Dembow,"Danny Ocean",643135,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
41,Perfect,"Ed Sheeran",642383,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
42,"Escápate Conmigo (feat. Ozuna)",Wisin,601856,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
43,"Bella y Sensual","Romeo Santos",598444,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
44,Wolves,"Selena Gomez",590116,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
45,"Shape of You","Ed Sheeran",566458,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
46,"El Patio","Pablo López",565752,https://open.spotify.com/track/3YWh4qEPAkWYu2830DFcga
47,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",538696,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
48,"Scooby Doo Pa Pa","Dj Kass",525039,https://open.spotify.com/track/1xndOD8CreR5ctkOv5G1LN
49,"El Remedio - Operación Triunfo 2017","Ana Guerra",464965,https://open.spotify.com/track/6bjCXCNQJOmL10UQhzjgs9
50,Chambea,"Bad Bunny",464911,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i
51,"Miedo - Operación Triunfo 2017",Amaia,462191,https://open.spotify.com/track/5EKBuRD3Xx9BpYYqxrwAAT
52,"Háblame Bajito","Abraham Mateo",442566,https://open.spotify.com/track/1s46xFwjfRUkRlPlX3PwPk
53,"Amantes de una Noche","Natti Natasha",437981,https://open.spotify.com/track/2iCOdoyDmWG3hWkbtH1KB2
54,"Loco Enamorado","Abraham Mateo",430342,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
55,Esperándote,"Manuel Turizo",414639,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
56,"Una Lady Como Tú","Manuel Turizo",408118,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
57,"Dusk Till Dawn - Radio Edit",ZAYN,401883,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
58,"El Farsante - Remix",Ozuna,395670,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
59,"Felices los 4",Maluma,387385,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
60,"Todo Comienza en la Disco",Wisin,382597,https://open.spotify.com/track/3a2aBKuvgP1qHo3BqU3lGh
61,"La isla del amor (feat. Maki)","Demarco Flamenco",382048,https://open.spotify.com/track/0Gw9QC3RqHmTdGqHIWLHb6
62,"Mi Gente","J Balvin",374964,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
63,"Explícale (feat. Bad Bunny)",Yandel,370332,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
64,"Shake It Out - Operación Triunfo 2017",Amaia,368589,https://open.spotify.com/track/5ElrWDZy0orxEMKmmiynKD
