,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Vaina Loca",Ozuna,2120807,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
2,BEBE,6ix9ine,2112732,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",2082682,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
4,TELÉFONO,Aitana,1924137,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
5,Mujeres,"Mozart La Para",1877276,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
6,"Quiere Beber","Anuel AA",1693809,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
7,"No Es Justo","J Balvin",1651257,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
8,Celoso,"Lele Pons",1558447,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
9,"Ni La Hora","Ana Guerra",1504767,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW
10,"No Me Acuerdo",Thalía,1429451,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
11,"Sin Pijama","Becky G",1384866,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
12,"Cuando Te Besé","Becky G",1376697,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
13,Usted,"Juan Magán",1373221,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
14,"Ya No Quiero Ná","Lola Indigo",1300425,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
15,"Mala Mía",Maluma,1250429,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
16,Ibiza,Ozuna,1175492,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
17,"Te Boté - Remix","Nio Garcia",1145340,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,Asesina,Brytiago,1133388,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
19,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,1129743,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
20,Clandestino,Shakira,1041714,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
21,"Cuando Nadie Ve",Morat,1023383,https://open.spotify.com/track/1Cxd4ZJJ9VOQQpNcpdcZEQ
22,"Bien Duro","C. Tangana",1015033,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW
23,Culpables,"KAROL G",1014536,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
24,"Ya No Tiene Novio","Sebastian Yatra",887453,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
25,"Me Dijeron",Ozuna,840883,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
26,"MALAMENTE - Cap.1: Augurio",ROSALÍA,834280,https://open.spotify.com/track/5zOAudPQIs5U8zP6LQGHmH
27,"I Like It","Cardi B",832868,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
28,"La Cintura","Alvaro Soler",830043,https://open.spotify.com/track/3a75ZWMhJPC5oti6fanzfS
29,"Él no soy yo","Blas Cantó",829754,https://open.spotify.com/track/38mCl4EuWhML4eaZPdNQ3a
30,"Amigos Con Derechos",Reik,809591,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
31,Dracukeo,"Kidd Keo",805082,https://open.spotify.com/track/44IIAzBwV82xskUzJSvXNe
32,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,781643,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
33,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",774149,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
34,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki",769706,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
35,"Me Niego (feat. Ozuna & Wisin)",Reik,762308,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
36,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",761529,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
37,"Solo (feat. Demi Lovato)","Clean Bandit",745972,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
38,"Toda - Remix","Alex Rose",742208,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
39,"Estamos Bien","Bad Bunny",734016,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
40,"Mi Cama - Remix","KAROL G",729272,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
41,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",726319,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
42,Vuelve,"Sebastian Yatra",702845,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S
43,"La player (Bandolera)","Zion & Lennox",699036,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
44,"Duro y Suave","Leslie Grace",689500,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
45,"Lo siento",Beret,675244,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
46,Hipócrita,"Anuel AA",673165,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
47,"Madura (feat. Bad Bunny)",Cosculluela,663051,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
48,"PIENSO EN TU MIRÁ - Cap.3: Celos",ROSALÍA,644152,https://open.spotify.com/track/0qKxqVcFCMmrjjvIgjjEE6
49,"Girls Like You (feat. Cardi B)","Maroon 5",620035,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
50,"Está Rico","Marc Anthony",606530,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
51,"I Love It (& Lil Pump)","Kanye West",574802,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
52,"This Is Me - Operación Triunfo 2018","Operación Triunfo 2018",523095,https://open.spotify.com/track/3g60HlobbQL4Vc3VUv8l0V
53,"In My Mind",Dynoro,520554,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
54,"Dura - Remix","Daddy Yankee",514455,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
55,"5 Sentidos",Dvicio,501556,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
56,"One Kiss (with Dua Lipa)","Calvin Harris",499744,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
57,"Bella - Remix",Wolfine,498110,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
58,"A Partir De Hoy","David Bisbal",476726,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
59,Calypso,"Luis Fonsi",454832,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
60,PPP,"Kevin Roldan",439412,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
61,"Besos En Guerra",Morat,426385,https://open.spotify.com/track/5KgdtjmglXPjJNKvMvSjgo
62,Ponle,Rvssian,422807,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
63,Unica,Ozuna,420104,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A
64,"Le Encanta","Juan Magán",416495,https://open.spotify.com/track/68pbwCjIAkmNaTYaAfRtHC
65,Perdón,"David Bisbal",414142,https://open.spotify.com/track/4iCJFRTRsFlj4UWoEd7bS9
66,"¿Cual es tu plan?","Bad Bunny",406795,https://open.spotify.com/track/4HRDBtek0ayfLQ6uc7rjO9
67,"No Hay Nadie Más","Sebastian Yatra",395311,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
68,"Falling Down - Bonus Track","Lil Peep",389719,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
69,"Lo Malo",Aitana,383470,https://open.spotify.com/track/5bhDL4GgUvr5LBrpjqyrte
70,Sirena,"Cali Y El Dandee",381963,https://open.spotify.com/track/1juHIWqgFiDFAKuEBP24Lt
71,"In My Feelings",Drake,380701,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
72,Fuego,"Eleni Foureira",379740,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm
73,Brindemos,"Anuel AA",379252,https://open.spotify.com/track/7LeQ55Z5jPBB0ggYJtAiYO
74,"Calypso - Remix","Luis Fonsi",378717,https://open.spotify.com/track/3B1q4Cv9PcYdiOpzqKSEIV
75,Dicen,"Antonio Orozco",375801,https://open.spotify.com/track/1tHWjExSM4oJZRzC8UO0Sg
76,"Feel It Still - Operación Triunfo 2018","Famous Oberogo",375200,https://open.spotify.com/track/6XVmUswAnhtcKDbJfv5Yxl
77,Brillo,"J Balvin",372808,https://open.spotify.com/track/3vgiIJW3iSQRRvgYiW86i9
