,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Altura",ROSALÍA,2647071,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
2,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",2367301,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
3,"La Playa","Myke Towers",2365300,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
4,"Enchochado de Ti","Don Patricio",2223701,https://open.spotify.com/track/6G8TNOdTBpBPmDdJAvoVhA
5,"Verte Ir","DJ Luian",2180046,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
6,"Pa Mí - Remix",Dalex,2073142,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
7,"Tal Vez","Paulo Londra",1992797,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0
8,"Con Calma","Daddy Yankee",1893217,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
9,"Te Robaré","Nicky Jam",1874188,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
10,"Contra La Pared","Sean Paul",1849019,https://open.spotify.com/track/3JjaofJ0lCeEsFSZqppzOp
11,HP,Maluma,1693086,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
12,Soltera,Lunay,1615149,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
13,"Si Se Da","Myke Towers",1519433,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
14,"Calma - Remix","Pedro Capó",1383016,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
15,"Déjate Querer","Lalo Ebratt",1345208,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
16,Swing,"Danny Ocean",1330354,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
17,Secreto,"Anuel AA",1282322,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
18,"Me llama",Beret,1277620,https://open.spotify.com/track/7piXNyrajEfqhOkzgDq2Ts
19,Presiento,Morat,1248835,https://open.spotify.com/track/7nHUD2xhqkehsYk3PT6QDs
20,"Ganas Sobran","Bryant Myers",1245716,https://open.spotify.com/track/17iXKeQe2iVYXJcMpQqthG
21,"Un Año","Sebastian Yatra",1180235,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
22,"Baila Baila Baila",Ozuna,1076389,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
23,"Baila Baila Baila - Remix",Ozuna,1014770,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
24,Maldición,"Lola Indigo",1007318,https://open.spotify.com/track/7vvbpDDRvhwGflyPTJYBEU
25,"Esclavo de Tus Besos","Manuel Turizo",974656,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
26,"Adan y Eva","Paulo Londra",969224,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
27,Amanece,"Anuel AA",965244,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
28,"Que Mas Pues - Remix","Justin Quiles",954899,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
