,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",3295893,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"La Difícil","Bad Bunny",2745390,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
3,Tattoo,"Rauw Alejandro",2615334,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
4,Rojo,"J Balvin",2328581,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
5,Diosa,"Myke Towers",2302674,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
6,Ignorantes,"Bad Bunny",2028959,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
7,Morado,"J Balvin",1973068,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
8,Keii,"Anuel AA",1906557,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
9,Safaera,"Bad Bunny",1894231,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
10,Medusa,"Jhay Cortez",1858232,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
11,"Se iluminaba","Fred De Palma",1430336,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
12,"Si Veo a Tu Mamá","Bad Bunny",1413287,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
13,"La Santa","Bad Bunny",1406225,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
14,"Me Gusta",Shakira,1388230,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
15,"Fantasias - Remix","Rauw Alejandro",1343659,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
16,"Pegamos Tela",Lérica,1278252,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
17,"Dance Monkey","Tones And I",1260722,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
18,"Prendio (Remix)",Rvfv,1223930,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
19,"Alocao (With Bad Gyal)","Omar Montes",1170503,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
20,Muévelo,"Nicky Jam",1134774,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
21,Vete,"Bad Bunny",1093059,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
