,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Safaera,"Bad Bunny",2934571,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
2,Amarillo,"J Balvin",2587114,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
3,Tusa,"KAROL G",2497589,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
4,Rojo,"J Balvin",2450012,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
5,"La Difícil","Bad Bunny",2218940,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
6,"Yo Perreo Sola","Bad Bunny",2079792,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
7,Tattoo,"Rauw Alejandro",2049255,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
8,Morado,"J Balvin",1969054,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
9,"4 besos","Lola Indigo",1725491,https://open.spotify.com/track/49QwoSLuV69Fd8bwTqdZvs
10,Diosa,"Myke Towers",1710983,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
11,"Una Mala (Remix)","El Completo Rd",1469940,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
12,Keii,"Anuel AA",1428516,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
13,Gris,"J Balvin",1423074,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
14,Ignorantes,"Bad Bunny",1418825,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
15,Medusa,"Jhay Cortez",1365646,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
16,"Se iluminaba","Fred De Palma",1248393,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
17,Azul,"J Balvin",1211739,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
18,"Si Veo a Tu Mamá","Bad Bunny",1193165,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
19,Dolerme,ROSALÍA,1152827,https://open.spotify.com/track/2reL9PAUza4PUtbjqW1fRf
20,"Don't Start Now","Dua Lipa",1152597,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
21,"Pegamos Tela",Lérica,1130471,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
22,"La Cama - Remix",Lunay,1124460,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
