,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Échame La Culpa","Luis Fonsi",1631939,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
2,Sensualidad,"Bad Bunny",1315539,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
3,Corazón,Maluma,1225380,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
4,Criminal,"Natti Natasha",1130802,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
5,Mayores,"Becky G",1070928,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
6,Downtown,Anitta,1013143,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
7,"Se Preparó",Ozuna,1008245,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
8,"No vaya a ser","Pablo Alborán",915875,https://open.spotify.com/track/6ZZOdrcqRZzTCwGlsy00SU
9,"Déjate Llevar","Juan Magán",903145,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
10,"Perro Fiel (feat. Nicky Jam)",Shakira,897936,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
11,"Suena El Dembow","Joey Montana",872301,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
12,"New Rules","Dua Lipa",857307,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
13,Havana,"Camila Cabello",850214,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
14,"Báilame - Remix",Nacho,850072,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
15,"Bum Bum Tam Tam","MC Fioti",848651,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
16,"Me Rehúso","Danny Ocean",843800,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
17,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",790721,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
18,rockstar,"Post Malone",763990,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
19,"Havana - Remix","Camila Cabello",762512,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ
20,"Robarte un Beso","Carlos Vives",731072,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
21,"Que Va","Alex Sensation",702242,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
22,SUTRA,"Sebastian Yatra",692753,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
23,Perfect,"Ed Sheeran",690542,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
24,Chambea,"Bad Bunny",677674,https://open.spotify.com/track/6ElmxV9B2mSNscEjP27M7i
25,"Besos En Guerra",Morat,676792,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx
26,Wolves,"Selena Gomez",674419,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
27,"3 A.M.","Jesse & Joy",649341,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
28,"Shake It Out - Operación Triunfo 2017",Amaia,637999,https://open.spotify.com/track/5ElrWDZy0orxEMKmmiynKD
29,Vuelve,"Daddy Yankee",626509,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
30,"Escápate Conmigo (feat. Ozuna)",Wisin,625469,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc
31,"Síguelo Bailando",Ozuna,609671,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
32,"Shape of You","Ed Sheeran",598186,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
33,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",595471,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
34,"Mi Gente","J Balvin",583872,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
35,"Felices los 4",Maluma,583120,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
36,"Loco Enamorado","Abraham Mateo",565977,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
37,"Una Lady Como Tú","Manuel Turizo",555231,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
38,"Bella y Sensual","Romeo Santos",553329,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
39,"La isla del amor (feat. Maki)","Demarco Flamenco",549125,https://open.spotify.com/track/0Gw9QC3RqHmTdGqHIWLHb6
