,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",3405214,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Alocao (With Bad Gyal)","Omar Montes",1978389,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
3,"Dance Monkey","Tones And I",1942325,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,+,Aitana,1902935,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
5,Indeciso,Reik,1659347,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
6,Zorra,"Bad Gyal",1653260,https://open.spotify.com/track/0OP1RzrglC008kj79Httv3
7,Blanco,"J Balvin",1637614,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
8,Vete,"Bad Bunny",1601409,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
9,"RITMO (Bad Boys For Life)","Black Eyed Peas",1576905,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
10,"Hola - Remix",Dalex,1533549,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
11,"Whine Up","Nicky Jam",1492677,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
12,China,"Anuel AA",1422191,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
13,"Si por mi fuera",Beret,1338322,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
14,"Se iluminaba","Fred De Palma",1302668,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
15,Morado,"J Balvin",1281616,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
16,Aventura,Lunay,1281053,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
17,"Sigues Con El","Dímelo Flow",1234515,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
18,"Easy - Remix","Jhay Cortez",1229575,https://open.spotify.com/track/0Cn8NxJZz7zUlsaA3rXoIU
19,Fantasias,"Rauw Alejandro",1183544,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
20,Muévelo,"Nicky Jam",1134802,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
21,Rueda,Chimbala,1061253,https://open.spotify.com/track/71NGDQ9vSPXm55pyWeAxKK
22,"Adicto (with Anuel AA & Ozuna)",Tainy,1024956,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
23,"Fuera De Mi Mente",Lérica,1017700,https://open.spotify.com/track/7bsqRe39lKOYX45FZpzP9o
24,"Perreo en La Luna","Rich Music LTD",975282,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
25,"Prendio (Remix)",Rvfv,930259,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
26,"Yo x Ti, Tu x Mi",ROSALÍA,928483,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
27,Yummy,"Justin Bieber",892670,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
28,"Hasta Que Salga el Sol",Ozuna,887614,https://open.spotify.com/track/0dDboLfmRNsTBscy4j3Rnl
29,"Te Quemaste","Manuel Turizo",875683,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
30,"Me Gusta",Shakira,846285,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
31,"B11 (feat. Myke Towers)",Rvssian,841555,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
32,Tabú,"Pablo Alborán",834827,https://open.spotify.com/track/471HeGJPKw07MObixON0Um
33,Yelo,"C. Tangana",834687,https://open.spotify.com/track/3OUPJPD1OmFd8gL7ztY9v8
34,"La Cama",Lunay,830062,https://open.spotify.com/track/0OoqRZXnSrgIUAha3iLKG1
35,"Bellaquita - Remix",Dalex,826162,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
36,"La Rubia - Remix 2","La Nueva Escuela",821158,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
37,"Si Te Vas",Sech,815538,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
38,Fantasía,Ozuna,792743,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
39,"A Dónde Vamos",Morat,776901,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
40,ROXANNE,"Arizona Zervas",772873,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
41,"Qué Bonito Es Querer","Manuel Carrasco",739046,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
42,"Indios y Vaqueros",Sinsinati,736374,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
43,Memories,"Maroon 5",735061,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
44,Quizas,"Rich Music LTD",720788,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
45,"Don't Start Now","Dua Lipa",710713,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
46,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",701093,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
47,"De Tranquilote","Danny Romero",694841,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
48,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",687577,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
49,"Otro Trago - Remix",Sech,665183,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
50,Callaita,"Bad Bunny",629579,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
51,Presiento,Morat,620315,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
52,Prendío,Rvfv,613939,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
