,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,X,"Nicky Jam",1916951,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
2,"Te Boté - Remix","Nio Garcia",1875174,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
3,"Me Niego (feat. Ozuna & Wisin)",Reik,1625819,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
4,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1569519,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
5,"Duro y Suave","Leslie Grace",1382005,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
6,Dura,"Daddy Yankee",1347571,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
7,"Sin Pijama","Becky G",1283004,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
8,"Lo Malo",Aitana,1226537,https://open.spotify.com/track/5bhDL4GgUvr5LBrpjqyrte
9,"El Préstamo",Maluma,1198886,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
10,"Síguelo Bailando",Ozuna,1165199,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
11,"Madura (feat. Bad Bunny)",Cosculluela,1116262,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
12,Bella,Wolfine,1058539,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
13,"Llorando en la Limo","C. Tangana",1049714,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
14,"A Partir De Hoy","David Bisbal",1022981,https://open.spotify.com/track/1FMNuRMIcPD6PDQGoi5Ifn
15,"I Like It","Cardi B",999786,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
16,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",999447,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
17,FRIENDS,Marshmello,968942,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
18,"Échame La Culpa","Luis Fonsi",944357,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
19,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",938075,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
20,Dembow,"Danny Ocean",924810,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
21,Corazón,Maluma,890515,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
22,Criminal,"Natti Natasha",875703,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
23,Downtown,Anitta,868149,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
24,Amorfoda,"Bad Bunny",865705,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
25,"La player (Bandolera)","Zion & Lennox",850875,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
26,"El Clavo","Prince Royce",841545,https://open.spotify.com/track/0LKErfBZ5FbBiLB4OcZRbL
27,"Déjate Llevar","Juan Magán",831415,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
28,Usted,"Juan Magán",803794,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
29,Ahora,"J Balvin",795387,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
30,"God's Plan",Drake,791494,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
31,"One Kiss (with Dua Lipa)","Calvin Harris",744394,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
32,"Fiebre (feat. Wisin & Yandel)","Ricky Martin",731251,https://open.spotify.com/track/0oFqlgK2LJ9eMlpGBCmRvf
33,"no tears left to cry","Ariana Grande",725605,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
34,Guerrera,DELLAFUENTE,691855,https://open.spotify.com/track/3Q6zROQvMXRtR9NYfDpNWL
35,"Ya Es Hora","Ana Mena",679607,https://open.spotify.com/track/7EhLfrKAUXOjVGkfVyXMdK
36,Esperándote,"Manuel Turizo",679505,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
37,"La Cintura","Alvaro Soler",673337,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
38,Sensualidad,"Bad Bunny",663124,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
39,"Lo Malo",Aitana,653088,https://open.spotify.com/track/2uhCez2vAedVMYBxpGJbUV
40,IDGAF,"Dua Lipa",639265,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
41,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,636888,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
42,"Lo siento",Beret,632165,https://open.spotify.com/track/7HNJNqsBZ7qc6UmYEq8bie
43,"Dura - Remix","Daddy Yankee",631167,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
44,"Havana (feat. Young Thug)","Camila Cabello",599913,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
45,"El Farsante - Remix",Ozuna,599053,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
46,"Me Rehúso","Danny Ocean",591388,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
47,Bipolar,"Chris Jeday",571253,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
48,"Te Amo","Piso 21",571159,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
49,"El Anillo","Jennifer Lopez",556913,https://open.spotify.com/track/2SpfMQ5TuKsMj1trNwrLVA
50,"Besos En Guerra",Morat,550833,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx
51,"Suena El Dembow","Joey Montana",536760,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
52,"Báilame - Remix",Nacho,512849,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
53,"Bum Bum Tam Tam","MC Fioti",507737,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
54,"Le Encanta","Juan Magán",488632,https://open.spotify.com/track/5MucM2zqn6ugfL7jQdhf0s
