,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Alocao (With Bad Gyal)","Omar Montes",4358965,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
2,"RITMO (Bad Boys For Life)","Black Eyed Peas",2496131,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
3,China,"Anuel AA",2080371,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
4,Fantasias,"Rauw Alejandro",1841354,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
5,"Whine Up","Nicky Jam",1756421,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
6,"Si por mi fuera",Beret,1710813,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
7,Aventura,Lunay,1700622,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
8,"Adicto (with Anuel AA & Ozuna)",Tainy,1691646,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
9,Indeciso,Reik,1680450,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
10,"Te Quemaste","Manuel Turizo",1579732,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
11,"Yo x Ti, Tu x Mi",ROSALÍA,1544783,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
12,Rueda,Chimbala,1532010,https://open.spotify.com/track/71NGDQ9vSPXm55pyWeAxKK
13,"Si Te Vas",Sech,1458837,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
14,"Dance Monkey","Tones And I",1427472,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,Prendío,Rvfv,1381635,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
16,Goteo,Duki,1348241,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
17,"La Rubia - Remix 2","La Nueva Escuela",1331306,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
18,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",1228530,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
19,"De Tranquilote","Danny Romero",1146729,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
20,"La Cama",Lunay,1097634,https://open.spotify.com/track/0OoqRZXnSrgIUAha3iLKG1
21,"Que Calor (with J Balvin & El Alfa)","Major Lazer",1081648,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
22,"No Te Debí Besar","C. Tangana",1074071,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
23,Easy,"Jhay Cortez",1060582,https://open.spotify.com/track/7fTsw0IKbbPDN19keS32tF
24,Quizas,"Rich Music LTD",1039062,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
25,"Sueño (con Pablo Alborán)",Beret,916278,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
26,"Que Tire Pa Lante","Daddy Yankee",915841,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
27,Tutu,Camilo,915122,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
28,"B11 (feat. Myke Towers)",Rvssian,899776,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
29,Callaita,"Bad Bunny",894589,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
30,"Cuerpo en Venta",Noriel,864074,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
31,"A Escondidas",$kyhook,853755,https://open.spotify.com/track/7754vHc34U2wQMIJFWRhVK
32,"105 F Remix",KEVVO,848222,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
33,"Qué Pena",Maluma,833975,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
34,"Otro Trago - Remix",Sech,830911,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
35,"Me vas a ver",Beret,824403,https://open.spotify.com/track/3iVwzH29gquHzkrZuy3M4w
36,"Indios y Vaqueros",Sinsinati,820344,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
37,"No Me Conoce - Remix","Jhay Cortez",807269,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
38,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",796832,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
39,Señorita,"Shawn Mendes",767676,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
40,"Lose You To Love Me","Selena Gomez",759469,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
41,Djadja,"Aya Nakamura",756295,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
42,"LA CANCIÓN","J Balvin",752058,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
43,Gan-Ga,"Bryant Myers",706447,https://open.spotify.com/track/2J3jxgfp6GWoBsMPIa20oC
44,YYANOSÉ,"Israel B",692058,https://open.spotify.com/track/5iCCufJvkmCS5l8igyB1qM
45,Piensan,Haze,686447,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN
46,"Me llama",Beret,670837,https://open.spotify.com/track/06ovTE7S3xHfpqxNZxVfSn
47,Hookah,"Bad Gyal",649957,https://open.spotify.com/track/4piZ5m1vZGDkfyHga5U97m
48,"Soltera - Remix",Lunay,631545,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
49,"Don't Start Now","Dua Lipa",630791,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
50,Velitas,Darell,617453,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
51,Apriétala,Rvfv,607669,https://open.spotify.com/track/0VLIfeftkYpJgzqUvJc0BP
52,"Pronto Llegará","C. Tangana",593046,https://open.spotify.com/track/1nLUqn7k3UtUxuqdTXiJjk
53,Atrévete,"Nicky Jam",574887,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj
54,Diavla,"Chris Viz",567451,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
55,"Desde cero (con Melendi)",Beret,564897,https://open.spotify.com/track/3RfmZepJErldBC4JXut6L9
56,"Con Altura",ROSALÍA,559869,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
57,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",557708,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
58,"Qué Bonito Es Querer","Manuel Carrasco",549719,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
59,"Si Se Da - Remix","Myke Towers",545119,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
60,Aguantando,Morad,502168,https://open.spotify.com/track/31mlxicdMBsOZtX35XJ1tr
61,"Lola Bunny","Lola Indigo",494659,https://open.spotify.com/track/7IzbHY75UhGztauT7U5eKb
62,Presiento,Morat,483837,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
63,Bésame,"David Bisbal",483732,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU
64,"Lo siento",Beret,481471,https://open.spotify.com/track/5o2M4yHxo9kyNLdgihFeV1
65,"Me Equivocaré","Antonio José",476236,https://open.spotify.com/track/4500Dr4dVfnQiMjaTC4oIq
66,"Someone You Loved","Lewis Capaldi",464052,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
67,"No Te Veo - Remix","Casper Magico",458720,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38
68,Memories,"Maroon 5",456573,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
69,"bad guy","Billie Eilish",453448,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
70,"11 PM",Maluma,451880,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
71,"Nadie (feat. Sech & Sharo Towers) - Remix",Farruko,449884,https://open.spotify.com/track/6pNjmMB8FTMEcqGSgs7Mji
72,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,445899,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
73,"Soldadito de Hierro","Nil Moliner",438754,https://open.spotify.com/track/3DfUO7e24abpbIreUpUK4B
74,"I Don't Care (with Justin Bieber)","Ed Sheeran",436962,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
