,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Adan y Eva","Paulo Londra",2849998,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
2,MALA,6ix9ine,2459742,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
3,"MIA (feat. Drake)","Bad Bunny",1959546,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
4,Adictiva,"Daddy Yankee",1958169,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
5,Booty,"C. Tangana",1707252,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe
6,"Vas A Quedarte",Aitana,1699519,https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ
7,"Ella Quiere Beber - Remix","Anuel AA",1658006,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
8,Imposible,"Luis Fonsi",1657412,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1488765,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
10,"Solo de Mi","Bad Bunny",1450601,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
11,Bubalu,"Becky G",1369083,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
12,Amanece,"Anuel AA",1260425,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
13,"Mujer Bruja","Lola Indigo",1215869,https://open.spotify.com/track/4R8TsvDoKSSDVERlaphNBA
14,"Está Rico","Marc Anthony",1205132,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
15,"Vaina Loca",Ozuna,1198273,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
16,Replay,"Maikel Delacalle",1154486,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
17,"All I Want for Christmas Is You","Mariah Carey",1083018,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
