,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",2886991,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"MIA (feat. Drake)","Bad Bunny",2711444,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
3,BEBE,6ix9ine,1930667,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
4,"Vaina Loca",Ozuna,1853927,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
5,"Quiere Beber","Anuel AA",1733372,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
6,Ibiza,Ozuna,1578609,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
7,Mujeres,"Mozart La Para",1504492,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
8,TELÉFONO,Aitana,1498602,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
9,Celoso,"Lele Pons",1462240,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
10,"Te echo de menos",Beret,1428598,https://open.spotify.com/track/3gPOFPYLgpvQz0ZMwmv7NE
11,"Cuando Te Besé","Becky G",1404352,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
12,"No Es Justo","J Balvin",1268899,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
13,"No Me Acuerdo",Thalía,1193317,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
14,"Ni La Hora","Ana Guerra",1183613,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW
15,"Sin Pijama","Becky G",1128020,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
16,PPP,"Kevin Roldan",1091787,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
17,"Lo siento",Beret,1089246,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
18,"Está Rico","Marc Anthony",1064386,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
19,Imposible,"Luis Fonsi",1049123,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
20,"Tanta Falta","Bryant Myers",1034100,https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx
21,"Ya No Quiero Ná","Lola Indigo",1032519,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
22,"Ya No Tiene Novio","Sebastian Yatra",1015367,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
23,Culpables,"KAROL G",993418,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
24,"Mala Mía",Maluma,992018,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
25,"Cuando Nadie Ve",Morat,971933,https://open.spotify.com/track/1Cxd4ZJJ9VOQQpNcpdcZEQ
26,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,971408,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
27,Usted,"Juan Magán",964285,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
28,"Te Boté - Remix","Nio Garcia",942073,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
29,Asesina,Brytiago,888608,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
30,"Mocca - Remix","Lalo Ebratt",866052,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
31,Replay,"Maikel Delacalle",858627,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
32,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,842828,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
33,"Bien Duro","C. Tangana",816438,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW
34,Vuelve,"Sebastian Yatra",808151,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S
35,"Él no soy yo","Blas Cantó",797829,https://open.spotify.com/track/38mCl4EuWhML4eaZPdNQ3a
36,"Amigos Con Derechos",Reik,785338,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
37,Clandestino,Shakira,768421,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
38,"Girls Like You (feat. Cardi B)","Maroon 5",748765,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
39,"MALAMENTE - Cap.1: Augurio",ROSALÍA,735301,https://open.spotify.com/track/5zOAudPQIs5U8zP6LQGHmH
40,"5 Sentidos",Dvicio,718641,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
41,"Toda - Remix","Alex Rose",702071,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
42,"PIENSO EN TU MIRÁ - Cap.3: Celos",ROSALÍA,683876,https://open.spotify.com/track/0qKxqVcFCMmrjjvIgjjEE6
43,"La Cintura","Alvaro Soler",673217,https://open.spotify.com/track/1BFmBgVOnLy3Ekrxz1lBOK
44,"In My Mind",Dynoro,638557,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
45,"Me Dijeron",Ozuna,637684,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
46,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",636247,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
47,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",623366,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
48,"I Like It","Cardi B",608471,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
49,"La player (Bandolera)","Zion & Lennox",585486,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
50,"Mi Cama - Remix","KAROL G",576553,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
51,Dracukeo,"Kidd Keo",561301,https://open.spotify.com/track/44IIAzBwV82xskUzJSvXNe
52,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",526315,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
53,"Solo (feat. Demi Lovato)","Clean Bandit",518432,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
54,Shallow,"Lady Gaga",507280,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
55,"Me Niego (feat. Ozuna & Wisin)",Reik,498703,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
56,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki",487666,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
57,Hipócrita,"Anuel AA",479916,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
58,Perdón,"David Bisbal",474918,https://open.spotify.com/track/4iCJFRTRsFlj4UWoEd7bS9
59,"Duro y Suave","Leslie Grace",466844,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
60,"A Partir De Hoy","David Bisbal",446333,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
61,"Estamos Bien","Bad Bunny",445787,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
62,"Antes de Morirme (feat. Rosalía)","C. Tangana",440613,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
63,"One Kiss (with Dua Lipa)","Calvin Harris",429444,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
64,"Besos En Guerra",Morat,418867,https://open.spotify.com/track/5KgdtjmglXPjJNKvMvSjgo
65,Booty,"C. Tangana",411345,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe
66,Moonlight,XXXTENTACION,396128,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
67,"Promises (with Sam Smith)","Calvin Harris",393812,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
68,"Dura - Remix","Daddy Yankee",390279,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
69,"Lo Malo - Operación Triunfo 2017",Aitana,384796,https://open.spotify.com/track/7aJP1XcWcSU9w0eqSvaeZR
70,"Toxic - Operación Triunfo 2018","Natalia Lacunza",372390,https://open.spotify.com/track/29avh4yR9zVoznbrMvcRTt
71,Happier,Marshmello,370964,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
72,"No Hay Nadie Más","Sebastian Yatra",369078,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
73,Calypso,"Luis Fonsi",360997,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
74,Flames,"David Guetta",359835,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
75,"Kiss and Make Up","Dua Lipa",357023,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
76,Sirena,"Cali Y El Dandee",356588,https://open.spotify.com/track/1juHIWqgFiDFAKuEBP24Lt
77,Dicen,"Antonio Orozco",355978,https://open.spotify.com/track/1tHWjExSM4oJZRzC8UO0Sg
78,SAD!,XXXTENTACION,354309,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
79,Ojalá,Beret,344798,https://open.spotify.com/track/0s3kHupM6ZlQGkHzveZSJq
80,Hola,"Zion & Lennox",344565,https://open.spotify.com/track/2dYJKHEqAUTCk2U9zntaS1
81,"Esta Vez",Cepeda,344242,https://open.spotify.com/track/4xLg8ilWzOYwHeB92ZDmoD
82,"Madura (feat. Bad Bunny)",Cosculluela,340352,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
83,Fuego,"Eleni Foureira",340125,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm
84,Rise,"Jonas Blue",337285,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
85,"Chica Paranormal","Paulo Londra",335860,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
86,"Bella - Remix",Wolfine,335424,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
87,Vuelve,Beret,322794,https://open.spotify.com/track/3hZYJIRDVCq6Cg9d01B12j
88,Ficción,Costa,322600,https://open.spotify.com/track/4AJg5mpsG8tIFnI7vWiUhK
89,"Llorando en la Limo","C. Tangana",322188,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
90,Brindemos,"Anuel AA",319586,https://open.spotify.com/track/7LeQ55Z5jPBB0ggYJtAiYO
91,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,314185,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
92,Devuelveme,Ozuna,311953,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
