,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,X,"Nicky Jam",2125866,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
2,"Me Niego (feat. Ozuna & Wisin)",Reik,1802949,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
3,"Te Boté - Remix","Nio Garcia",1745397,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
4,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1683223,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
5,Dura,"Daddy Yankee",1663364,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
6,"Duro y Suave","Leslie Grace",1387570,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
7,"Síguelo Bailando",Ozuna,1290997,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
8,"El Préstamo",Maluma,1275683,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
9,"Lo Malo",Aitana,1246069,https://open.spotify.com/track/5bhDL4GgUvr5LBrpjqyrte
10,Bella,Wolfine,1199254,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
11,"A Partir De Hoy","David Bisbal",1167668,https://open.spotify.com/track/1FMNuRMIcPD6PDQGoi5Ifn
12,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1162233,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
13,"I Like It","Cardi B",1105174,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
14,"Échame La Culpa","Luis Fonsi",1097481,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
15,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",1068774,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
16,Dembow,"Danny Ocean",1024477,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
17,"Llorando en la Limo","C. Tangana",1022464,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
18,Downtown,Anitta,1017644,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
19,FRIENDS,Marshmello,1003427,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
