,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",2610088,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,"Yo x Ti, Tu x Mi",ROSALÍA,2258400,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
3,"Adicto (with Anuel AA & Ozuna)",Tainy,2038491,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
4,Goteo,Duki,2005820,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
5,"Te Quemaste","Manuel Turizo",1869451,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
6,Fantasias,"Rauw Alejandro",1633325,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
7,"De Tranquilote","Danny Romero",1603075,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
8,"No Te Debí Besar","C. Tangana",1530709,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
9,"Si Te Vas",Sech,1501404,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
10,Tutu,Camilo,1462732,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
11,"La Rubia - Remix 2","La Nueva Escuela",1422907,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
12,"Otro Trago - Remix",Sech,1347308,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
13,Easy,"Jhay Cortez",1323074,https://open.spotify.com/track/7fTsw0IKbbPDN19keS32tF
14,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",1291719,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
15,"No Me Conoce - Remix","Jhay Cortez",1288092,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
16,Callaita,"Bad Bunny",1279643,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
17,Prendío,Rvfv,1110262,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
18,Quizás,"Rich Music LTD",1104732,https://open.spotify.com/track/4AjWbAwRpxk2worpjNH5CS
19,Diavla,"Chris Viz",1100013,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
20,"A Escondidas",$kyhook,1095483,https://open.spotify.com/track/7754vHc34U2wQMIJFWRhVK
21,"Indios y Vaqueros",Sinsinati,1093598,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
22,"LA CANCIÓN","J Balvin",1085389,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
23,Indeciso,Reik,1082488,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
24,Señorita,"Shawn Mendes",1063010,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
25,"Que Calor (with J Balvin & El Alfa)","Major Lazer",1032511,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
26,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",1012573,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
27,"Cuerpo en Venta",Noriel,977899,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
28,"Me vas a ver",Beret,973047,https://open.spotify.com/track/5BhSZWrUa5xkZ2K7Ze5fVT
29,Yyanosé,"Israel B",969951,https://open.spotify.com/track/3CHAG77jAcwK0w8NBE7i7p
30,"Qué Pena",Maluma,958423,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
31,"Soltera - Remix",Lunay,950702,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
