,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,X,"Nicky Jam",2385484,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
2,Dura,"Daddy Yankee",1825122,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
3,Amorfoda,"Bad Bunny",1741955,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
4,"Me Niego (feat. Ozuna & Wisin)",Reik,1675195,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
5,"Lo Malo",Aitana,1500061,https://open.spotify.com/track/3deJrWvoEBWOAba3G2arNE
6,"Síguelo Bailando",Ozuna,1361468,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
7,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",1331246,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
8,"Échame La Culpa","Luis Fonsi",1232110,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
9,Downtown,Anitta,1217012,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
10,Corazón,Maluma,1191756,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
11,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1165150,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
12,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1147057,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
13,Bella,Wolfine,1135823,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
14,"Déjate Llevar","Juan Magán",1110310,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
15,Criminal,"Natti Natasha",1085185,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
16,"God's Plan",Drake,1069585,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
17,Sensualidad,"Bad Bunny",1027882,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
