,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",2410995,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,"Yo x Ti, Tu x Mi",ROSALÍA,2022248,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
3,"Adicto (with Anuel AA & Ozuna)",Tainy,1894221,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
4,"Te Quemaste","Manuel Turizo",1780556,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
5,Goteo,Duki,1746707,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
6,Fantasias,"Rauw Alejandro",1696227,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
7,"La Rubia - Remix 2","La Nueva Escuela",1562062,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
8,"Si Te Vas",Sech,1483787,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
9,"De Tranquilote","Danny Romero",1457978,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
10,Indeciso,Reik,1421429,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
11,"No Te Debí Besar","C. Tangana",1365371,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
12,Tutu,Camilo,1351582,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
13,Easy,"Jhay Cortez",1308967,https://open.spotify.com/track/7fTsw0IKbbPDN19keS32tF
14,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",1298707,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
15,Prendío,Rvfv,1254336,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
16,Quizas,"Rich Music LTD",1182136,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
17,"No Me Conoce - Remix","Jhay Cortez",1180954,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
18,Callaita,"Bad Bunny",1147046,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
19,"Otro Trago - Remix",Sech,1120957,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
20,"Dance Monkey","Tones And I",1117210,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
21,"Que Calor (with J Balvin & El Alfa)","Major Lazer",1071635,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
22,"Indios y Vaqueros",Sinsinati,1047880,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
23,"A Escondidas",$kyhook,1046594,https://open.spotify.com/track/7754vHc34U2wQMIJFWRhVK
24,"LA CANCIÓN","J Balvin",1028782,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
25,YYANOSÉ,"Israel B",983557,https://open.spotify.com/track/5iCCufJvkmCS5l8igyB1qM
26,"Cuerpo en Venta",Noriel,973645,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
27,Diavla,"Chris Viz",964394,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
28,"Qué Pena",Maluma,960008,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
29,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",943189,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
30,Señorita,"Shawn Mendes",933649,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
31,"B11 (feat. Myke Towers)",Rvssian,930788,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
32,Djadja,"Aya Nakamura",902494,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
33,"Soltera - Remix",Lunay,884144,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
34,"105 F Remix",KEVVO,871638,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
35,Piensan,Haze,865670,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN
36,"Me vas a ver",Beret,863608,https://open.spotify.com/track/5BhSZWrUa5xkZ2K7Ze5fVT
37,"Lola Bunny","Lola Indigo",822656,https://open.spotify.com/track/7IzbHY75UhGztauT7U5eKb
38,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",810970,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
39,Gan-Ga,"Bryant Myers",781905,https://open.spotify.com/track/2J3jxgfp6GWoBsMPIa20oC
40,Velitas,Darell,780093,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
41,Apriétala,Rvfv,767302,https://open.spotify.com/track/0VLIfeftkYpJgzqUvJc0BP
42,"Si Se Da - Remix","Myke Towers",756759,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
43,"QUE PRETENDES","J Balvin",755965,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
44,"LA LATINA","Rels B",710366,https://open.spotify.com/track/6ehHyisIFQg3yrZM0VBzH6
45,"Con Altura",ROSALÍA,708599,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
46,Mirándote,Rvfv,687277,https://open.spotify.com/track/6wywJ7RutAY0JL7cMP7uFN
47,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",668320,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
48,Bésame,"David Bisbal",659845,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU
49,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,631827,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
50,DOLLAR,"Becky G",627876,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8
51,"Qué Bonito Es Querer","Manuel Carrasco",602865,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
52,Atrévete,"Nicky Jam",586992,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
53,"I Don't Care (with Justin Bieber)","Ed Sheeran",580490,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
54,Cuaderno,Dalex,551497,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
55,"Me Equivocaré","Antonio José",541275,https://open.spotify.com/track/4500Dr4dVfnQiMjaTC4oIq
56,"No Te Veo - Remix","Casper Magico",541002,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38
57,"11 PM",Maluma,539069,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
58,"Con Calma","Daddy Yankee",535283,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
59,Presiento,Morat,522399,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
60,"Trueno: Bzrp Music Sessions, Vol. 16",Bizarrap,518972,https://open.spotify.com/track/7ouulWlZPefmEIGYWNyiPH
61,Hookah,"Bad Gyal",517536,https://open.spotify.com/track/4piZ5m1vZGDkfyHga5U97m
62,"Rebota - Remix",Guaynaa,515847,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
63,"bad guy","Billie Eilish",515443,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
64,ORGULLO,"Rels B",510835,https://open.spotify.com/track/0cl1HHPNtWJOQx0mNUnAFg
65,"Soldadito de Hierro","Nil Moliner",508577,https://open.spotify.com/track/3DfUO7e24abpbIreUpUK4B
66,"HIGHEST IN THE ROOM","Travis Scott",501699,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
67,"Calma - Remix","Pedro Capó",493466,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
68,"RITMO (Bad Boys For Life)","Black Eyed Peas",487680,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
69,"Santa María (Feat. Busy Signal)","Bad Gyal",486325,https://open.spotify.com/track/4R0sTxCaskwCPbzkfXHfWg
70,"Cicatrices (feat. Indara)","Sergio Contreras",480375,https://open.spotify.com/track/17nYNma8AncLFqOBk6tu6m
71,"Someone You Loved","Lewis Capaldi",473389,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
72,"Te Robaré","Nicky Jam",471763,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
73,Milionària,ROSALÍA,468392,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p
74,Inocente,"Myke Towers",465940,https://open.spotify.com/track/07eET3PAzpSz5CLE4wGgN5
75,Lalala,Y2K,452466,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
76,"Déjate Querer","Lalo Ebratt",445473,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
77,"Me Quedo",Aitana,440978,https://open.spotify.com/track/6Nqi1fWKYXrVXmF3RtQbSf
78,"Me llama",Beret,436581,https://open.spotify.com/track/7piXNyrajEfqhOkzgDq2Ts
79,"Verte Ir","DJ Luian",435911,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
80,"Enchochado de Ti","Don Patricio",426725,https://open.spotify.com/track/6G8TNOdTBpBPmDdJAvoVhA
81,Bonita,Juanes,423973,https://open.spotify.com/track/0gcOnIUKIG6JF56iFUfE0p
82,"Cristina (feat. Shelow Shaq)",Maffio,422646,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
83,"Dispuestos a morir","Natos y Waor",420025,https://open.spotify.com/track/1d1N1JZfKYI0Pj5TXzs4vy
84,CANGURO,WOS,416277,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
85,"Nadie (feat. Sech & Sharo Towers) - Remix",Farruko,416031,https://open.spotify.com/track/6pNjmMB8FTMEcqGSgs7Mji
86,"Beautiful People (feat. Khalid)","Ed Sheeran",407980,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
87,"Tal Vez","Paulo Londra",407657,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
88,"Kemba Walker","Eladio Carrion",404090,https://open.spotify.com/track/38kLHBjtWJaPXcyFhwRVtI
89,Circles,"Post Malone",402962,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
90,Runaway,"Sebastian Yatra",400039,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
