,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",3262049,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Alocao (With Bad Gyal)","Omar Montes",2292052,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
3,"Dance Monkey","Tones And I",2077853,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,+,Aitana,1946339,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
5,Zorra,"Bad Gyal",1786898,https://open.spotify.com/track/0OP1RzrglC008kj79Httv3
6,Vete,"Bad Bunny",1772828,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
7,Indeciso,Reik,1731705,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
8,Blanco,"J Balvin",1690622,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
9,China,"Anuel AA",1662905,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
10,"Whine Up","Nicky Jam",1659732,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
11,"RITMO (Bad Boys For Life)","Black Eyed Peas",1645491,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
12,Aventura,Lunay,1433569,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
13,"Hola - Remix",Dalex,1420527,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
14,"Easy - Remix","Jhay Cortez",1375745,https://open.spotify.com/track/0Cn8NxJZz7zUlsaA3rXoIU
15,"Si por mi fuera",Beret,1339441,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
16,Fantasias,"Rauw Alejandro",1308733,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
17,Rueda,Chimbala,1196736,https://open.spotify.com/track/71NGDQ9vSPXm55pyWeAxKK
18,"Adicto (with Anuel AA & Ozuna)",Tainy,1136825,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
19,"Se iluminaba","Fred De Palma",1123742,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
20,"Hasta Que Salga el Sol",Ozuna,1084786,https://open.spotify.com/track/0dDboLfmRNsTBscy4j3Rnl
21,"Yo x Ti, Tu x Mi",ROSALÍA,1084417,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
22,"Sigues Con El","Dímelo Flow",1005815,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
23,"Fuera De Mi Mente",Lérica,1001141,https://open.spotify.com/track/7bsqRe39lKOYX45FZpzP9o
24,"Perreo en La Luna","Rich Music LTD",977300,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
25,"Te Quemaste","Manuel Turizo",976722,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
26,"La Rubia - Remix 2","La Nueva Escuela",974238,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
27,"La Cama",Lunay,917051,https://open.spotify.com/track/0OoqRZXnSrgIUAha3iLKG1
28,"B11 (feat. Myke Towers)",Rvssian,896367,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
29,"Si Te Vas",Sech,888673,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
30,"Bellaquita - Remix",Dalex,855487,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
31,Prendío,Rvfv,840885,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
32,Fantasía,Ozuna,835439,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
33,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",832643,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
34,"Prendio (Remix)",Rvfv,807720,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
35,Quizas,"Rich Music LTD",791460,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
36,Callaita,"Bad Bunny",784489,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
37,"A Dónde Vamos",Morat,762850,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
38,ROXANNE,"Arizona Zervas",760584,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
39,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",758838,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
40,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",747829,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
41,"Otro Trago - Remix",Sech,746206,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
42,"Con Altura",ROSALÍA,727154,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
43,"De Tranquilote","Danny Romero",715010,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
44,"No Me Conoce - Remix","Jhay Cortez",713713,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
45,Tabú,"Pablo Alborán",711513,https://open.spotify.com/track/471HeGJPKw07MObixON0Um
46,"Indios y Vaqueros",Sinsinati,706410,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
47,"Que Calor (with J Balvin & El Alfa)","Major Lazer",699153,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
48,"105 F Remix",KEVVO,679466,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
49,"Qué Bonito Es Querer","Manuel Carrasco",677888,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
50,Goteo,Duki,669008,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
