,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Alocao (With Bad Gyal)","Omar Montes",3677381,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
2,"RITMO (Bad Boys For Life)","Black Eyed Peas",2428347,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
3,"Si por mi fuera",Beret,1952974,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
4,China,"Anuel AA",1935562,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
5,Aventura,Lunay,1794294,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
6,Indeciso,Reik,1735524,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
7,"Whine Up","Nicky Jam",1733984,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
8,Fantasias,"Rauw Alejandro",1700429,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
9,"Adicto (with Anuel AA & Ozuna)",Tainy,1568893,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
10,"Dance Monkey","Tones And I",1510579,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,Rueda,Chimbala,1497848,https://open.spotify.com/track/71NGDQ9vSPXm55pyWeAxKK
12,"Yo x Ti, Tu x Mi",ROSALÍA,1494289,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
13,"Te Quemaste","Manuel Turizo",1449372,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
14,"Si Te Vas",Sech,1354514,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
15,Prendío,Rvfv,1309348,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
16,"La Rubia - Remix 2","La Nueva Escuela",1230765,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
17,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",1167133,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
18,Goteo,Duki,1157894,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
19,"La Cama",Lunay,1157560,https://open.spotify.com/track/0OoqRZXnSrgIUAha3iLKG1
20,"De Tranquilote","Danny Romero",1083832,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
21,Tabú,"Pablo Alborán",1071841,https://open.spotify.com/track/471HeGJPKw07MObixON0Um
22,"Que Calor (with J Balvin & El Alfa)","Major Lazer",1033862,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
23,"No Te Debí Besar","C. Tangana",1029277,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
24,Quizas,"Rich Music LTD",1010544,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
25,Easy,"Jhay Cortez",966732,https://open.spotify.com/track/7fTsw0IKbbPDN19keS32tF
26,"Que Tire Pa Lante","Daddy Yankee",951431,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
27,"Sueño (con Pablo Alborán)",Beret,916842,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
28,"B11 (feat. Myke Towers)",Rvssian,906644,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
29,Tutu,Camilo,893319,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
30,"A Palé",ROSALÍA,878774,https://open.spotify.com/track/23zJcKwLf5CeaKVbFhrWgF
31,"105 F Remix",KEVVO,864804,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
32,"Indios y Vaqueros",Sinsinati,828853,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
33,"Cuerpo en Venta",Noriel,827066,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
34,Callaita,"Bad Bunny",825715,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
35,"A Escondidas",$kyhook,825542,https://open.spotify.com/track/7754vHc34U2wQMIJFWRhVK
36,"Me vas a ver",Beret,798320,https://open.spotify.com/track/3iVwzH29gquHzkrZuy3M4w
37,"Qué Pena",Maluma,796863,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
38,"Otro Trago - Remix",Sech,787933,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
39,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",771911,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
40,"Hasta Que Salga el Sol",Ozuna,771791,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
41,"No Me Conoce - Remix","Jhay Cortez",768544,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
42,"Me Equivocaré","Antonio José",754300,https://open.spotify.com/track/5zsvrbPy4w9nz067ViWprz
43,Señorita,"Shawn Mendes",740214,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
44,Djadja,"Aya Nakamura",729446,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
45,"LA CANCIÓN","J Balvin",724683,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
