,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",3041607,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Alocao (With Bad Gyal)","Omar Montes",1960463,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
3,"Dance Monkey","Tones And I",1914971,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,+,Aitana,1829598,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
5,Zorra,"Bad Gyal",1592756,https://open.spotify.com/track/0OP1RzrglC008kj79Httv3
6,Vete,"Bad Bunny",1577604,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
7,Indeciso,Reik,1560286,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
8,China,"Anuel AA",1465806,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
9,"RITMO (Bad Boys For Life)","Black Eyed Peas",1450879,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
10,"Whine Up","Nicky Jam",1450041,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
11,Blanco,"J Balvin",1443646,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
12,"Hola - Remix",Dalex,1371361,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
13,"Si por mi fuera",Beret,1326511,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
14,Aventura,Lunay,1269460,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
15,"Easy - Remix","Jhay Cortez",1193553,https://open.spotify.com/track/0Cn8NxJZz7zUlsaA3rXoIU
16,Fantasias,"Rauw Alejandro",1182771,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
17,"Se iluminaba","Fred De Palma",1107284,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
18,Rueda,Chimbala,1052003,https://open.spotify.com/track/71NGDQ9vSPXm55pyWeAxKK
19,"Sigues Con El","Dímelo Flow",1022609,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
20,"Adicto (with Anuel AA & Ozuna)",Tainy,1004868,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
21,"Yo x Ti, Tu x Mi",ROSALÍA,926223,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
22,"Fuera De Mi Mente",Lérica,919282,https://open.spotify.com/track/7bsqRe39lKOYX45FZpzP9o
23,"Perreo en La Luna","Rich Music LTD",915694,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
24,"Hasta Que Salga el Sol",Ozuna,905228,https://open.spotify.com/track/0dDboLfmRNsTBscy4j3Rnl
25,"Te Quemaste","Manuel Turizo",884773,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
26,"La Rubia - Remix 2","La Nueva Escuela",836283,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
27,"La Cama",Lunay,832154,https://open.spotify.com/track/0OoqRZXnSrgIUAha3iLKG1
28,"B11 (feat. Myke Towers)",Rvssian,830137,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
29,"Si Te Vas",Sech,819724,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
30,"Bellaquita - Remix",Dalex,803741,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
31,ROXANNE,"Arizona Zervas",771276,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
32,"A Dónde Vamos",Morat,771109,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
33,"Prendio (Remix)",Rvfv,763048,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
34,Tabú,"Pablo Alborán",761831,https://open.spotify.com/track/471HeGJPKw07MObixON0Um
35,Prendío,Rvfv,753117,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
36,Fantasía,Ozuna,740241,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
37,Quizas,"Rich Music LTD",717851,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
38,"Indios y Vaqueros",Sinsinati,712325,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
39,"Qué Bonito Es Querer","Manuel Carrasco",707542,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
40,Memories,"Maroon 5",700135,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
41,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",688533,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
42,"De Tranquilote","Danny Romero",685352,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
43,Callaita,"Bad Bunny",676298,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
44,Yummy,"Justin Bieber",667555,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
45,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",658197,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
46,"Otro Trago - Remix",Sech,658061,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
47,Falling,"Trevor Daniel",633976,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
48,"No Me Conoce - Remix","Jhay Cortez",632276,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
49,Señorita,"Shawn Mendes",621558,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
50,"105 F Remix",KEVVO,617170,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
51,"Que Calor (with J Balvin & El Alfa)","Major Lazer",589935,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
52,"Con Altura",ROSALÍA,584935,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
53,"Don't Start Now","Dua Lipa",561989,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
54,Tutu,Camilo,557796,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
55,Presiento,Morat,556782,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
56,"Ella No Quiere Rosé",Rvfv,537031,https://open.spotify.com/track/6Aqeqb9rVNA1U6zuuxczQZ
57,Infeliz,Arcangel,529989,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
58,Goteo,Duki,521264,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
59,"Me Equivocaré","Antonio José",519620,https://open.spotify.com/track/5zsvrbPy4w9nz067ViWprz
60,"Que Tire Pa Lante","Daddy Yankee",506163,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
61,"Sueño (con Pablo Alborán)",Beret,492173,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
62,LowKey,"Bryant Myers",473086,https://open.spotify.com/track/3aSZoM8ZylbB0xCBkGpNTg
63,Hookah,"Bad Gyal",470579,https://open.spotify.com/track/4piZ5m1vZGDkfyHga5U97m
64,"LA CANCIÓN","J Balvin",468869,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
65,"Me vas a ver",Beret,441398,https://open.spotify.com/track/3iVwzH29gquHzkrZuy3M4w
66,"MALA SANTA","Becky G",439299,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
67,Bésame,"David Bisbal",437428,https://open.spotify.com/track/7kcSKOl5rR4zGxFNYhkeRX
