,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",4244007,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,"Otro Trago - Remix",Sech,2632622,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
3,Callaita,"Bad Bunny",2233138,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
4,"Lola Bunny","Lola Indigo",1844695,https://open.spotify.com/track/7IzbHY75UhGztauT7U5eKb
5,"No Me Conoce - Remix","Jhay Cortez",1786286,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
6,"LA CANCIÓN","J Balvin",1783275,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
7,"Soltera - Remix",Lunay,1773661,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
8,Señorita,"Shawn Mendes",1734641,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
9,Mirándote,Rvfv,1627896,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
10,"QUE PRETENDES","J Balvin",1608882,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
11,"La Rubia - Remix 2","La Nueva Escuela",1598197,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
12,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,1585046,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
13,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1570321,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
14,Diavla,"Chris Viz",1551806,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
15,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",1450855,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
16,Velitas,Darell,1277653,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
17,"11 PM",Maluma,1268119,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
18,"Cristina (feat. Shelow Shaq)",Maffio,1235920,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
19,"Con Altura",ROSALÍA,1153578,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
20,"Si Se Da - Remix","Myke Towers",1106861,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
21,"Verte Ir","DJ Luian",1098326,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
22,Inocente,"Myke Towers",1096888,https://open.spotify.com/track/07eET3PAzpSz5CLE4wGgN5
23,Milionària,ROSALÍA,1092734,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p
24,DOLLAR,"Becky G",1082694,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8
25,"Con Calma","Daddy Yankee",1040814,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
26,"Calma - Remix","Pedro Capó",1038998,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
27,Gan-Ga,"Bryant Myers",1033129,https://open.spotify.com/track/2J3jxgfp6GWoBsMPIa20oC
28,"Te Soñé De Nuevo",Ozuna,1030540,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa
29,"Rebota - Remix",Guaynaa,1029222,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
30,Bésame,"David Bisbal",1013838,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU
31,"Hola Señorita","Maître Gims",978949,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg
32,Cuaderno,Dalex,972944,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
33,"Cicatrices (feat. Indara)","Sergio Contreras",926899,https://open.spotify.com/track/17nYNma8AncLFqOBk6tu6m
