,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"PA' ROMPERLA","Bad Bunny",2518102,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
2,"Nunca Estoy","C. Tangana",2005371,https://open.spotify.com/track/6f4LYJwICqxoAILj82kwB0
3,"MÁS DE UNA CITA","Bad Bunny",1907039,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
4,Favorito,Camilo,1898450,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
5,"Mil Tequilas","Chema Rivas",1742138,https://open.spotify.com/track/0qvfIq8RsH3sOZk9JIuUhn
6,PAM,"Justin Quiles",1710057,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
7,Safaera,"Bad Bunny",1694844,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
8,PORFA,Feid,1692275,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
9,Amarillo,"J Balvin",1691335,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
10,"Dime Bbsita",Robledo,1676357,https://open.spotify.com/track/5mBWQ675Eb4j4fn6iuNnOe
11,"BAD CON NICKY","Bad Bunny",1635352,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
12,"Sola & Vacía","Casper Magico",1611776,https://open.spotify.com/track/46V4kseB66GjFGklCgynGX
13,"CÓMO SE SIENTE - Remix","Jhay Cortez",1500008,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
14,BENDICIONES,"Bad Bunny",1460884,https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn
15,"BYE ME FUI","Bad Bunny",1447386,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
16,"Yo Perreo Sola","Bad Bunny",1446224,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
17,Tusa,"KAROL G",1426276,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
18,"4 besos","Lola Indigo",1413512,https://open.spotify.com/track/49QwoSLuV69Fd8bwTqdZvs
19,"CANCIÓN CON YANDEL",Yandel,1361458,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
20,Rojo,"J Balvin",1294340,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
21,Loco,Beéle,1283258,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
22,"La Jeepeta - Remix","Nio Garcia",1260435,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
23,"Una Mala (Remix)","El Completo Rd",1245095,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
24,"SI ELLA SALE","Bad Bunny",1222216,https://open.spotify.com/track/1zaDh3qaGSeSmulNyWlUxm
25,Tattoo,"Rauw Alejandro",1146671,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
