,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",2748697,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,"Yo x Ti, Tu x Mi",ROSALÍA,2452765,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
3,Goteo,Duki,2183177,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
4,"Adicto (with Anuel AA & Ozuna)",Tainy,2142313,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
5,"Te Quemaste","Manuel Turizo",1965410,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
6,"De Tranquilote","Danny Romero",1725188,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
7,"No Te Debí Besar","C. Tangana",1698696,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
8,Tutu,Camilo,1542080,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
9,Fantasias,"Rauw Alejandro",1534092,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
10,"Otro Trago - Remix",Sech,1494769,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
11,"Si Te Vas",Sech,1425951,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
12,Callaita,"Bad Bunny",1383365,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
13,"No Me Conoce - Remix","Jhay Cortez",1374246,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
14,"La Rubia - Remix 2","La Nueva Escuela",1342450,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
15,Easy,"Jhay Cortez",1317591,https://open.spotify.com/track/7fTsw0IKbbPDN19keS32tF
16,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",1244101,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
17,Diavla,"Chris Viz",1196430,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
18,"LA CANCIÓN","J Balvin",1156187,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
19,Señorita,"Shawn Mendes",1142645,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
20,"A Escondidas",$kyhook,1118525,https://open.spotify.com/track/7754vHc34U2wQMIJFWRhVK
21,Quizás,"Rich Music LTD",1116934,https://open.spotify.com/track/4AjWbAwRpxk2worpjNH5CS
22,"Me vas a ver",Beret,1111158,https://open.spotify.com/track/5BhSZWrUa5xkZ2K7Ze5fVT
23,"Indios y Vaqueros",Sinsinati,1075025,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
24,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",1069003,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
25,"Lola Bunny","Lola Indigo",1060311,https://open.spotify.com/track/7IzbHY75UhGztauT7U5eKb
26,"Soltera - Remix",Lunay,1037129,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
27,"Cuerpo en Venta",Noriel,1019161,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
28,Gan-Ga,"Bryant Myers",988050,https://open.spotify.com/track/2J3jxgfp6GWoBsMPIa20oC
29,Velitas,Darell,976043,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
30,Piensan,Haze,972220,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN
31,"QUE PRETENDES","J Balvin",962793,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
32,"Que Calor (with J Balvin & El Alfa)","Major Lazer",926459,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
33,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",881828,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
34,Indeciso,Reik,878186,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
35,"Si Se Da - Remix","Myke Towers",866314,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
36,"Con Altura",ROSALÍA,843459,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
37,DOLLAR,"Becky G",833060,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8
38,Djadja,"Aya Nakamura",826532,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
39,Mirándote,Rvfv,807367,https://open.spotify.com/track/6wywJ7RutAY0JL7cMP7uFN
40,"Qué Pena",Maluma,798098,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
41,Lalala,Y2K,795055,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
42,Prendío,Rvfv,789366,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
43,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",788019,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
44,"LA LATINA","Rels B",768027,https://open.spotify.com/track/6ehHyisIFQg3yrZM0VBzH6
45,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,764535,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
46,Bésame,"David Bisbal",760702,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU
47,"No Te Veo - Remix","Casper Magico",745160,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38
48,Cuaderno,Dalex,686800,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
49,"I Don't Care (with Justin Bieber)","Ed Sheeran",683631,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
50,"11 PM",Maluma,677707,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
51,"Con Calma","Daddy Yankee",669122,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
52,"Rebota - Remix",Guaynaa,661963,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
