,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Te Boté - Remix","Nio Garcia",2275595,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
2,"Sin Pijama","Becky G",1865532,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
3,X,"Nicky Jam",1796942,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
4,"Me Niego (feat. Ozuna & Wisin)",Reik,1575816,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
5,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1545017,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
6,"Duro y Suave","Leslie Grace",1414780,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
7,"Madura (feat. Bad Bunny)",Cosculluela,1244460,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
8,"Lo Malo",Aitana,1178526,https://open.spotify.com/track/5bhDL4GgUvr5LBrpjqyrte
9,Usted,"Juan Magán",1147282,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
10,"La Cintura","Alvaro Soler",1118919,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
11,"Dura - Remix","Daddy Yankee",1100468,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
12,"El Préstamo",Maluma,1097667,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
13,"Síguelo Bailando",Ozuna,1092332,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
14,"I Like It","Cardi B",1049048,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
15,"A Partir De Hoy","David Bisbal",1021411,https://open.spotify.com/track/1FMNuRMIcPD6PDQGoi5Ifn
16,"El Anillo","Jennifer Lopez",1020396,https://open.spotify.com/track/2SpfMQ5TuKsMj1trNwrLVA
17,FRIENDS,Marshmello,975947,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
18,"La player (Bandolera)","Zion & Lennox",959617,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
19,"Llorando en la Limo","C. Tangana",945144,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
20,Dura,"Daddy Yankee",924029,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
21,"Échame La Culpa","Luis Fonsi",881043,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
22,Dembow,"Danny Ocean",863346,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
23,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",854774,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
24,Fuego,"Eleni Foureira",838062,https://open.spotify.com/track/22ppznuzVF9LKamaaqMMqu
25,Corazón,Maluma,836235,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
26,"One Kiss (with Dua Lipa)","Calvin Harris",825009,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
27,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",817207,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
28,Criminal,"Natti Natasha",801744,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
29,Downtown,Anitta,782999,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
30,Ahora,"J Balvin",780370,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
31,"Déjate Llevar","Juan Magán",762193,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
32,Bella,Wolfine,757102,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
33,"Ya Es Hora","Ana Mena",755587,https://open.spotify.com/track/2SKNarYKa7W0iCOq7u96N8
34,Bipolar,"Chris Jeday",753894,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
35,"El Clavo","Prince Royce",746554,https://open.spotify.com/track/0LKErfBZ5FbBiLB4OcZRbL
36,Toy,Netta,733554,https://open.spotify.com/track/7vuTcvFnvlqWlWb4u60nvY
37,Amorfoda,"Bad Bunny",717191,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
38,"Por Perro","Sebastian Yatra",694777,https://open.spotify.com/track/1XM5PgxjpYcF0JuE9nfUbS
39,"God's Plan",Drake,684441,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
40,"Fiebre (feat. Wisin & Yandel)","Ricky Martin",681905,https://open.spotify.com/track/0oFqlgK2LJ9eMlpGBCmRvf
41,"no tears left to cry","Ariana Grande",677004,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
42,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,670870,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
