,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",2359891,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,"MIA (feat. Drake)","Bad Bunny",2283456,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
3,Booty,"C. Tangana",2044554,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe
4,"Adan y Eva","Paulo Londra",1936270,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
5,"DI MI NOMBRE - Cap.8: Éxtasis",ROSALÍA,1897637,https://open.spotify.com/track/2Sfl7odHUmG7qc8SbqUyzE
6,Imposible,"Luis Fonsi",1809976,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
7,"MALAMENTE - Cap.1: Augurio",ROSALÍA,1683032,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK
8,"Cuando Te Besé","Becky G",1546753,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
9,"Vaina Loca",Ozuna,1544460,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
10,BEBE,6ix9ine,1530880,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
11,"PIENSO EN TU MIRÁ - Cap.3: Celos",ROSALÍA,1527023,https://open.spotify.com/track/5r8mGKhCDIVWb3AG4hm0l0
12,Ibiza,Ozuna,1445997,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
13,"Ella Quiere Beber - Remix","Anuel AA",1439455,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
14,Celoso,"Lele Pons",1335565,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
15,TELÉFONO,Aitana,1282120,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
16,Mujeres,"Mozart La Para",1271508,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
17,"Está Rico","Marc Anthony",1244334,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
18,Replay,"Maikel Delacalle",1239677,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
19,"Mocca - Remix","Lalo Ebratt",1138482,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
20,"No Es Justo","J Balvin",1075079,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
21,Culpables,"KAROL G",1027450,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
22,"BAGDAD - Cap.7: Liturgia",ROSALÍA,1025641,https://open.spotify.com/track/1zZ7vl1amOLI4GE5oUn0YB
23,"Ni La Hora","Ana Guerra",989544,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW
24,PPP,"Kevin Roldan",956464,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
25,"No Me Acuerdo",Thalía,952082,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
26,"Cuando Nadie Ve",Morat,940192,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
27,"Asesina - Remix",Brytiago,933363,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
28,"Tanta Falta","Bryant Myers",931755,https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx
29,Bubalu,"Becky G",930667,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
30,"Sin Pijama","Becky G",928203,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
31,"Ya No Tiene Novio","Sebastian Yatra",900505,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
32,"Mala Mía",Maluma,896820,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
33,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,891920,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
34,Usted,"Juan Magán",879141,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
35,"Lo siento",Beret,838964,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
36,Adictiva,"Daddy Yankee",822526,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
37,"Te echo de menos",Beret,806582,https://open.spotify.com/track/3gPOFPYLgpvQz0ZMwmv7NE
38,"5 Sentidos",Dvicio,759922,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
39,"thank u, next","Ariana Grande",758647,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
40,"Te Boté - Remix","Nio Garcia",758406,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
41,"Quiere Beber","Anuel AA",756831,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
42,Perdón,"David Bisbal",753359,https://open.spotify.com/track/4iCJFRTRsFlj4UWoEd7bS9
43,"Amigos Con Derechos",Reik,750741,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
