,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Safaera,"Bad Bunny",2680005,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
2,Amarillo,"J Balvin",2349766,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
3,"Yo Perreo Sola","Bad Bunny",2317901,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
4,Tusa,"KAROL G",2310274,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
5,Rojo,"J Balvin",2136737,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
6,Tattoo,"Rauw Alejandro",1907861,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
7,"La Difícil","Bad Bunny",1819016,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
8,"4 besos","Lola Indigo",1765964,https://open.spotify.com/track/49QwoSLuV69Fd8bwTqdZvs
9,Morado,"J Balvin",1591799,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
10,"Una Mala (Remix)","El Completo Rd",1559239,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
11,Diosa,"Myke Towers",1518763,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
12,Follow,"KAROL G",1461297,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
13,Keii,"Anuel AA",1306858,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
14,"La Cama - Remix",Lunay,1249969,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
15,Ignorantes,"Bad Bunny",1234103,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
16,"Se iluminaba","Fred De Palma",1206706,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
17,Gris,"J Balvin",1171837,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
18,Medusa,"Jhay Cortez",1164482,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
19,Azul,"J Balvin",1093347,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
20,"Fantasias - Remix","Rauw Alejandro",1084826,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
21,"Dance Monkey","Tones And I",1073395,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
22,"3 de Abril","Anuel AA",1068906,https://open.spotify.com/track/1c2oYPFni5vth1v9M7fYZb
23,"Pegamos Tela",Lérica,1041309,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
24,"Me Gusta",Shakira,1024322,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
25,"Si Tú La Quieres","David Bisbal",1018560,https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
26,"Don't Start Now","Dua Lipa",1002568,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
27,"Mil Tequilas","Chema Rivas",991155,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p
28,"Blinding Lights","The Weeknd",963968,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
29,"Si Veo a Tu Mamá","Bad Bunny",949875,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
30,"Prendio (Remix)",Rvfv,942818,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
31,"Alocao (With Bad Gyal)","Omar Montes",913622,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
32,PORFA,Feid,890377,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
33,"La Santa","Bad Bunny",878361,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
34,Muévelo,"Nicky Jam",877355,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
35,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",876428,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
36,Blanco,"J Balvin",848763,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
37,+,Aitana,838480,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
38,"Roses - Imanbek Remix","SAINt JHN",838313,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
39,Dolerme,ROSALÍA,833869,https://open.spotify.com/track/2reL9PAUza4PUtbjqW1fRf
40,"Si por mi fuera",Beret,831047,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
41,Relación,Sech,824697,https://open.spotify.com/track/4lMOQR1rRW5hJgJXOtKraL
42,China,"Anuel AA",807057,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
43,"RITMO (Bad Boys For Life)","Black Eyed Peas",791874,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
44,"Hola - Remix",Dalex,780779,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
45,"Quédate conmigo",Pole.,760613,https://open.spotify.com/track/5tzOL69W6lCp4gAomIXMnJ
46,TBT,"Sebastian Yatra",707440,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
47,"Sigues Con El","Dímelo Flow",701973,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
48,"Malibú con Piña","Funzo & Baby Loud",675093,https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
49,"Ahora Dice Que Me Ama",Bandaga,663729,https://open.spotify.com/track/2Z3RqW9jfl62il0R4q8wQy
50,Vete,"Bad Bunny",661352,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
51,"Rueda - Remix",Chimbala,608599,https://open.spotify.com/track/3EWxpqOSP0KWgUmRiklqGy
52,Indeciso,Reik,606449,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
53,Physical,"Dua Lipa",600181,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
54,"Como Panas","Bryant Myers",575912,https://open.spotify.com/track/07MrcfLozSPBfEI8GPOZgc
55,Rosa,"J Balvin",564840,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
56,Loco,Beéle,563898,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
57,"Whine Up","Nicky Jam",554906,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
58,DOSIS,Dvicio,543965,https://open.spotify.com/track/0AJKRuWjsVn6B43gm5HfjV
59,Negro,"J Balvin",543916,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
60,"death bed (coffee for your head)",Powfu,521918,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
61,"Indios y Vaqueros",Sinsinati,519578,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
62,"Toosie Slide",Drake,513649,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
63,Atrévete,"Yago Roche",513259,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
64,Rutina,"Myke Towers",507442,https://open.spotify.com/track/3YntiCUU0Xqq0B68FM3YAt
65,"Yo x Ti, Tu x Mi",ROSALÍA,492554,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
