,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",2738398,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
2,BEBE,6ix9ine,2148753,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
3,"Vaina Loca",Ozuna,2070253,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
4,TELÉFONO,Aitana,1802336,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
5,Mujeres,"Mozart La Para",1792618,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
6,"Quiere Beber","Anuel AA",1784779,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
7,Celoso,"Lele Pons",1563173,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
8,"No Es Justo","J Balvin",1547755,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
9,"No Me Acuerdo",Thalía,1447699,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
10,"Cuando Te Besé","Becky G",1439788,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
11,"Ni La Hora","Ana Guerra",1418965,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW
12,Ibiza,Ozuna,1320398,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
13,"Sin Pijama","Becky G",1301654,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
14,Usted,"Juan Magán",1288154,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
15,"Ya No Quiero Ná","Lola Indigo",1264435,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
16,"Mala Mía",Maluma,1212541,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
17,Asesina,Brytiago,1124676,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK
18,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,1111574,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
19,"Te Boté - Remix","Nio Garcia",1102578,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
20,Culpables,"KAROL G",1064786,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
21,"Lo siento",Beret,1025998,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
22,"Cuando Nadie Ve",Morat,991855,https://open.spotify.com/track/1Cxd4ZJJ9VOQQpNcpdcZEQ
23,"Ya No Tiene Novio","Sebastian Yatra",983498,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
24,Clandestino,Shakira,968209,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
25,"Bien Duro","C. Tangana",954289,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW
26,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,843784,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
27,"Amigos Con Derechos",Reik,834076,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
