,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Te Boté - Remix","Nio Garcia",2448881,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
2,"Sin Pijama","Becky G",2256175,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
3,X,"Nicky Jam",1889530,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
4,"Me Niego (feat. Ozuna & Wisin)",Reik,1608675,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
5,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1599188,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
6,"Duro y Suave","Leslie Grace",1465323,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
7,Usted,"Juan Magán",1350991,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
8,"Madura (feat. Bad Bunny)",Cosculluela,1318563,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
9,"Lo Malo",Aitana,1246052,https://open.spotify.com/track/5bhDL4GgUvr5LBrpjqyrte
10,"Dura - Remix","Daddy Yankee",1234656,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
11,"La Cintura","Alvaro Soler",1233212,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
12,"El Préstamo",Maluma,1210719,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
13,"El Anillo","Jennifer Lopez",1187976,https://open.spotify.com/track/2SpfMQ5TuKsMj1trNwrLVA
14,"Síguelo Bailando",Ozuna,1128945,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
15,"I Like It","Cardi B",1092696,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
16,"La player (Bandolera)","Zion & Lennox",1080175,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
17,"A Partir De Hoy","David Bisbal",1041686,https://open.spotify.com/track/1FMNuRMIcPD6PDQGoi5Ifn
18,FRIENDS,Marshmello,992828,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
19,"Bella - Remix",Wolfine,944547,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
20,"One Kiss (with Dua Lipa)","Calvin Harris",930392,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
21,"Llorando en la Limo","C. Tangana",901125,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
22,Dembow,"Danny Ocean",883250,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
23,Dura,"Daddy Yankee",867934,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
24,"Échame La Culpa","Luis Fonsi",856038,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
25,"Corazón (feat. Nego do Borel)",Maluma,821222,https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu
26,Ahora,"J Balvin",811989,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
27,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",807777,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
28,"Por Perro","Sebastian Yatra",798787,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
29,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",797195,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
30,Bipolar,"Chris Jeday",779934,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
31,Criminal,"Natti Natasha",770668,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
32,Downtown,Anitta,762950,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
33,"Déjate Llevar","Juan Magán",738774,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
34,"Le Encanta","Juan Magán",737825,https://open.spotify.com/track/5MucM2zqn6ugfL7jQdhf0s
35,"Mi Cama","KAROL G",733687,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
36,"Ya Es Hora","Ana Mena",714709,https://open.spotify.com/track/2SKNarYKa7W0iCOq7u96N8
37,"Te Amo","Piso 21",700061,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
38,"El Clavo","Prince Royce",699766,https://open.spotify.com/track/0LKErfBZ5FbBiLB4OcZRbL
39,Fuego,"Eleni Foureira",689050,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm
40,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,683367,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
41,Amorfoda,"Bad Bunny",672329,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
42,"no tears left to cry","Ariana Grande",666557,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
43,"God's Plan",Drake,663303,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
44,"Fiebre (feat. Wisin & Yandel)","Ricky Martin",651216,https://open.spotify.com/track/0oFqlgK2LJ9eMlpGBCmRvf
45,IDGAF,"Dua Lipa",648235,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
46,Bella,Wolfine,629826,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
47,Guerrera,DELLAFUENTE,585328,https://open.spotify.com/track/3Q6zROQvMXRtR9NYfDpNWL
48,Esperándote,"Manuel Turizo",572748,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
49,"Lo siento",Beret,558101,https://open.spotify.com/track/7HNJNqsBZ7qc6UmYEq8bie
50,"Better Now","Post Malone",542570,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
51,Toy,Netta,493783,https://open.spotify.com/track/6n2eIfLj0wOOUkUfNmYzlh
52,Sensualidad,"Bad Bunny",483432,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
53,"El Farsante - Remix",Ozuna,464909,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
54,"In My Blood","Shawn Mendes",445049,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
55,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,440749,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
56,"La Vida Sin Ti","Piso 21",430549,https://open.spotify.com/track/1RvL7eHoeUolnQbWm2Hnba
57,"Mad Love","Sean Paul",421162,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
58,"El Arrepentido",Melendi,412412,https://open.spotify.com/track/42uFuC0Ob1JykwGlcrllDl
59,"This Is America","Childish Gambino",410304,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
60,"The Middle",Zedd,404775,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
61,Ambiente,"J Balvin",401511,https://open.spotify.com/track/4N9V7YYPoN4DoSnjjfHW1k
