,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Adan y Eva","Paulo Londra",3233995,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
2,"MIA (feat. Drake)","Bad Bunny",2130414,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
3,Booty,"C. Tangana",2024964,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe
4,Imposible,"Luis Fonsi",1915710,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1881551,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
6,"Ella Quiere Beber - Remix","Anuel AA",1746064,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
7,"Un Veneno","C. Tangana",1690257,https://open.spotify.com/track/42C5Bbb4dHwS5OFMvtGkG2
8,Adictiva,"Daddy Yankee",1489432,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
9,Replay,"Maikel Delacalle",1475769,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
10,"Cuando Te Besé","Becky G",1464958,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
11,Ibiza,Ozuna,1435810,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
12,"MALAMENTE - Cap.1: Augurio",ROSALÍA,1427735,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK
13,"Vaina Loca",Ozuna,1389772,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
14,BEBE,6ix9ine,1304176,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
15,Bubalu,"Becky G",1289903,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
16,"Está Rico","Marc Anthony",1287765,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
17,"DI MI NOMBRE - Cap.8: Éxtasis",ROSALÍA,1210835,https://open.spotify.com/track/2Sfl7odHUmG7qc8SbqUyzE
18,"PIENSO EN TU MIRÁ - Cap.3: Celos",ROSALÍA,1102596,https://open.spotify.com/track/5r8mGKhCDIVWb3AG4hm0l0
19,"Mocca - Remix","Lalo Ebratt",1086383,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
20,Celoso,"Lele Pons",1070293,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
21,Culpables,"KAROL G",1021006,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
22,Mujeres,"Mozart La Para",1003901,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
23,"Asesina - Remix",Brytiago,975154,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
24,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,929617,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
25,"Lo siento",Beret,910601,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
26,"No Es Justo","J Balvin",892914,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
27,PPP,"Kevin Roldan",888773,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
28,Reggaeton,"J Balvin",878569,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
29,"Cuando Nadie Ve",Morat,858209,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
30,"Ni La Hora","Ana Guerra",857062,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW
31,"Antes de Morirme (feat. Rosalía)","C. Tangana",856590,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
32,TELÉFONO,Aitana,839745,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
33,Perdón,"David Bisbal",818339,https://open.spotify.com/track/4iCJFRTRsFlj4UWoEd7bS9
34,"Tanta Falta","Bryant Myers",811045,https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx
35,"Mala Mía",Maluma,791640,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
36,"No Me Acuerdo",Thalía,783153,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
37,"TELÉFONO - Remix",Aitana,772468,https://open.spotify.com/track/5GYM4rUDvbT9ov3eS1YMll
38,"Te echo de menos",Beret,768210,https://open.spotify.com/track/3gPOFPYLgpvQz0ZMwmv7NE
39,Usted,"Juan Magán",765335,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
40,"Ya No Tiene Novio","Sebastian Yatra",740890,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
41,"5 Sentidos",Dvicio,737283,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
42,"Sin Pijama","Becky G",728812,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
43,"Amigos Con Derechos",Reik,712204,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
44,"Toda - Remix","Alex Rose",671659,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
45,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,669703,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
46,Vuelve,"Sebastian Yatra",663631,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S
47,"Bohemian Rhapsody - 2011 Mix",Queen,654775,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
48,"Ya No Quiero Ná","Lola Indigo",615356,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
49,"Bien Duro","C. Tangana",613980,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW
50,"Girls Like You (feat. Cardi B)","Maroon 5",613593,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
51,"BAGDAD - Cap.7: Liturgia",ROSALÍA,594562,https://open.spotify.com/track/1zZ7vl1amOLI4GE5oUn0YB
52,"Te Boté - Remix","Nio Garcia",592885,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
53,"thank u, next","Ariana Grande",574539,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
54,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,538128,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
55,"Me Dijeron",Ozuna,536580,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
56,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",497253,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
57,"Quiere Beber","Anuel AA",487310,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
58,"Reggaetón en lo Oscuro","Wisin & Yandel",485142,https://open.spotify.com/track/3aUTkuo4ObA6QPtZSu5NBq
59,"Él no soy yo","Blas Cantó",484445,https://open.spotify.com/track/38mCl4EuWhML4eaZPdNQ3a
60,Desconocidos,"Mau y Ricky",469029,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
61,Créeme,"KAROL G",461405,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
62,"Perdona (Ahora Sí Que Sí)","Carolina Durante",452663,https://open.spotify.com/track/1AODZVWUeYlsKoFTo2iyEA
63,"Te Guste","Jennifer Lopez",451626,https://open.spotify.com/track/0ifLplTQxXkFZKMQpWCHii
64,Shallow,"Lady Gaga",435733,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
65,Devuelveme,Ozuna,431202,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
66,Hipócrita,"Anuel AA",404596,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
67,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",402298,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
68,Clandestino,Shakira,397053,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
69,"Besos En Guerra",Morat,393358,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
70,"A Partir De Hoy","David Bisbal",387645,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
71,"Llegaste Tú",CNCO,381897,https://open.spotify.com/track/6tT4Ks1N04Ut0lSQ3xjSaZ
72,"Solo (feat. Demi Lovato)","Clean Bandit",381529,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
73,"La Cintura","Alvaro Soler",373405,https://open.spotify.com/track/1BFmBgVOnLy3Ekrxz1lBOK
74,"Another One Bites The Dust - Remastered 2011",Queen,373394,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
75,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",368032,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
76,"One Kiss (with Dua Lipa)","Calvin Harris",362266,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
77,"In My Mind",Dynoro,360071,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
78,"Good Vibes",Fuego,357242,https://open.spotify.com/track/4TwIbmabI2R5XUhqptk6Ev
79,Happier,Marshmello,354726,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
80,"Me Niego (feat. Ozuna & Wisin)",Reik,349537,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
81,"No Hay Nadie Más","Sebastian Yatra",349310,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
82,Flames,"David Guetta",348271,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
83,"Chica Paranormal","Paulo Londra",347448,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
84,"Lo Malo - Operación Triunfo 2017",Aitana,342715,https://open.spotify.com/track/7aJP1XcWcSU9w0eqSvaeZR
85,"I Like It","Cardi B",333686,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
86,"Una Lluna A L'Aigua - Operación Triunfo 2018","Miki Núñez",332344,https://open.spotify.com/track/1qo345YBFwaOcmQt6Gv8er
87,"QUE NO SALGA LA LUNA - Cap.2: Boda",ROSALÍA,332298,https://open.spotify.com/track/6HpgdL4zUpuyXCzvAhgR5a
88,"Luz Apaga",Ozuna,329298,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
89,"Promises (with Sam Smith)","Calvin Harris",322967,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
90,Asesina,Brytiago,318749,https://open.spotify.com/track/6R66bI4nkzvvNba80pWU2t
91,"Llorando en la Limo","C. Tangana",317056,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
92,"Don't Stop Me Now - 2011 Mix",Queen,314407,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
93,"Somebody To Love - 2011 Mix",Queen,311365,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
94,"Estamos Bien","Bad Bunny",309548,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
95,"Say My Name","David Guetta",306394,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
96,"Kiss and Make Up","Dua Lipa",304374,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
97,Sola,"Manuel Turizo",303624,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
