,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",2964185,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,"Yo x Ti, Tu x Mi",ROSALÍA,2742006,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
3,"Adicto (with Anuel AA & Ozuna)",Tainy,2290757,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
4,Goteo,Duki,2243394,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
5,"No Te Debí Besar","C. Tangana",1941699,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
6,"De Tranquilote","Danny Romero",1912160,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
7,"Te Quemaste","Manuel Turizo",1832229,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
8,"Otro Trago - Remix",Sech,1710747,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
9,Tutu,Camilo,1547301,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
10,Callaita,"Bad Bunny",1541104,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
11,"La Rubia - Remix 2","La Nueva Escuela",1443843,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
12,"No Me Conoce - Remix","Jhay Cortez",1413059,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
13,Señorita,"Shawn Mendes",1324887,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
14,Diavla,"Chris Viz",1321834,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
15,"LA CANCIÓN","J Balvin",1270580,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
16,"Soltera - Remix",Lunay,1247983,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
17,Easy,"Jhay Cortez",1195671,https://open.spotify.com/track/7fTsw0IKbbPDN19keS32tF
18,"Lola Bunny","Lola Indigo",1181418,https://open.spotify.com/track/7IzbHY75UhGztauT7U5eKb
19,"Indios y Vaqueros",Sinsinati,1131993,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
20,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",1129386,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
21,Gan-Ga,"Bryant Myers",1098461,https://open.spotify.com/track/2J3jxgfp6GWoBsMPIa20oC
22,"QUE PRETENDES","J Balvin",1094581,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
23,"A Escondidas",$kyhook,1082247,https://open.spotify.com/track/7754vHc34U2wQMIJFWRhVK
24,Velitas,Darell,1072848,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
25,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1072839,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
26,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,1071154,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
27,DOLLAR,"Becky G",1021554,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8
28,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",928578,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
29,"Con Altura",ROSALÍA,923462,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
30,"Si Se Da - Remix","Myke Towers",920032,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
31,"Cuerpo en Venta",Noriel,898892,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
32,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",893682,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
33,Lalala,Y2K,876964,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
34,Fantasias,"Rauw Alejandro",869260,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
35,Mirándote,Rvfv,841011,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
36,Bésame,"David Bisbal",837555,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU
37,CANGURO,WOS,801225,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX
38,"11 PM",Maluma,791194,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
39,"I Don't Care (with Justin Bieber)","Ed Sheeran",751121,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
40,"Rebota - Remix",Guaynaa,747133,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
41,"No Te Veo - Remix","Casper Magico",737782,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38
42,Cuaderno,Dalex,735420,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
43,"Con Calma","Daddy Yankee",734240,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
44,Inocente,"Myke Towers",729336,https://open.spotify.com/track/07eET3PAzpSz5CLE4wGgN5
45,"Calma - Remix","Pedro Capó",715138,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
46,Milionària,ROSALÍA,710105,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p
47,"Te Soñé de Nuevo",Ozuna,709832,https://open.spotify.com/track/7lR4UmEDJ1ngczVX2NiNi4
48,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",680080,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
49,Ellos,"Ceky Viciny",678321,https://open.spotify.com/track/7bDboJVS7UlQBZj8lsvz2g
50,"Cristina (feat. Shelow Shaq)",Maffio,666940,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
51,Piensan,Haze,653697,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN
52,"bad guy","Billie Eilish",617182,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
53,"Santa María (Feat. Busy Signal)","Bad Gyal",602529,https://open.spotify.com/track/4R0sTxCaskwCPbzkfXHfWg
54,"Cicatrices (feat. Indara)","Sergio Contreras",555797,https://open.spotify.com/track/17nYNma8AncLFqOBk6tu6m
55,Atrévete,"Nicky Jam",544455,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
56,"Verte Ir","DJ Luian",543872,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
57,Indeciso,Reik,543336,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
58,"Qué Bonito Es Querer","Manuel Carrasco",534859,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
59,Presiento,Morat,533997,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
60,"Que Calor (with J Balvin & El Alfa)","Major Lazer",532802,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
61,"Te Robaré","Nicky Jam",530518,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
62,"Déjate Querer","Lalo Ebratt",523358,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
63,"Hola Señorita","Maître Gims",512955,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg
64,"Soldi (feat. Maikel Delacalle)",Mahmood,509900,https://open.spotify.com/track/1GVBnZF3tHJiWzdCSgg75Z
65,Ransom,"Lil Tecca",505434,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
66,Hookah,"Bad Gyal",503214,https://open.spotify.com/track/4piZ5m1vZGDkfyHga5U97m
67,"Me Quedo",Aitana,496964,https://open.spotify.com/track/6Nqi1fWKYXrVXmF3RtQbSf
68,Swing,"Danny Ocean",495357,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
69,"Tal Vez","Paulo Londra",487078,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
70,"Mírame - Remix","Nio Garcia",480936,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS
71,"Enchochado de Ti","Don Patricio",478500,https://open.spotify.com/track/6G8TNOdTBpBPmDdJAvoVhA
72,Yyanosé,"Israel B",472248,https://open.spotify.com/track/3CHAG77jAcwK0w8NBE7i7p
73,"Mi Morena",Juanfran,469040,https://open.spotify.com/track/6MF2uU7HoQkA1Da2jscqV2
74,Runaway,"Sebastian Yatra",468946,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
75,"Soldadito de Hierro","Nil Moliner",462310,https://open.spotify.com/track/3DfUO7e24abpbIreUpUK4B
76,Apriétala,Rvfv,462285,https://open.spotify.com/track/1hKjevdsabrnoc1GZXmcDT
77,HP,Maluma,461654,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
78,"¿CÓMO TE VA, QUERIDA?","Rels B",447182,https://open.spotify.com/track/1uiX0bdc2sPHcL1k02bC2G
79,"Someone You Loved","Lewis Capaldi",443369,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
80,"Otro Trago",Sech,436340,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
81,Celébrate,"Miki Núñez",434258,https://open.spotify.com/track/60TClTKDePeUjKyfotkLEg
82,"Kemba Walker","Eladio Carrion",428664,https://open.spotify.com/track/38kLHBjtWJaPXcyFhwRVtI
83,"5 Sentidos",Dvicio,427145,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
84,MOJAITA,"J Balvin",420933,https://open.spotify.com/track/71pEiUWwfDFiRO6RmFpnBf
85,"Pa Mí - Remix",Dalex,417410,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
86,"Date La Vuelta","Luis Fonsi",409114,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
87,"La Playa","Myke Towers",395379,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
88,"Beautiful People (feat. Khalid)","Ed Sheeran",393875,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
89,"Me llama",Beret,388206,https://open.spotify.com/track/7piXNyrajEfqhOkzgDq2Ts
90,"La Boca - Remix","Mau y Ricky",382272,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
91,"Contra La Pared","Sean Paul",380754,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
92,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,379936,https://open.spotify.com/track/1DckcUSLpCfYsD1htu4JnF
93,Boomerang,Sech,373975,https://open.spotify.com/track/6E8uqptcabNz9ym19FkDye
94,Prendío,Rvfv,369178,https://open.spotify.com/track/05UMNfz5U261JvPI4GPkZI
95,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,367682,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S
96,Disparos,"Dani Fernández",367408,https://open.spotify.com/track/2F75mXaavRl0hm3rtM15cq
97,"Si Supieras","Daddy Yankee",364727,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
98,"Un Año","Sebastian Yatra",362874,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
99,"Nada Sale Mal",Aitana,359693,https://open.spotify.com/track/51ltTOzVJWp3BUHzYrRxEa
100,Aleluya,Reik,358489,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM
101,Delincuente,Farruko,356408,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
