,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Adan y Eva","Paulo Londra",2646357,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
2,MALA,6ix9ine,2118048,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
3,Adictiva,"Daddy Yankee",1914532,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
4,"MIA (feat. Drake)","Bad Bunny",1861296,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
5,"Vas A Quedarte",Aitana,1624594,https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ
6,"Ella Quiere Beber - Remix","Anuel AA",1615966,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
7,Booty,"C. Tangana",1590972,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe
8,"Solo de Mi","Bad Bunny",1497679,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
9,Imposible,"Luis Fonsi",1491563,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1464077,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
11,"NI BIEN NI MAL","Bad Bunny",1413101,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
12,Amanece,"Anuel AA",1382719,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
13,"Calma - Remix","Pedro Capó",1274749,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
14,"Vaina Loca",Ozuna,1237152,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
15,Bubalu,"Becky G",1234691,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
16,Replay,"Maikel Delacalle",1122615,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
17,"Está Rico","Marc Anthony",1092807,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
18,"Mujer Bruja","Lola Indigo",1083906,https://open.spotify.com/track/4R8TsvDoKSSDVERlaphNBA
19,"MALAMENTE - Cap.1: Augurio",ROSALÍA,1075162,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK
20,Ibiza,Ozuna,1053762,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
21,"Cuando Te Besé","Becky G",978684,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
22,BEBE,6ix9ine,957612,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
23,"Lo siento",Beret,925043,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
24,"Desde el Corazón","Bad Bunny",892035,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g
25,"Asesina - Remix",Brytiago,863361,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
26,Reggaeton,"J Balvin",845216,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
27,"Antes de Morirme (feat. Rosalía)","C. Tangana",841362,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
28,TELÉFONO,Aitana,822877,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
29,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,807303,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
30,Culpables,"KAROL G",804174,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
31,"Mocca - Remix","Lalo Ebratt",800193,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
32,Mujeres,"Mozart La Para",758193,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
33,Caro,"Bad Bunny",756501,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
34,"Sin Pijama","Becky G",729320,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
35,Bajito,"Ana Guerra",729311,https://open.spotify.com/track/1izomJbkB4nTh5hDLgsBZd
