,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Sin Pijama","Becky G",2553953,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
2,"Te Boté - Remix","Nio Garcia",2431752,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
3,Usted,"Juan Magán",1767239,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
4,X,"Nicky Jam",1765562,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
5,"La Cintura","Alvaro Soler",1761182,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
6,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1676662,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
7,"Me Niego (feat. Ozuna & Wisin)",Reik,1629174,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
8,"Dura - Remix","Daddy Yankee",1576509,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
9,"Mi Cama","KAROL G",1547436,https://open.spotify.com/track/7sFYVcKSb24qg0dAkqLEFj
10,"Duro y Suave","Leslie Grace",1478050,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
11,"El Anillo","Jennifer Lopez",1476206,https://open.spotify.com/track/2SpfMQ5TuKsMj1trNwrLVA
12,"Madura (feat. Bad Bunny)",Cosculluela,1468798,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
13,"MALAMENTE - Cap.1: Augurio",ROSALÍA,1420136,https://open.spotify.com/track/5zOAudPQIs5U8zP6LQGHmH
14,"I Like It","Cardi B",1417570,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
15,"La player (Bandolera)","Zion & Lennox",1308894,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
16,"Lo Malo",Aitana,1304255,https://open.spotify.com/track/5bhDL4GgUvr5LBrpjqyrte
17,"A Partir De Hoy","David Bisbal",1199562,https://open.spotify.com/track/1FMNuRMIcPD6PDQGoi5Ifn
18,"El Préstamo",Maluma,1129377,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
19,"Síguelo Bailando",Ozuna,1123479,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
20,"One Kiss (with Dua Lipa)","Calvin Harris",1101283,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
21,"Bella - Remix",Wolfine,1084223,https://open.spotify.com/track/0SaYeGhSXN0dDWstyNTQ56
22,FRIENDS,Marshmello,1000861,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
23,Unica,Ozuna,997906,https://open.spotify.com/track/6752EZMgXswvRBH3N2PilO
24,Clandestino,Shakira,970965,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
25,"Le Encanta","Juan Magán",947120,https://open.spotify.com/track/5MucM2zqn6ugfL7jQdhf0s
26,Brillo,"J Balvin",905103,https://open.spotify.com/track/3vgiIJW3iSQRRvgYiW86i9
27,"Por Perro","Sebastian Yatra",889342,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
28,Dembow,"Danny Ocean",885795,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
29,Ambiente,"J Balvin",864290,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
30,"Llorando en la Limo","C. Tangana",861388,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
31,"Déjate Llevar","Juan Magán",820212,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
32,Fuego,"Eleni Foureira",806986,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm
33,Bipolar,"Chris Jeday",783212,https://open.spotify.com/track/4WzsycqZkpkS48H9AAAGux
