,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,X,"Nicky Jam",2092967,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
2,Dura,"Daddy Yankee",1595084,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
3,"Me Niego (feat. Ozuna & Wisin)",Reik,1536061,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
4,Amorfoda,"Bad Bunny",1434036,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
5,"Lo Malo",Aitana,1377009,https://open.spotify.com/track/3deJrWvoEBWOAba3G2arNE
6,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",1247445,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
7,"Síguelo Bailando",Ozuna,1243330,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
8,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",1154982,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
9,"Échame La Culpa","Luis Fonsi",1095601,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
10,Bella,Wolfine,1093537,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
11,Downtown,Anitta,1074463,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
12,Corazón,Maluma,1061806,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
13,"Déjate Llevar","Juan Magán",1058493,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
14,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1035516,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
15,"El Préstamo",Maluma,980158,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
16,"God's Plan",Drake,979899,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
17,Criminal,"Natti Natasha",960304,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
18,"Duro y Suave","Leslie Grace",957402,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
19,Dembow,"Danny Ocean",934471,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
20,Sensualidad,"Bad Bunny",899898,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
21,"A Partir De Hoy","David Bisbal",875948,https://open.spotify.com/track/1FMNuRMIcPD6PDQGoi5Ifn
22,Machika,"J Balvin",835254,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
23,"Fiebre (feat. Wisin & Yandel)","Ricky Martin",821640,https://open.spotify.com/track/0oFqlgK2LJ9eMlpGBCmRvf
24,FRIENDS,Marshmello,819235,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
25,Guerrera,DELLAFUENTE,756886,https://open.spotify.com/track/3Q6zROQvMXRtR9NYfDpNWL
26,"Bum Bum Tam Tam","MC Fioti",756074,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
27,"Llorando en la Limo (feat. Alizzz)","C. Tangana",751770,https://open.spotify.com/track/0Umt5FqtUbnP4iR1QejfzB
28,"Báilame - Remix",Nacho,738884,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
29,"Lo siento",Beret,738632,https://open.spotify.com/track/7HNJNqsBZ7qc6UmYEq8bie
30,"Se Preparó",Ozuna,734671,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
31,"El Farsante - Remix",Ozuna,693668,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
32,"Havana (feat. Young Thug)","Camila Cabello",683901,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
33,"Besos En Guerra",Morat,680952,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx
34,Esperándote,"Manuel Turizo",676776,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
35,"El Clavo","Prince Royce",676171,https://open.spotify.com/track/0LKErfBZ5FbBiLB4OcZRbL
36,IDGAF,"Dua Lipa",667754,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
37,Solita,Ozuna,655507,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
38,"Suena El Dembow","Joey Montana",650637,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
39,Ahora,"J Balvin",639970,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
40,"Ya Es Hora","Ana Mena",628831,https://open.spotify.com/track/7EhLfrKAUXOjVGkfVyXMdK
