,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nunca Estoy","C. Tangana",2361163,https://open.spotify.com/track/6f4LYJwICqxoAILj82kwB0
2,"Mil Tequilas","Chema Rivas",2127705,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p
3,Safaera,"Bad Bunny",2070540,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
4,"Dime Bbsita",Robledo,2014785,https://open.spotify.com/track/5mBWQ675Eb4j4fn6iuNnOe
5,Amarillo,"J Balvin",1955065,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
6,PORFA,Feid,1899422,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
7,Favorito,Camilo,1782972,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
8,"Sola & Vacía","Casper Magico",1737755,https://open.spotify.com/track/46V4kseB66GjFGklCgynGX
9,"4 besos","Lola Indigo",1704892,https://open.spotify.com/track/49QwoSLuV69Fd8bwTqdZvs
10,Tusa,"KAROL G",1672727,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
11,"Yo Perreo Sola","Bad Bunny",1641165,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
12,Rojo,"J Balvin",1529194,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
13,"Una Mala (Remix)","El Completo Rd",1485678,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
14,Loco,Beéle,1468929,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
15,PAM,"Justin Quiles",1463576,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
16,Tattoo,"Rauw Alejandro",1458722,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
17,"La Difícil","Bad Bunny",1254285,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
