,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Altura",ROSALÍA,4715390,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
2,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",3475164,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4
3,"Con Calma","Daddy Yankee",2813005,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
4,HP,Maluma,2416622,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
5,Soltera,Lunay,2334920,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
6,"Pa Mí - Remix",Dalex,2291376,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
7,"Enchochado de Ti","Don Patricio",2172156,https://open.spotify.com/track/5fL5vIkuEYyJpUSUcueMHT
8,"Baila Baila Baila",Ozuna,1902074,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
9,"Si Se Da","Myke Towers",1795843,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
10,"Verte Ir","DJ Luian",1781480,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
11,"Te Robaré","Nicky Jam",1778931,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
12,Secreto,"Anuel AA",1762892,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
13,"Calma - Remix","Pedro Capó",1718428,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
14,"Un Año","Sebastian Yatra",1532574,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
15,"Adan y Eva","Paulo Londra",1413132,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
16,Amanece,"Anuel AA",1369363,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
17,"Contra La Pared","Sean Paul",1286478,https://open.spotify.com/track/3JjaofJ0lCeEsFSZqppzOp
18,"Ganas Sobran","Bryant Myers",1257548,https://open.spotify.com/track/17iXKeQe2iVYXJcMpQqthG
19,"Pa' Llamar Tu Atención (feat. MC Bin Laden)","C. Tangana",1247824,https://open.spotify.com/track/2vEY3cNwXYxIG4fPAoN14q
20,"Déjate Querer","Lalo Ebratt",1110796,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
