,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,X,"Nicky Jam",2155679,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
2,Amorfoda,"Bad Bunny",1773013,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
3,Dura,"Daddy Yankee",1729631,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
4,"Me Niego (feat. Ozuna & Wisin)",Reik,1541745,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
5,"Lo Malo",Aitana,1397035,https://open.spotify.com/track/3deJrWvoEBWOAba3G2arNE
6,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",1261230,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
7,"Síguelo Bailando",Ozuna,1214681,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
8,"Échame La Culpa","Luis Fonsi",1208150,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
9,Corazón,Maluma,1116461,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
10,Downtown,Anitta,1113039,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
11,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",1058176,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
12,"Lo siento",Beret,1024064,https://open.spotify.com/track/7HNJNqsBZ7qc6UmYEq8bie
13,Criminal,"Natti Natasha",1021611,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
14,"Déjate Llevar","Juan Magán",1014603,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6
15,"God's Plan",Drake,1011743,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
16,Bella,Wolfine,980826,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
17,Sensualidad,"Bad Bunny",974283,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
18,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",956161,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
19,Dembow,"Danny Ocean",907057,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
20,Machika,"J Balvin",884217,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
21,FRIENDS,Marshmello,795089,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
22,"Bum Bum Tam Tam","MC Fioti",783241,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
23,"El Préstamo",Maluma,773284,https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE
24,"Suena El Dembow","Joey Montana",768902,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
25,"Duro y Suave","Leslie Grace",760897,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
26,Guerrera,DELLAFUENTE,755498,https://open.spotify.com/track/3Q6zROQvMXRtR9NYfDpNWL
27,"Havana (feat. Young Thug)","Camila Cabello",751415,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
28,"Se Preparó",Ozuna,749315,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
29,"Báilame - Remix",Nacho,733178,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
30,"A Partir De Hoy","David Bisbal",722334,https://open.spotify.com/track/1FMNuRMIcPD6PDQGoi5Ifn
31,Solita,Ozuna,709033,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
32,"Fiebre (feat. Wisin & Yandel)","Ricky Martin",702955,https://open.spotify.com/track/0oFqlgK2LJ9eMlpGBCmRvf
33,"Besos En Guerra",Morat,684812,https://open.spotify.com/track/1d0c62VFYauOOgxZ2eFUxx
34,Ahora,"J Balvin",678835,https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c
35,"El Arrepentido",Melendi,673438,https://open.spotify.com/track/42uFuC0Ob1JykwGlcrllDl
36,Esperándote,"Manuel Turizo",670467,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj
37,IDGAF,"Dua Lipa",655092,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
38,Mayores,"Becky G",652449,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
39,"El Farsante - Remix",Ozuna,649476,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4
40,"Tu Canción",Amaia,648771,https://open.spotify.com/track/1ng213kVwU334LJeotiJOT
41,"La Llamada",Leiva,629244,https://open.spotify.com/track/5ZCamgcqvkckdf2FdfYuth
42,"Me Rehúso","Danny Ocean",625876,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
43,SUTRA,"Sebastian Yatra",623724,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
44,"No vaya a ser","Pablo Alborán",571722,https://open.spotify.com/track/6ZZOdrcqRZzTCwGlsy00SU
45,"Quiero Repetir",Ozuna,552522,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
46,Wolves,"Selena Gomez",540345,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
47,"Robarte un Beso","Carlos Vives",533413,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
48,"Perro Fiel (feat. Nicky Jam)",Shakira,527428,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
49,"New Rules","Dua Lipa",496473,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
50,Perfect,"Ed Sheeran",464184,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
51,Vuelve,"Daddy Yankee",462567,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
