,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Callaita,"Bad Bunny",2987685,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
2,"Otro Trago",Sech,2518529,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
3,Señorita,"Shawn Mendes",2312962,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
4,"Soltera - Remix",Lunay,2245557,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
5,"No Me Conoce - Remix","Jhay Cortez",2164440,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
6,Milionària,ROSALÍA,2151103,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p
7,Mirándote,Rvfv,2074410,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
8,"QUE PRETENDES","J Balvin",1955340,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
9,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",1925498,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
10,"LA CANCIÓN","J Balvin",1749660,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
11,"Cristina (feat. Shelow Shaq)",Maffio,1708245,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
12,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",1683152,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
13,"11 PM",Maluma,1611104,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
14,"Con Altura",ROSALÍA,1486100,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
15,"Te Soñé De Nuevo",Ozuna,1450699,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa
16,Cuaderno,Dalex,1409324,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
17,"Con Calma","Daddy Yankee",1391341,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
18,"Tal Vez","Paulo Londra",1339901,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
19,"Verte Ir","DJ Luian",1325478,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
20,"Te Robaré","Nicky Jam",1323833,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
21,"Pa Mí - Remix",Dalex,1314471,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
22,Diavla,"Chris Viz",1254107,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
23,Swing,"Danny Ocean",1251007,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
24,"I Don't Care (with Justin Bieber)","Ed Sheeran",1229034,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
25,"Calma - Remix","Pedro Capó",1213458,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
26,Inocente,"Myke Towers",1204763,https://open.spotify.com/track/07eET3PAzpSz5CLE4wGgN5
27,"Soldi (feat. Maikel Delacalle)",Mahmood,1186273,https://open.spotify.com/track/1GVBnZF3tHJiWzdCSgg75Z
28,"La Playa","Myke Towers",1167928,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
29,"Contra La Pared","Sean Paul",1133912,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
30,"Hola Señorita","Maître Gims",1130855,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg
31,"No Te Veo - Remix","Casper Magico",1121359,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38
32,"Santa María (Feat. Busy Signal)","Bad Gyal",1105445,https://open.spotify.com/track/4R0sTxCaskwCPbzkfXHfWg
33,"Déjate Querer","Lalo Ebratt",1091333,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
34,"Mi Morena",Juanfran,1082375,https://open.spotify.com/track/6MF2uU7HoQkA1Da2jscqV2
35,"Si Se Da","Myke Towers",1045211,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
36,HP,Maluma,1032233,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
37,Runaway,"Sebastian Yatra",968328,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
38,Bésame,"David Bisbal",968135,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU
39,"Me Quedo",Aitana,957374,https://open.spotify.com/track/6Nqi1fWKYXrVXmF3RtQbSf
