,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Altura",ROSALÍA,3765875,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
2,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",3043024,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4
3,"Con Calma","Daddy Yankee",2540657,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
4,"Pa Mí - Remix",Dalex,2399719,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
5,"Enchochado de Ti","Don Patricio",2317771,https://open.spotify.com/track/5fL5vIkuEYyJpUSUcueMHT
6,HP,Maluma,2191875,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
7,"Verte Ir","DJ Luian",2185587,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
8,Soltera,Lunay,2034908,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
9,"Te Robaré","Nicky Jam",1824648,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
10,"Contra La Pared","Sean Paul",1767628,https://open.spotify.com/track/3JjaofJ0lCeEsFSZqppzOp
11,"Baila Baila Baila",Ozuna,1685038,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
12,"Si Se Da","Myke Towers",1676024,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
13,Secreto,"Anuel AA",1580751,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
14,"Calma - Remix","Pedro Capó",1550878,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
15,"Un Año","Sebastian Yatra",1362715,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
16,"Adan y Eva","Paulo Londra",1238490,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
17,Amanece,"Anuel AA",1226822,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
18,"Tal Vez","Paulo Londra",1217360,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0
19,"Ganas Sobran","Bryant Myers",1212098,https://open.spotify.com/track/17iXKeQe2iVYXJcMpQqthG
20,"Déjate Querer","Lalo Ebratt",1131574,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
21,"Pa' Llamar Tu Atención (feat. MC Bin Laden)","C. Tangana",1106273,https://open.spotify.com/track/2vEY3cNwXYxIG4fPAoN14q
22,"Esclavo de Tus Besos","Manuel Turizo",1064082,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
23,Swing,"Danny Ocean",968628,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
24,"Ta To Gucci (Remix)",Cauty,965825,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
25,Aullando,"Wisin & Yandel",955447,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
26,"Ella Quiere Beber - Remix","Anuel AA",942357,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
27,"bad guy","Billie Eilish",939024,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
28,Adictiva,"Daddy Yankee",865572,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
29,Desconocidos,"Mau y Ricky",859611,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
30,"Mujer Bruja","Lola Indigo",832645,https://open.spotify.com/track/4R8TsvDoKSSDVERlaphNBA
31,"Say My Name","David Guetta",807387,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
32,Cristina,"Sebastian Yatra",799875,https://open.spotify.com/track/1Kjer1JoWuJGNwGV6Pbgv1
33,"NI BIEN NI MAL","Bad Bunny",776196,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
34,Controla,Brytiago,747047,https://open.spotify.com/track/4AKWHLChPxYdXAB2cHmZB7
35,Imposible,"Luis Fonsi",744629,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
36,Baby,Amenazzy,738846,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
37,"Mi Persona Favorita","Alejandro Sanz",737391,https://open.spotify.com/track/1O4dGIPUXUanseRdv4fNzw
38,"Vacia Sin Mi",Ozuna,718768,https://open.spotify.com/track/4l0O19WwpjzbDGkdFtkQ6W
39,"A Solas - Remix",Lunay,710784,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
40,"Te Vi","Piso 21",691966,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
41,"7 rings","Ariana Grande",690789,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
42,Caliente,Darell,684240,https://open.spotify.com/track/4pN7yDeBmmAud5lBtuCsVs
43,Booty,"C. Tangana",682284,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe
44,"Lo siento",Beret,666717,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
45,"Sweet but Psycho","Ava Max",655361,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
46,"No Te Preocupes por Mi",Leiva,653738,https://open.spotify.com/track/7hv7synVPhVu30Ex2amJQc
47,Llégale,Lunay,633326,https://open.spotify.com/track/4vK8Kvyw1mabkMXJqbZOZT
48,"Vas A Quedarte",Aitana,629300,https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ
49,MALA,6ix9ine,619328,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
50,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",587173,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
51,"5 Sentidos",Dvicio,583069,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
52,Shallow,"Lady Gaga",535812,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
53,"Vaina Loca",Ozuna,511566,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
54,"MIA (feat. Drake)","Bad Bunny",508094,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
