,index,Position,Track Name,Artist,Streams,ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
0,1,1,"thank u, next",Ariana Grande,4645747,2rPE9A1vEgShuZxxzR2tZH,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,4,207333,Pop
1,2,2,Woman Like Me (feat. Nicki Minaj),Little Mix,2479834,6rrTr2HEAzlpC4KWZxF3S1,0.757,0.849,5,-3.424,0,0.0536,0.173,0,0.0878,0.826,150.036,4,228207,Pop
2,3,3,Shallow,Lady Gaga,2416132,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,4,215733,Soundtrack
3,4,4,Funky Friday,Dave,2376926,01IQ4aQgOf0Kkq3a273hmO,0.975,0.535,1,-7.227,1,0.196,0.0783,0,0.107,0.671,125.066,4,182741,Hip-Hop/Rap
4,5,5,Happier,Marshmello,2076623,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,4,214290,Dance
5,6,6,Let You Love Me,Rita Ora,2014405,6xtcFXSo8H9BZN637BMVKS,0.531,0.854,10,-3.149,1,0.198,0.288,0,0.0773,0.456,94.419,4,190000,Pop
6,7,7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1964339,1A6OTy97kk0mMdm78rHsm8,0.753,0.498,2,-5.61,1,0.0504,0.551,0,0.0706,0.927,89.95,4,158053,Hip-Hop/Rap
7,8,8,Promises (with Sam Smith),Calvin Harris,1930565,5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4,213309,Dance
8,9,9,ZEZE (feat. Travis Scott & Offset),Kodak Black,1815711,7l3E7lcozEodtVsSTCkcaA,0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,4,228654,Hip-Hop/Rap
9,10,10,Without Me,Halsey,1810700,5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,201661,Alternative
10,11,11,Eastside (with Halsey & Khalid),benny blanco,1739519,0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,4,173800,Pop
11,12,12,Thursday,Jess Glynne,1726794,3ji4bcQugJj5B6NRGYDNwP,0.82,0.582,2,-4.441,1,0.0454,0.428,0,0.0419,0.309,112.064,4,214027,Pop
12,13,13,Electricity (with Dua Lipa),Silk City,1602421,5N4erncE7kuUccm7zEmwzk,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4,238173,Dance
13,14,14,Back & Forth,MK,1536586,4M8x1TR36VMQMFMbGCdoyA,0.684,0.816,10,-5.211,0,0.0322,0.0181,0,0.0222,0.702,121.993,4,196215,House
14,15,15,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,1476026,2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,4,198903,Hip-Hop/Rap
15,16,16,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1435926,4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,212500,Dance
