,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Cupido (feat. Quavo)","Sfera Ebbasta",5105410,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
2,Rockstar,"Sfera Ebbasta",4722530,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
3,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",4156428,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
4,"Ricchi x Sempre","Sfera Ebbasta",3552712,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
5,"Serpenti A Sonagli","Sfera Ebbasta",3381143,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
6,Uber,"Sfera Ebbasta",2894123,https://open.spotify.com/track/4oZhBLWGhtIyBckervj3sb
7,XNX,"Sfera Ebbasta",2552249,https://open.spotify.com/track/0W2dRTfCkaanZgRimFEMay
8,Leggenda,"Sfera Ebbasta",2216057,https://open.spotify.com/track/17bXwlGLFeAGCaIMBwjq5k
9,"20 Collane","Sfera Ebbasta",2071546,https://open.spotify.com/track/6cj01yz96YqEgsMX15H6FN
10,Bancomat,"Sfera Ebbasta",2051597,https://open.spotify.com/track/0AQgJrBY3l12K49HTvnT99
11,"Tran Tran","Sfera Ebbasta",1648619,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
12,"La musica non c'è",Coez,1066357,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
13,"Irraggiungibile (feat. Federica Carta)",Shade,952720,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
14,Ipernova,Mr.Rain,949565,https://open.spotify.com/track/2Hg2uP2Udt0PIEZiPbfV26
15,"Havana (feat. Young Thug)","Camila Cabello",891715,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
16,"Échame La Culpa","Luis Fonsi",773304,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
17,rockstar,"Post Malone",745813,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
18,Chosen,Måneskin,741027,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
19,Perfect,"Ed Sheeran",722394,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
20,"Leave a Light On","Tom Walker",645913,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
21,Habibi,Ghali,634287,https://open.spotify.com/track/1lwpe8mLgHhytakM7m6R3W
22,"Diego Armando Maradona","Dark Polo Gang",603074,https://open.spotify.com/track/42budRHAm0QroIwreRwF1l
23,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",593152,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
