,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Pablo,Rvssian,4639447,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
2,"Amore e Capoeira","Takagi & Ketra",3069338,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
3,"Da zero a cento","Baby K",2812056,https://open.spotify.com/track/4cQR1R25cpABjPMzpybNSQ
4,Nera,Irama,2736062,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
5,Italiana,J-AX,1938738,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
6,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",1896996,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
7,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",1800789,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
8,"Davide (feat. Coez)",Gemitaiz,1598505,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
9,"In My Feelings",Drake,1578607,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
10,"Non Ti Dico No",Boomdabash,1457981,https://open.spotify.com/track/07Xuc7SQU2GAJY6Gnt93ub
11,"Nero Bali",Elodie,1434270,https://open.spotify.com/track/2hygc41DOo6dGocHEk6Jx1
12,"Felicità puttana",Thegiornalisti,1431893,https://open.spotify.com/track/7iyhPEsF6Ea83e3eR87UjY
13,"La Cintura","Alvaro Soler",1374084,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
14,Rollercoaster,"Emis Killa",1294547,https://open.spotify.com/track/2Qe5XpRwGHFmMkZim0gRye
15,"Moscow Mule","Benji & Fede",1287960,https://open.spotify.com/track/1Lfjom9CoL5hIyvjYey9zs
16,"Te Boté - Remix","Nio Garcia",1282393,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
17,"One Kiss (with Dua Lipa)","Calvin Harris",1245896,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
18,"Morirò da Re",Måneskin,1198193,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
19,"Peace & Love","Charlie Charles",1189674,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
20,X,"Nicky Jam",1156659,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
21,"Girls Like You (feat. Cardi B)","Maroon 5",1103427,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
22,"Faccio Quello Che Voglio","Fabio Rovazzi",1062544,https://open.spotify.com/track/3ZSiGHNkkWgFInQqPEP0xb
23,"Solo (feat. Demi Lovato)","Clean Bandit",1035875,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
24,Malibu,"Vegas Jones",1025647,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
25,"D'estate non vale (feat. Ana Mena)","Fred De Palma",1024117,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
26,"Questa nostra stupida canzone d'amore",Thegiornalisti,1008040,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
27,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,977369,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
28,British,"Dark Polo Gang",939916,https://open.spotify.com/track/3eIRxkHV1xKsSJ8WWFfGjE
29,"Mwaka Moon - Remix",Kalash,927978,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
30,SAD!,XXXTENTACION,910638,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
