,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Cupido (feat. Quavo)","Sfera Ebbasta",3155717,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
2,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",2740043,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
3,Rockstar,"Sfera Ebbasta",2702871,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
4,"Cara Italia",Ghali,2647434,https://open.spotify.com/track/7K8krdGeSIvwDGw1WUqJuK
5,"Ricchi x Sempre","Sfera Ebbasta",2035012,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
6,"Serpenti A Sonagli","Sfera Ebbasta",1895600,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
7,Uber,"Sfera Ebbasta",1608103,https://open.spotify.com/track/4oZhBLWGhtIyBckervj3sb
8,"Centro (feat. Coez)",MadMan,1422463,https://open.spotify.com/track/540qZ2h2nFsuky4w42Quw8
9,"Pem Pem","Elettra Lamborghini",1306362,https://open.spotify.com/track/6NprDUe0yiLIVGgcnFGgtq
10,Ipernova,Mr.Rain,1140655,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
11,XNX,"Sfera Ebbasta",1111976,https://open.spotify.com/track/0W2dRTfCkaanZgRimFEMay
12,"Hollywood (feat. Gemitaiz)",MadMan,1100086,https://open.spotify.com/track/1R1j6Z3HfBvkLnw1uTJJp0
13,Bancomat,"Sfera Ebbasta",1060476,https://open.spotify.com/track/0AQgJrBY3l12K49HTvnT99
14,"La musica non c'è",Coez,1043237,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
15,"20 Collane","Sfera Ebbasta",1028567,https://open.spotify.com/track/6cj01yz96YqEgsMX15H6FN
16,"Tran Tran","Sfera Ebbasta",1004614,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
17,Burnout,Tedua,984382,https://open.spotify.com/track/6ZacixqGSH8N9x8sVu4IGB
18,Leggenda,"Sfera Ebbasta",944167,https://open.spotify.com/track/17bXwlGLFeAGCaIMBwjq5k
19,Salsa,MadMan,925732,https://open.spotify.com/track/0Y1nFWH68Dexbdna7jg4Zy
20,"Irraggiungibile (feat. Federica Carta)",Shade,913768,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
21,Pesto,"Calcutta ",863135,https://open.spotify.com/track/6PQqchEoE1JR2QNPN7lXz0
22,"Échame La Culpa","Luis Fonsi",802417,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
23,Successo,MadMan,792819,https://open.spotify.com/track/3dm91sRpZEcS2TShlHEdsr
24,"Havana (feat. Young Thug)","Camila Cabello",788957,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
25,"Extraterrestri (feat. Priestess)",MadMan,760292,https://open.spotify.com/track/1IYbxdFCUfKLpPm4HkpaQp
26,Habibi,Ghali,753914,https://open.spotify.com/track/1lwpe8mLgHhytakM7m6R3W
27,"Leave a Light On","Tom Walker",751417,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
28,"Ciò Che Fa Per Me",MadMan,702603,https://open.spotify.com/track/6oPFqRJmdKCAWRoTswgErU
29,"Niente Proprio",MadMan,683276,https://open.spotify.com/track/3iuOezBgolVo9FHpZGFQum
30,Storie,MadMan,671877,https://open.spotify.com/track/3JdRIWs27mUmybMkttDOcX
31,Trapano,MadMan,664259,https://open.spotify.com/track/0obdHfuDIl3oG5cxZZqvrO
32,Perfect,"Ed Sheeran",626966,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
33,"Niente Da Dividere",MadMan,618168,https://open.spotify.com/track/3v6GOR35FHLL4wZ5Nn6utu
34,"Mickey Rourke",MadMan,611051,https://open.spotify.com/track/7jYSZagmmJnhNwFsbk7YO4
35,"God's Plan",Drake,608902,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
36,Chosen,Måneskin,591530,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
37,"River (feat. Ed Sheeran)",Eminem,587054,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
38,rockstar,"Post Malone",581327,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
39,"Whatever It Takes","Imagine Dragons",574080,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
40,IDGAF,"Dua Lipa",559980,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
41,"Me Rehúso","Danny Ocean",548630,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
42,"Giovane Fuoriclasse","Capo Plaza",548277,https://open.spotify.com/track/4f7xpneUOcob0RoRyae6ax
43,PERDONAMI,Salmo,540311,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
44,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",515875,https://open.spotify.com/track/1YTw1eDNxBn0sO78sDPkvr
45,"L'amore è","Enrico Nigiotti",513245,https://open.spotify.com/track/0iOHkI1AyDXfDeoXEFaP2e
46,"Sconosciuti da una vita",J-AX,509145,https://open.spotify.com/track/2x82H3RSJRRQKZDMFlIpG3
47,"Diego Armando Maradona","Dark Polo Gang",507203,https://open.spotify.com/track/42budRHAm0QroIwreRwF1l
48,"Le luci della città",Coez,502336,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
49,"El Party","Jake La Furia",499055,https://open.spotify.com/track/5xyExId5XWZplBvjmbIuy6
50,"Dusk Till Dawn - Radio Edit",ZAYN,489947,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
51,"New Rules","Dua Lipa",484541,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
52,"What Lovers Do (feat. SZA)","Maroon 5",471996,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
53,"Come neve",Giorgia,469713,https://open.spotify.com/track/4J2sEQXwxYI0csO3AYsnh5
54,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",453197,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
55,"Guarda come flexo",MamboLosco,452727,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
56,Poetica,"Cesare Cremonini",447866,https://open.spotify.com/track/6m7ia7vhUezCfa1xWusWSF
57,"Let You Down",NF,445840,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
58,Grande,MadMan,441469,https://open.spotify.com/track/0kLY8g44Oovudx3guA05Wm
59,Wolves,"Selena Gomez",414141,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
60,Orgasmo,"Calcutta ",409649,https://open.spotify.com/track/5G22c0zkJae5EzQRyx3blf
61,Magicabula,"JUNIOR CALLY",407833,https://open.spotify.com/track/0wBlRxVSWAPgezz4ZYDrGT
62,"Io non abito al mare","Francesca Michielin",400788,https://open.spotify.com/track/2awDnmL1D9cyIJFVruAQcF
63,"More Than You Know","Axwell /\ Ingrosso",399205,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
64,Nevermind,"Dennis Lloyd",398426,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
65,"La legge del più forte",Tedua,383215,https://open.spotify.com/track/31ZxBLg6StdqVkvNAZ1eRu
66,"Non mi avete fatto niente","Ermal Meta",380527,https://open.spotify.com/track/1oMYET9xQB8XpxwTt2c5Dz
67,"Faccio un casino",Coez,376158,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
68,"Him & I (with Halsey)",G-Eazy,366161,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
69,"Shape of You","Ed Sheeran",364323,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
70,"Sempre In Due","Carl Brave x Franco126",358166,https://open.spotify.com/track/74Ob1Kz1zv2q2l1yQtLWbB
71,"Happy Days",Ghali,352791,https://open.spotify.com/track/3FLp4tu69GLt0KPizUhFsU
72,Wannabe,Highsnob,352357,https://open.spotify.com/track/7lRVkZcxB8NUKeJkhswwn8
73,"Ricchi Dentro",Ghali,347597,https://open.spotify.com/track/6QwcgyYWHB83EkUvz3XhDX
74,"Buona fortuna","Benji & Fede",339639,https://open.spotify.com/track/59sZRCJ3OgYRNvtJxF2srM
