,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,3430637,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
2,"Una volta ancora (feat. Ana Mena)","Fred De Palma",3201955,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
3,"Dove e quando","Benji & Fede",2749661,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
4,Lento,"Boro Boro",2547723,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
5,Señorita,"Shawn Mendes",2399450,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
6,JAMBO,"Takagi & Ketra",2364216,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
7,"Mambo Salentino",Boomdabash,2341906,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
8,Chiasso,Random,2336337,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
9,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",2233913,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
10,"Ostia Lido",J-AX,2168877,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
11,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,2077185,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
12,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,1964623,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
13,Playa,"Baby K",1904765,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
14,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",1865521,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
15,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1859701,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
16,Arrogante,Irama,1736128,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
17,"Piece Of Your Heart",MEDUZA,1719157,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
18,China,"Anuel AA",1708793,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
19,"Cin Cin",Alfa,1695912,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
20,"La hit dell'estate",Shade,1689375,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
21,"Margarita (con Marracash)",Elodie,1662633,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
22,"Mon Fre - feat. Emis Killa",Shiva,1326755,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
23,"Maradona y Pelé",Thegiornalisti,1305247,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
24,"I Don't Care (with Justin Bieber)","Ed Sheeran",1254996,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
25,"bad guy","Billie Eilish",1198780,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
26,"STAR WARS - prod. Young Miles - Crookers x Nic Sarno",MACHETE,1092322,https://open.spotify.com/track/2umL0eO9N7iNxDay6i2rVi
27,"Someone You Loved","Lewis Capaldi",1080888,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
28,"MAMMASTOMALE (feat. Salmo) - prod. Dade",MACHETE,1077069,https://open.spotify.com/track/5nFX29WZIulql4m4ic0KRw
29,"NO WAY (feat. Nitro) - prod. Low Kidd",MACHETE,1075681,https://open.spotify.com/track/2gUn6S1SuuXK0BvypPKnir
30,"Senza Pensieri (feat. Loredana Bertè & J-AX)","Fabio Rovazzi",1036430,https://open.spotify.com/track/1p9E8WC4aTSzArtqdQI1F5
31,Domenica,Coez,1035771,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
32,"Te Robaré","Nicky Jam",1035479,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
33,"Corazón Morado (feat. Sfera Ebbasta)","Elettra Lamborghini",1022801,https://open.spotify.com/track/6stctriNY7UC7KyHcG7ZBH
34,"Veleno 7",Gemitaiz,1004955,https://open.spotify.com/track/3fV9z98dnQLSIPIMMJXCm7
35,"Con Calma","Daddy Yankee",1001224,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
36,"DOPPIOGANG - prod. tha Supreme",MACHETE,983130,https://open.spotify.com/track/2nKUtJ6G05qVViRaXkXWQZ
37,"Vivere Tutte Le Vite - con Carl Brave",Elisa,947443,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
38,"È sempre bello",Coez,911817,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
39,Loco,"Lele Blade",878237,https://open.spotify.com/track/7hgyYHFOV2qrSub0hoezte
40,"Per Un Milione",Boomdabash,844437,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
41,"So cosa fare","Capo Plaza",827754,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
42,m8nstar,"tha Supreme",825182,https://open.spotify.com/track/5Aw0QmDZJZID69ZcTvEzXI
43,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,819042,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
44,"Rondini Al Guinzaglio",Ultimo,801489,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
45,Lalala,Y2K,785745,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
46,"Rescue Me",OneRepublic,781611,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
47,"IO PUO' (feat. Salmo) - prod. Low Kidd",MACHETE,779470,https://open.spotify.com/track/2zVawCwOXmkr5pFw5O6MoB
48,Mademoiselle,"Sfera Ebbasta",769744,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
49,"48H (feat. Sfera Ebbasta)",Izi,768867,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
50,FIORI,Giaime,758312,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
