,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",3380990,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",2667421,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
3,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",2480958,https://open.spotify.com/track/1MtmXPxXP4ntSjfF5xnOyM
4,"Una volta ancora (feat. Ana Mena)","Fred De Palma",2051497,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
5,Chiasso,Random,2030186,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
6,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,1924627,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
7,Bossoli,Shiva,1902654,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
8,"Non Avere Paura","Tommaso Paradiso",1887399,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
9,"Twerk (con Boro Boro)",MamboLosco,1669217,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
10,"LOVE BANDANA - feat. Tedua",Ketama126,1659957,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
11,Barrio,Mahmood,1624419,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
12,"Cin Cin",Alfa,1471274,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
13,Lento,"Boro Boro",1410600,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
14,"Non sto più in zona",Shiva,1322911,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij
15,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,1314358,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
16,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,1299274,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
17,"Piccola Stella",Ultimo,1286404,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
18,"MI AMI O NO (feat. Capo Plaza)",Giaime,1273671,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
19,"Dove e quando","Benji & Fede",1217782,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
20,"Mon Fre - feat. Emis Killa",Shiva,1207672,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
21,"Margarita (con Marracash)",Elodie,1083935,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
22,"Na Na Na",Holden,1060424,https://open.spotify.com/track/1cg6IqyZgBCU6P34gY161z
23,Lalala,Y2K,1031500,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
24,"Colpo Grosso",SNIK,1029459,https://open.spotify.com/track/4lCwnBZurX0OIqMKBOHRlS
25,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,1017158,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
26,"Non Ci Sto (con Marracash & Carl Brave)",Shablo,985167,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN
27,"La hit dell'estate",Shade,981365,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
28,"La tua canzone",Coez,968329,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD
29,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,961912,https://open.spotify.com/track/0VU34EBWTAlHVIZE3aWlZA
30,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",952600,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
31,FIORI,Giaime,937725,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
32,Memories,"Maroon 5",913556,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
33,"Mambo Salentino",Boomdabash,907118,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
34,Señorita,"Shawn Mendes",881446,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
35,Arrogante,Irama,879829,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
36,Rossetto,Random,869873,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
37,"HIGHEST IN THE ROOM","Travis Scott",850922,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
38,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",838377,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
39,"Yacht (feat. Luchè)",Geolier,832798,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr
40,China,"Anuel AA",826037,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
41,JAMBO,"Takagi & Ketra",812369,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
42,"Duemila volte","Marco Mengoni",808729,https://open.spotify.com/track/7wQ9SAdzNgJ7dR1mXQiYfF
43,"Cracovia, Pt. 3","Il Tre",803458,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
44,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",796652,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
45,"Nisciun' (feat. Geolier)","Rocco Hunt",793651,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
