,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amore e Capoeira","Takagi & Ketra",2608346,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
2,Pablo,Rvssian,2453010,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
3,Nera,Irama,2447969,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
4,"Da zero a cento","Baby K",2410842,https://open.spotify.com/track/4cQR1R25cpABjPMzpybNSQ
5,"In My Feelings",Drake,1796388,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
6,Italiana,J-AX,1686713,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
7,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",1685895,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
8,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",1684450,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
9,"Felicità puttana",Thegiornalisti,1593090,https://open.spotify.com/track/7iyhPEsF6Ea83e3eR87UjY
10,"Nero Bali",Elodie,1504936,https://open.spotify.com/track/2hygc41DOo6dGocHEk6Jx1
11,Rollercoaster,"Emis Killa",1489428,https://open.spotify.com/track/2Qe5XpRwGHFmMkZim0gRye
12,"Davide (feat. Coez)",Gemitaiz,1431971,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
13,"Non Ti Dico No",Boomdabash,1403288,https://open.spotify.com/track/07Xuc7SQU2GAJY6Gnt93ub
14,"Moscow Mule","Benji & Fede",1388565,https://open.spotify.com/track/1Lfjom9CoL5hIyvjYey9zs
15,"Te Boté - Remix","Nio Garcia",1366011,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
16,"D'estate non vale (feat. Ana Mena)","Fred De Palma",1313582,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
17,"Girls Like You (feat. Cardi B)","Maroon 5",1125675,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
18,"One Kiss (with Dua Lipa)","Calvin Harris",1106423,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
19,"La Cintura","Alvaro Soler",1105627,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
20,"Morirò da Re",Måneskin,1098537,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
21,"Faccio Quello Che Voglio","Fabio Rovazzi",1088062,https://open.spotify.com/track/3ZSiGHNkkWgFInQqPEP0xb
22,"Solo (feat. Demi Lovato)","Clean Bandit",1064351,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
23,X,"Nicky Jam",977823,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
24,"Peace & Love","Charlie Charles",951503,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
25,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,933418,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
26,Malibu,"Vegas Jones",917486,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
27,"Jackie Chan",Tiësto,913456,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
28,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,885639,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
29,"Mwaka Moon - Remix",Kalash,880995,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
30,SAD!,XXXTENTACION,862770,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
31,British,"Dark Polo Gang",806946,https://open.spotify.com/track/3eIRxkHV1xKsSJ8WWFfGjE
32,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",804148,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
33,STARGAZING,"Travis Scott",801041,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
34,"Poesia senza veli",Ultimo,794171,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
35,Crazy,"Lost Frequencies",790917,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
36,"Questa nostra stupida canzone d'amore",Thegiornalisti,728308,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
37,"Pem Pem","Elettra Lamborghini",723455,https://open.spotify.com/track/1xYiaH50bbhvYXLQMmbjpY
38,Flames,"David Guetta",704714,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
39,"I Like It","Cardi B",700259,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
40,Dura,"Daddy Yankee",683405,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
41,"Cupido (feat. Quavo)","Sfera Ebbasta",665710,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
42,"Me Niego (feat. Ozuna & Wisin)",Reik,638837,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
43,"Bye bye",Annalisa,607029,https://open.spotify.com/track/7hRM2EHbeVZl4fPSK2XxOO
44,"Échame La Culpa","Luis Fonsi",606594,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
45,"We Can Do Better","Matt Simons",590100,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
46,"No Brainer","DJ Khaled",581470,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
47,"El Party","Jake La Furia",576442,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
48,"SICKO MODE","Travis Scott",574036,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
49,"The Middle",Zedd,569171,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
50,"La musica non c'è",Coez,563233,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
51,"In My Mind",Dynoro,557421,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
52,"Better Now","Post Malone",524676,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
53,"Uno squillo","Capo Plaza",511139,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
54,"God is a woman","Ariana Grande",500153,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
55,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki",487182,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
56,"Amore a prima insta",Shade,485724,https://open.spotify.com/track/4oJLF1XZd4tp7kqbfxmvDU
57,Moonlight,XXXTENTACION,484223,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
58,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,483986,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
59,Paracetamolo,"Calcutta ",478057,https://open.spotify.com/track/4OQ1G3dyVx0SPUzBiWCNat
60,"Next To Me","Imagine Dragons",470357,https://open.spotify.com/track/31VOknKjFrEX47bZXzqcoF
61,Rise,"Jonas Blue",468620,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
62,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",461862,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
63,"Porto Cervo",Lazza,461263,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8
64,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,458139,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
65,"Bum Bum Tam Tam","MC Fioti",453385,https://open.spotify.com/track/6k2900NjJeVqZM55G3Danu
66,Boss,DrefGold,453021,https://open.spotify.com/track/2kqkUq4JGQh0uTREejMpvv
67,"Vaina Loca",Ozuna,451330,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
68,"Cara Italia",Ghali,445036,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
69,"Il ballo delle incertezze",Ultimo,443399,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
70,"Síguelo Bailando",Ozuna,442048,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
71,Rockstar,"Sfera Ebbasta",439380,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
72,Calypso,"Luis Fonsi",438839,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
73,"God's Plan",Drake,424589,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
74,IDGAF,"Dua Lipa",413343,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
75,"Like I Do","David Guetta",406190,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
