,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Cara Italia",Ghali,3975470,https://open.spotify.com/track/7K8krdGeSIvwDGw1WUqJuK
2,"Cupido (feat. Quavo)","Sfera Ebbasta",3903923,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
3,Rockstar,"Sfera Ebbasta",3301344,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
4,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",3279249,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
5,"Ricchi x Sempre","Sfera Ebbasta",2533517,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
6,"Serpenti A Sonagli","Sfera Ebbasta",2324653,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
7,Uber,"Sfera Ebbasta",1952329,https://open.spotify.com/track/4oZhBLWGhtIyBckervj3sb
8,"Centro (feat. Coez)",MadMan,1864868,https://open.spotify.com/track/04hKEdR7G9CL9Y8nrx8oYd
9,XNX,"Sfera Ebbasta",1515030,https://open.spotify.com/track/0W2dRTfCkaanZgRimFEMay
10,"20 Collane","Sfera Ebbasta",1416262,https://open.spotify.com/track/6cj01yz96YqEgsMX15H6FN
11,Bancomat,"Sfera Ebbasta",1409999,https://open.spotify.com/track/0AQgJrBY3l12K49HTvnT99
12,Leggenda,"Sfera Ebbasta",1344216,https://open.spotify.com/track/17bXwlGLFeAGCaIMBwjq5k
13,"Tran Tran","Sfera Ebbasta",1243852,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
14,Ipernova,Mr.Rain,1103051,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
15,"La musica non c'è",Coez,1078583,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
16,"Irraggiungibile (feat. Federica Carta)",Shade,943741,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
17,Habibi,Ghali,843384,https://open.spotify.com/track/1lwpe8mLgHhytakM7m6R3W
18,"Havana (feat. Young Thug)","Camila Cabello",821469,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
19,"Échame La Culpa","Luis Fonsi",794481,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
20,Perfect,"Ed Sheeran",688215,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
21,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",672841,https://open.spotify.com/track/1YTw1eDNxBn0sO78sDPkvr
22,Chosen,Måneskin,663665,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
23,"Leave a Light On","Tom Walker",657925,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
24,rockstar,"Post Malone",645769,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
25,"God's Plan",Drake,616205,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
26,PERDONAMI,Salmo,616171,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
27,"Diego Armando Maradona","Dark Polo Gang",599471,https://open.spotify.com/track/42budRHAm0QroIwreRwF1l
28,"Giovane Fuoriclasse","Capo Plaza",588846,https://open.spotify.com/track/4f7xpneUOcob0RoRyae6ax
29,"Me Rehúso","Danny Ocean",587013,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
30,"Whatever It Takes","Imagine Dragons",568127,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
31,"River (feat. Ed Sheeran)",Eminem,566156,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
32,"Sconosciuti da una vita",J-AX,556208,https://open.spotify.com/track/2x82H3RSJRRQKZDMFlIpG3
33,"L'amore è","Enrico Nigiotti",545977,https://open.spotify.com/track/0iOHkI1AyDXfDeoXEFaP2e
34,"El Party","Jake La Furia",524239,https://open.spotify.com/track/5xyExId5XWZplBvjmbIuy6
35,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",522512,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
36,"What Lovers Do (feat. SZA)","Maroon 5",496855,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
37,"Dusk Till Dawn - Radio Edit",ZAYN,494564,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
38,"Le luci della città",Coez,492553,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
39,"New Rules","Dua Lipa",491838,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
40,Nevermind,"Dennis Lloyd",483812,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
41,Poetica,"Cesare Cremonini",481559,https://open.spotify.com/track/6m7ia7vhUezCfa1xWusWSF
42,IDGAF,"Dua Lipa",479421,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
43,"Come neve",Giorgia,478075,https://open.spotify.com/track/4J2sEQXwxYI0csO3AYsnh5
