,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,3837385,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
2,"Una volta ancora (feat. Ana Mena)","Fred De Palma",3181102,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
3,"Dove e quando","Benji & Fede",2791785,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
4,Lento,"Boro Boro",2578556,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
5,Señorita,"Shawn Mendes",2556054,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
6,JAMBO,"Takagi & Ketra",2469915,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
7,"Mambo Salentino",Boomdabash,2410891,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
8,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",2337004,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
9,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,2327670,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
10,"Ostia Lido",J-AX,2275258,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
11,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,2233810,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
12,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",1954590,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
13,Playa,"Baby K",1939295,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
14,"Piece Of Your Heart",MEDUZA,1791426,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
15,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1787723,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
16,Chiasso,Random,1753412,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
17,"Cin Cin",Alfa,1691905,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
18,"La hit dell'estate",Shade,1627995,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
19,Arrogante,Irama,1598239,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
20,China,"Anuel AA",1469036,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
21,"Margarita (con Marracash)",Elodie,1466561,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
22,"Mon Fre - feat. Emis Killa",Shiva,1455034,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
23,"I Don't Care (with Justin Bieber)","Ed Sheeran",1284938,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
24,"STAR WARS - prod. Young Miles - Crookers x Nic Sarno",MACHETE,1256395,https://open.spotify.com/track/2umL0eO9N7iNxDay6i2rVi
25,"bad guy","Billie Eilish",1253839,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
26,"NO WAY (feat. Nitro) - prod. Low Kidd",MACHETE,1247699,https://open.spotify.com/track/2gUn6S1SuuXK0BvypPKnir
27,"MAMMASTOMALE (feat. Salmo) - prod. Dade",MACHETE,1217239,https://open.spotify.com/track/5nFX29WZIulql4m4ic0KRw
28,"Maradona y Pelé",Thegiornalisti,1190336,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
29,"Te Robaré","Nicky Jam",1091178,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
30,"Someone You Loved","Lewis Capaldi",1083419,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
31,"Corazón Morado (feat. Sfera Ebbasta)","Elettra Lamborghini",1075398,https://open.spotify.com/track/6stctriNY7UC7KyHcG7ZBH
32,"Veleno 7",Gemitaiz,1070692,https://open.spotify.com/track/3fV9z98dnQLSIPIMMJXCm7
33,"Con Calma","Daddy Yankee",1067157,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
34,"DOPPIOGANG - prod. tha Supreme",MACHETE,1047573,https://open.spotify.com/track/2nKUtJ6G05qVViRaXkXWQZ
35,Domenica,Coez,1019055,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
36,"Vivere Tutte Le Vite - con Carl Brave",Elisa,930804,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
37,"IO PUO' (feat. Salmo) - prod. Low Kidd",MACHETE,922480,https://open.spotify.com/track/2zVawCwOXmkr5pFw5O6MoB
38,"È sempre bello",Coez,915297,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
39,"So cosa fare","Capo Plaza",882093,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
40,m8nstar,"tha Supreme",854256,https://open.spotify.com/track/5Aw0QmDZJZID69ZcTvEzXI
41,"GANG! - prod. Strage",MACHETE,836034,https://open.spotify.com/track/1ZCzbEj3F8SqqtKSupWaBo
42,"Per Un Milione",Boomdabash,833072,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
43,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,810883,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
44,"48H (feat. Sfera Ebbasta)",Izi,804686,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
45,"Rondini Al Guinzaglio",Ultimo,793614,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
46,"BUD SPENCER - prod. Dade - Low Kidd - Salmo",MACHETE,781152,https://open.spotify.com/track/46HYFOcfvg2W8a8FccaRvO
47,Loco,"Lele Blade",777360,https://open.spotify.com/track/7hgyYHFOV2qrSub0hoezte
48,"WALTER WALZER - prod. Salmo",MACHETE,777182,https://open.spotify.com/track/76OIEsiXVKhoaVLQZifKjF
49,Narcos,Geolier,756308,https://open.spotify.com/track/5ARhG6eeHv9QifsCP03E7Y
50,"Senza Pensieri (feat. Loredana Bertè & J-AX)","Fabio Rovazzi",753618,https://open.spotify.com/track/1p9E8WC4aTSzArtqdQI1F5
51,"Rescue Me",OneRepublic,748672,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
52,Mademoiselle,"Sfera Ebbasta",736458,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
53,Lalala,Y2K,717948,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
54,"Calma - Remix","Pedro Capó",701193,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
55,"Beautiful People (feat. Khalid)","Ed Sheeran",696435,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
56,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,690925,https://open.spotify.com/track/2665YLaM0dLaIhkjpUHT7k
57,Callaita,"Bad Bunny",685266,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
58,FIORI,Giaime,677379,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
