,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Karaoke,Boomdabash,4100350,https://open.spotify.com/track/0D4GpOPInKiPxEfQMchu4p
2,Mediterranea,Irama,3666633,https://open.spotify.com/track/47xPl1gvgdx4Z9dNUuloPg
3,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,3514499,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
4,"Non mi basta più (feat. Chiara Ferragni)","Baby K",2481059,https://open.spotify.com/track/5ZUeBvBEH8hpdLMW3yCmHb
5,"Sono un bravo ragazzo un po' fuori di testa",Random,2402283,https://open.spotify.com/track/5EXLYWZGnmYC01H53WUAhi
6,MAMACITA,"Black Eyed Peas",2303977,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
7,"A Un Passo Dalla Luna","Rocco Hunt",2194847,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
8,"Good Times",Ghali,2112538,https://open.spotify.com/track/5165XjbVxwq9dQDxNk7hmf
9,"Breaking Me",Topic,2063126,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
10,"Bimbi Per Strada (Children)",Fedez,2039086,https://open.spotify.com/track/6KF78W66DcQ9m5YqR0r5Ig
11,Superclassico,Ernia,1911353,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
12,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1833178,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
13,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1830370,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
14,Guaranà,Elodie,1770409,https://open.spotify.com/track/1KXpcoggYmNTPCRXIz2m9Z
15,Spigoli,"Carl Brave",1706669,https://open.spotify.com/track/1XQvMjA9IiIx1lAiTHSxQi
16,"Il bacio di Klimt","Emanuele Aloia",1657861,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
17,"Paloma (feat. Anitta)","Fred De Palma",1559374,https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v
18,"ELEGANTE (feat. Sfera Ebbasta)",DrefGold,1542780,https://open.spotify.com/track/7qADAhkEs9vv3ll4hP8ybC
19,"TesTa TrA Le NuVoLE, pT. 2",Alfa,1539950,https://open.spotify.com/track/04UtYEP1Jc0GRxbvH1B6Nk
20,Autostop,Shade,1464291,https://open.spotify.com/track/5ZgeeXOHGYUn0K3kuICyw9
21,"Nena (feat. Geolier & Andry The Hitmaker)","Boro Boro",1439425,https://open.spotify.com/track/6TEPwGCSq4XGWu3hnZkC5m
22,"Chico (feat. Rose Villain & Luchè)","Guè Pequeno",1429668,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
23,"Como Llora",Juanfran,1376997,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
24,"Immortale (feat. Sfera Ebbasta)","Guè Pequeno",1358209,https://open.spotify.com/track/2bF1qPRPlrODKWFMGtQXq1
25,"Ciclone (feat. Elodie, Mariah, Gipsy Kings, Nicolás Reyes, Tonino Baliardo)","Takagi & Ketra",1351726,https://open.spotify.com/track/2YGqtxaGdML9aM5jCwgRw9
26,"Cyborg (feat. Geolier)","Guè Pequeno",1205313,https://open.spotify.com/track/54wRUYPMEHLttFdLImOlAt
27,"Roses - Imanbek Remix","SAINt JHN",1202544,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
28,Tusa,"KAROL G",1178900,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
29,Chega,Gaia,1178170,https://open.spotify.com/track/76w5oLSdgYvA0Bt4dTUe0Z
30,"Una voglia assurda",J-AX,1122591,https://open.spotify.com/track/0jaYrOJVG8KcDh9qrU2TU8
31,"death bed (coffee for your head)",Powfu,1077156,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
32,"Roses - Imanbek Remix","SAINt JHN",1059590,https://open.spotify.com/track/2oNxPr6vDSqBYWWvvqqgMU
33,"Auto Blu",Shiva,1037781,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
34,"Medellin (feat. Lazza)","Guè Pequeno",1037311,https://open.spotify.com/track/1hqV0kb6c8Rp9jvJRPcDy7
35,"Ti Levo Le Collane (feat. Paky)","Guè Pequeno",1013615,https://open.spotify.com/track/48NEryJWd2W3T6V6yKHzz6
36,"TKN (feat. Travis Scott)",ROSALÍA,1008844,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
37,"Polvere (feat. Capo Plaza)",Tedua,974868,https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44
38,"Kings & Queens","Ava Max",964718,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
39,Ridere,"Pinguini Tattici Nucleari",929563,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
40,"Una volta ancora (feat. Ana Mena)","Fred De Palma",922147,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
41,"Tardissimo (feat. Mahmood & Marracash)","Guè Pequeno",905435,https://open.spotify.com/track/4P3ZKz4tnPiaGIflQElKgJ
42,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",885315,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
43,"LA ISLA","Giusy & Elettra",880608,https://open.spotify.com/track/0T1QQTMx8jTbtOEeBKe43I
44,"Puro Sinaloa (feat. Tedua, Rkomi & Lazza)",Ernia,865232,https://open.spotify.com/track/5E75l3Zb0vzdiDNJczr29z
45,"Le Feste Di Pablo (con Fedez)",CARA,856025,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T
46,Saigon,"Guè Pequeno",853269,https://open.spotify.com/track/0nd1tWz1bmTQ2ObCnZCLV9
47,"Fiori di Chernobyl",Mr.Rain,831819,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
48,"ily (i love you baby) (feat. Emilee)","Surf Mesa",826873,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
49,"In Your Eyes","The Weeknd",825539,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
50,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,798490,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
51,"Watermelon Sugar","Harry Styles",782409,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
52,"Rain On Me (with Ariana Grande)","Lady Gaga",772923,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
53,"Break My Heart","Dua Lipa",763191,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
54,"Blinding Lights","The Weeknd",720867,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
55,GOOBA,6ix9ine,713097,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
56,Portofino,"Il Pagante",693096,https://open.spotify.com/track/6xc77qJbTNh3yQzSopZEuw
57,"El Efecto","Rauw Alejandro",658204,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
58,"Non Me Ne Frega Un Cazzo (feat. Fabri Fibra)",Ernia,656262,https://open.spotify.com/track/3QGKwtZ2jRvI9AXzIQ2AhP
59,"NEON - Le Ali (feat. Elisa)",Marracash,652202,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
60,"blun7 a swishland","tha Supreme",650303,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
61,"Il Tipo","Guè Pequeno",644839,https://open.spotify.com/track/6YOLMt6WZAuojclLoNOXaB
62,Missili,"Frah Quintale",643711,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
63,"Boss Bitch","Doja Cat",642791,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
64,"Mambo Salentino",Boomdabash,638424,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
65,"Musica (E Il Resto Scompare)","Elettra Lamborghini",618751,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
66,"Ride It",Regard,615093,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
67,Caramelo,Ozuna,613900,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
68,"Morto Dentro",Ernia,598486,https://open.spotify.com/track/1H9PaGk1HDQGE4Zl9vDCNf
69,"Te lo prometto","Il Tre",594826,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
70,"Parte Di Me (feat. Carl Brave)","Guè Pequeno",581932,https://open.spotify.com/track/6ns4hgo8aZZqgbsjOl6hw7
71,Vivo,Ernia,575713,https://open.spotify.com/track/7wv8GkrBxS7S5LguyBP9hA
72,Hypnotized,"Purple Disco Machine",569461,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
73,Amarena,"Frah Quintale",568987,https://open.spotify.com/track/0nqwOIZtuWl0xVbfYiL6UW
74,"In Piazza",Paky,568034,https://open.spotify.com/track/3N0cYpWubd9hAUApJDcLRw
75,"Cin Cin",Alfa,565280,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
76,Bando,ANNA,563843,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
77,9.3,Mr.Rain,562660,https://open.spotify.com/track/1prey7RGLzP9zS4dk2Y6a8
78,Fallo,MamboLosco,557370,https://open.spotify.com/track/5toEzQqaae1tjFE3EHy1gM
79,"Rari - feat. Paky, Shiva",Tedua,555380,https://open.spotify.com/track/24UaUs34XY2PDek7j0OEgg
80,"Party Girl",StaySolidRocky,555355,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
81,"25 Ore","Guè Pequeno",552518,https://open.spotify.com/track/1ruZbQWPlMb8TPYfY0Yky5
82,Chiasso,Random,552068,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH
83,"Boogieman (feat. Salmo)",Ghali,545286,https://open.spotify.com/track/58bRZqUPWnpop0WC9ob5wJ
84,"Va Così (feat. Dark Polo Gang)",MamboLosco,541868,https://open.spotify.com/track/4gY6YBQHczamMIktBcqh4U
85,"Toosie Slide",Drake,540536,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
86,"Guapo (feat.Geolier)","Anna Tatangelo",537115,https://open.spotify.com/track/5nkCfnvuRmqXofZLfJcbXa
87,"Cacao (feat. Pyrex)",Ghali,532891,https://open.spotify.com/track/0lAzr7LGHV1sdcYJfEKNmu
88,"Party HH - feat. Lazza",Tedua,529915,https://open.spotify.com/track/61koTDrwN9kZQmDhtH7NpM
89,"Lo Sai",Tedua,529787,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR
90,"Dance Monkey","Tones And I",522372,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
91,Control,"Zoe Wees",520810,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
92,"Ferma A Guardare",Ernia,520110,https://open.spotify.com/track/2UJFzqzkU6eByT6tdi2iLf
93,"Ringo Starr","Pinguini Tattici Nucleari",517588,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
94,"Dove e quando","Benji & Fede",515412,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
95,"MALA SANTA","Becky G",513254,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
96,"16 Marzo (feat. Gow Tribe)","Achille Lauro",512456,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
97,"VIENIMI (a ballare)",AIELLO,510454,https://open.spotify.com/track/3VZfK5GR6tN3WH3WsBNMYq
98,"Bella così - feat. Federica Carta","Chadia Rodriguez",506994,https://open.spotify.com/track/3XLyyybPY2d8kLiMb8HIyA
99,"Better Days - Giorni Migliori (with Negramaro)",OneRepublic,499824,https://open.spotify.com/track/6kfUXAS4K8zpNCADiFqMCt
100,"Lindo (feat. Rosa Chemical)",MamboLosco,499321,https://open.spotify.com/track/2QTx7v0ZQOVcsRFMAPWuKA
101,U2,Ernia,494573,https://open.spotify.com/track/4gEoAHojf8v3gMpoPI3iT6
102,"Domani ci passa",Ludwig,494134,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
103,Louboutin,"Vale pain",493376,https://open.spotify.com/track/7fzaDe7qR6IX2w275uX4Th
104,"Giacomo (feat. Young Rame)","Guè Pequeno",492933,https://open.spotify.com/track/0rDQTy0qtyYjrLiuZpHkSB
105,Supalonely,BENEE,490429,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
106,JAMBO,"Takagi & Ketra",490381,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
107,"Per sentirmi vivo",Fasma,488576,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
108,ilomilo,"Billie Eilish",488504,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
109,"Be Kind (with Halsey)",Marshmello,483884,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
110,"Stanza 106","Guè Pequeno",483664,https://open.spotify.com/track/7iCcmA8ZMoVMg1qWRZ6i9m
111,"Bam Bam Twist (feat. Gow Tribe, Frenetik&Orang3)","Achille Lauro",483576,https://open.spotify.com/track/3Oc9ywNtQuuutK3ovrYIfe
112,"fuck 3x","tha Supreme",483077,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
113,"Pensavo Di Ucciderti (feat. Luchè)",Ernia,475504,https://open.spotify.com/track/1jlpu4J5gBLoeXWeQ2IxID
114,"L'Amico Degli Amici","Guè Pequeno",471549,https://open.spotify.com/track/2DWWryldbheGCKBPnbEPsX
115,goosebumps,"Travis Scott",469897,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
116,"Balla Per Me","Tiziano Ferro",469716,https://open.spotify.com/track/6my3pKZ8QxxI5ZezQVR0wf
117,"MeryXSempre (feat. Shiva)",Ernia,469676,https://open.spotify.com/track/4n5omnB5GcKuHhkVZWv1Ih
118,Lento,"Boro Boro",466947,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
119,"Me Gusta",Shakira,461124,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
120,"Il Passo (feat. Samurai Jay)",MamboLosco,454146,https://open.spotify.com/track/79ynIT17SYV6UO76bkVLqC
121,"Fuoriluogo (feat. Madame)",Ernia,453328,https://open.spotify.com/track/1LElRnF04TONfEaO4R2wqO
122,Hollywood,"LA Vision",453185,https://open.spotify.com/track/1XdMp6v9Q3N80WnKSbGfl4
123,"Blueberry Faygo","Lil Mosey",453036,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
124,"Ti Ricordi?","Guè Pequeno",447264,https://open.spotify.com/track/7KIrVVRQlwoQSpAkCZxUOq
125,"Mama Africa",Bracket,446219,https://open.spotify.com/track/5fobKrmWA5owgI5u8EcXSs
126,"D'estate non vale (feat. Ana Mena)","Fred De Palma",444294,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
