,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,4878443,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
2,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,3415216,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
3,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,3361588,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
4,"Una volta ancora (feat. Ana Mena)","Fred De Palma",3078278,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
5,"Dove e quando","Benji & Fede",2957597,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
6,JAMBO,"Takagi & Ketra",2857535,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
7,Señorita,"Shawn Mendes",2844958,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
8,Lento,"Boro Boro",2689412,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
9,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",2670208,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
10,"Ostia Lido",J-AX,2599020,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
11,"Mambo Salentino",Boomdabash,2589371,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
12,"STAR WARS - prod. Young Miles - Crookers x Nic Sarno",MACHETE,2091652,https://open.spotify.com/track/2umL0eO9N7iNxDay6i2rVi
13,Playa,"Baby K",2017407,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
14,"NO WAY (feat. Nitro) - prod. Low Kidd",MACHETE,1976318,https://open.spotify.com/track/2gUn6S1SuuXK0BvypPKnir
15,"MAMMASTOMALE (feat. Salmo) - prod. Dade",MACHETE,1949031,https://open.spotify.com/track/5nFX29WZIulql4m4ic0KRw
16,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",1937256,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
17,"Piece Of Your Heart",MEDUZA,1871200,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
18,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",1759027,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
19,"I Don't Care (with Justin Bieber)","Ed Sheeran",1650087,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
20,"IO PUO' (feat. Salmo) - prod. Low Kidd",MACHETE,1627560,https://open.spotify.com/track/2zVawCwOXmkr5pFw5O6MoB
21,"Cin Cin",Alfa,1617163,https://open.spotify.com/track/4GoLVIAplQyplhitHFabfy
22,Arrogante,Irama,1581399,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
23,"DOPPIOGANG - prod. tha Supreme",MACHETE,1544404,https://open.spotify.com/track/2nKUtJ6G05qVViRaXkXWQZ
24,"La hit dell'estate",Shade,1443393,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
25,"bad guy","Billie Eilish",1421933,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
26,"GANG! - prod. Strage",MACHETE,1368469,https://open.spotify.com/track/1ZCzbEj3F8SqqtKSupWaBo
27,"BUD SPENCER - prod. Dade - Low Kidd - Salmo",MACHETE,1334877,https://open.spotify.com/track/46HYFOcfvg2W8a8FccaRvO
28,"Maradona y Pelé",Thegiornalisti,1303101,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
29,"Veleno 7",Gemitaiz,1265613,https://open.spotify.com/track/3fV9z98dnQLSIPIMMJXCm7
30,"WALTER WALZER - prod. Salmo",MACHETE,1243781,https://open.spotify.com/track/76OIEsiXVKhoaVLQZifKjF
31,"Margarita (con Marracash)",Elodie,1233123,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
32,"Corazón Morado (feat. Sfera Ebbasta)","Elettra Lamborghini",1228230,https://open.spotify.com/track/6stctriNY7UC7KyHcG7ZBH
