,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,5501880,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK
2,"CRUDELIA - I nervi",Marracash,3631839,https://open.spotify.com/track/1OeIJITrlUR4qss2kywMEn
3,"Dance Monkey","Tones And I",3078034,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,"APPARTENGO - Il sangue (feat. Massimo Pericolo)",Marracash,2771875,https://open.spotify.com/track/2tpfOljBdskx8G331TjRps
5,"QUELLI CHE NON PENSANO - Il cervello (feat. Coez)",Marracash,2650722,https://open.spotify.com/track/6l1Jnqfu7GAOV4MDgA2bNP
6,"QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno)",Marracash,2533265,https://open.spotify.com/track/39hRcGieqFaKfZ7LN91Vy5
7,"MADAME - L'anima (feat. Madame)",Marracash,2487491,https://open.spotify.com/track/2wL96n9ToLGhekNTFrPhxj
8,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",2406685,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
9,"BRAVI A CADERE - I polmoni",Marracash,2372623,https://open.spotify.com/track/4SpV49wwekArulAVjEez3i
10,"SPORT - I muscoli (feat. Luchè)",Marracash,2247361,https://open.spotify.com/track/3HVm4g9bZHo0aMsjzGS7Ro
11,"BODY PARTS - I denti",Marracash,2135383,https://open.spotify.com/track/4WOXQYfq3fYVRMcaXuHBAD
12,"NON SONO MARRA - La pelle (feat. Mahmood)",Marracash,2082728,https://open.spotify.com/track/0pl6P6vTEB9pNABaD53SgS
13,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",2046009,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
14,"G.O.A.T. - Il cuore",Marracash,1956868,https://open.spotify.com/track/50c3vq2uUkSV8QrcbcPWW3
15,"RITMO (Bad Boys For Life)","Black Eyed Peas",1905906,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
16,"POCO DI BUONO - Il fegato",Marracash,1760785,https://open.spotify.com/track/4ykwdc532KqgY4z8CJcUwO
17,Chiasso,Random,1698960,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
18,"Una volta ancora (feat. Ana Mena)","Fred De Palma",1655551,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
19,Bossoli,Shiva,1636952,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
20,"Non Avere Paura","Tommaso Paradiso",1612367,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
21,"DA BUTTARE - Il ca**o",Marracash,1603985,https://open.spotify.com/track/2auOwPOpAxhGmJfIaxS0kQ
22,"TUTTO QUESTO NIENTE - Gli occhi",Marracash,1494756,https://open.spotify.com/track/5Lwin5QMDUiC5W39iJ6nsi
23,Barrio,Mahmood,1471916,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
24,"Twerk (con Boro Boro)",MamboLosco,1452343,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
25,"GRETA THUNBERG - Lo stomaco (feat. Cosmo)",Marracash,1438944,https://open.spotify.com/track/38VKvSaq4ic5k5zCHshjMo
26,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,1350034,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
27,"Cin Cin",Alfa,1260054,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
28,Lento,"Boro Boro",1227876,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
29,Memories,"Maroon 5",1103115,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
30,"Piccola Stella",Ultimo,1086124,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
31,Rossetto,Random,1048818,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
32,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,1047888,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
33,"Mon Fre - feat. Emis Killa",Shiva,1024210,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
34,"La tua canzone",Coez,970231,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD
35,"GANG (feat. Geolier)","Samurai Jay",943749,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
36,"Dove e quando","Benji & Fede",933230,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
37,"MI AMI O NO (feat. Capo Plaza)",Giaime,932591,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
38,"LOVE BANDANA - feat. Tedua",Ketama126,930090,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
39,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,928423,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
40,"Non sto più in zona",Shiva,920358,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij
41,"Na Na Na",Holden,911568,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
42,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,885359,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
43,"Non Ci Sto (con Marracash & Carl Brave)",Shablo,849084,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN
44,"La hit dell'estate",Shade,816591,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
45,Lalala,Y2K,802357,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
46,"Margarita (con Marracash)",Elodie,776924,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
47,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",768429,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
48,Circles,"Post Malone",742939,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
49,"Il tuo profumo","Fred De Palma",742112,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
50,"Duemila volte","Marco Mengoni",741171,https://open.spotify.com/track/6IYrpbDnFljm6QSj1KGuZD
51,FIORI,Giaime,732497,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
52,"Mambo Salentino",Boomdabash,729024,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
53,"Someone You Loved","Lewis Capaldi",728977,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
54,Señorita,"Shawn Mendes",707698,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
55,Wanderlust!,Alfa,697463,https://open.spotify.com/track/5XGRcuFaRKIGd7ruTiJCUj
56,China,"Anuel AA",684363,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
57,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,682436,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
58,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,680074,https://open.spotify.com/track/0VU34EBWTAlHVIZE3aWlZA
59,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",663950,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
60,"È sempre bello",Coez,650178,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
61,"Don't Start Now","Dua Lipa",638232,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
62,Arrogante,Irama,637716,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
63,"HIGHEST IN THE ROOM","Travis Scott",631575,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
64,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",628354,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
65,Cenere,Nashley,614638,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
66,"Polo nord - C+N Progressive Mix","Massimo Pericolo",607448,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
67,Rozzi,Paky,607410,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
68,"Cracovia, Pt. 3","Il Tre",599507,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
69,"Nisciun' (feat. Geolier)","Rocco Hunt",597462,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
70,"Beautiful People (feat. Khalid)","Ed Sheeran",585306,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
71,"Yacht (feat. Luchè)",Geolier,568612,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr
72,"Rondini Al Guinzaglio",Ultimo,567132,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
73,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,564109,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
74,"Come Mai (feat. Franco126)","Fabri Fibra",554812,https://open.spotify.com/track/0EwUmQctZ3I0BXtZqkAaMU
75,"Lose You To Love Me","Selena Gomez",554207,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
76,Piove,Nayt,548301,https://open.spotify.com/track/0EMhBAtDSKQ4NBT6tgmcY7
77,Bassotto,"Dark Polo Gang",548195,https://open.spotify.com/track/0uwW1Duv6xlk2bNutlc7tu
78,"Veleno 7",Gemitaiz,534570,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
79,Bandito,"Enzo Dong",532621,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w
80,JAMBO,"Takagi & Ketra",531646,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
81,Limousine,"Enzo Dong",524877,https://open.spotify.com/track/1wsPCG4bBSdkNYeeii44i8
82,"Accetto Miracoli","Tiziano Ferro",519584,https://open.spotify.com/track/22wcpWIq8EUqcFoF6wD0gg
83,"I Tuoi Particolari",Ultimo,514525,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
84,m8nstar,"tha Supreme",512618,https://open.spotify.com/track/5Aw0QmDZJZID69ZcTvEzXI
85,"Senz E Me",Geolier,507424,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
86,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,503180,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
87,Narcos,Geolier,500242,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf
88,"Hold Me While You Wait","Lewis Capaldi",495396,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
89,"Esagono (feat. Salmo)",Gemitaiz,493470,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y
90,"48H (feat. Sfera Ebbasta)",Izi,491641,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
91,Pianeti,Ultimo,485045,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
92,"Per Un Milione",Boomdabash,482478,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
93,"Ostia Lido",J-AX,480096,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
94,"oh 9od","tha Supreme",479886,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
95,90MIN,Salmo,475939,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
96,"Lose Control",MEDUZA,472212,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
97,"Street Advisor (feat. Noyz Narcos, Marracash & Capo Plaza)","Night Skinny",471903,https://open.spotify.com/track/6uUpssCxQaQWrlx869314b
98,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",469464,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
99,"Piece Of Your Heart",MEDUZA,469211,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
100,"LA MIA ULTIMA STORIA",AIELLO,461447,https://open.spotify.com/track/5JYMRX7TnPrEYkmwKOMmVD
101,Girasole,"Cicco Sanchez",461012,https://open.spotify.com/track/0PpNhRMNC25MctQXmWCEdZ
102,"bad guy","Billie Eilish",460270,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
103,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,459929,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
104,"Rip RMX (feat. Shiva)","Side Baby",459144,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
105,"Ride It",Regard,450612,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
106,"Testa tra le nuvole, Pt. 1",Alfa,448845,https://open.spotify.com/track/4q6Cq4aLWeg3fr6ywhJ9dC
107,"Sorriso (Milano Dateo)","Calcutta ",448140,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
108,"Attraverso Me (feat. Luchè)","Night Skinny",444349,https://open.spotify.com/track/3zxZa44T41BWejPmrzY819
109,"Buonanotte Amò","Rocco Hunt",442531,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi
110,Polynesia,Gazzelle,441658,https://open.spotify.com/track/25TCZo7eBtTY9MfijFLvcd
111,"Stringimi Più Forte","Giordana Angi",440380,https://open.spotify.com/track/3L1uLi5dUwHXyPr1qdFTOS
112,"LA PROVA DEL CUOCO","FSK SATELLITE",437404,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
113,"Una canzone che non so",Gazzelle,436942,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
114,Amici,"Massimo Pericolo",433731,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
115,Domenica,Coez,431620,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
116,Playa,"Baby K",426851,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
117,"Sale (feat. Shari)","Benji & Fede",426559,https://open.spotify.com/track/6lWKO0d9288UeeOfVBTCo7
118,"Cascare nei tuoi occhi",Ultimo,422550,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
119,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",420640,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
120,"MELISSA P","FSK SATELLITE",419544,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
121,"Mc Drive (feat. Shiva)",MamboLosco,416051,https://open.spotify.com/track/6a2Xgy3nTIHI37bj5RIKqx
122,"Fuoco e benzina","Emis Killa",415573,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
