,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,3340546,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
2,"La fine del mondo",Anastasio,2659238,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB
3,"Torna a casa",Måneskin,2376433,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
4,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,2374212,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
5,"STAI ZITTO (feat. Fabri Fibra)",Salmo,2032388,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
6,90MIN,Salmo,1887070,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1690537,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
8,LUNEDI',Salmo,1687533,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
9,Cherofobia,"Martina Attili",1664183,https://open.spotify.com/track/2TfcMUAZ4vH4fTA9eF53v2
10,"SPARARE ALLA LUNA (feat. Coez)",Salmo,1646494,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1
11,"HO PAURA DI USCIRE",Salmo,1411406,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi
12,"Prima di ogni cosa",Fedez,1388428,https://open.spotify.com/track/0juSegsrO7siAAjlNATKV2
13,"Cascare nei tuoi occhi",Ultimo,1358076,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
14,"Cambiare Adesso","Dark Polo Gang",1311344,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7
15,"RICCHI E MORTI",Salmo,1271442,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT
16,NewJeans,"Capo Plaza",1248866,https://open.spotify.com/track/40r6Km96ILqSgaiLC0MunS
17,"Fuoco e benzina","Emis Killa",1213124,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
18,"Los Angeles",Luna,1119268,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN
19,"DISPOVERY CHANNEL (feat. Nitro)",Salmo,1073528,https://open.spotify.com/track/77F0NNChJGfDBp3fTCWaDc
20,"MIA (feat. Drake)","Bad Bunny",1045013,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
21,"Bella e rovinata",Irama,1030994,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
22,PERDONAMI,Salmo,971402,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
23,"Vaina Loca",Ozuna,944041,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
24,"PELLE D'OCA","Vegas Jones",910915,https://open.spotify.com/track/3SjNwo6aHnvKx8yeSXxTmT
25,Happier,Marshmello,910069,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,"Bling Bling (Oro)","Guè Pequeno",878467,https://open.spotify.com/track/0UyV3ehXT0z3wzkuW7fSxo
27,"In My Mind",Dynoro,853164,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
28,PXM,Salmo,848033,https://open.spotify.com/track/6Jv6R1QvVm2CuCbqLi1nAT
29,"Se Piovesse Il Tuo Nome",Elisa,816363,https://open.spotify.com/track/7oETr2afFHIzjDIOpm4zPJ
30,Pianeti,Ultimo,802644,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
31,"ORA CHE FAI?",Salmo,789589,https://open.spotify.com/track/3ibnXjXTxiQQVJsoCffeo3
32,"FRECCIAROSSA (feat. Nayt)","Vegas Jones",789363,https://open.spotify.com/track/4fJOJN3Ygo67OxypX8Ze61
33,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,786713,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
34,"Poesia senza veli",Ultimo,777690,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
35,"Girls Like You (feat. Cardi B)","Maroon 5",776105,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
36,"D'estate non vale (feat. Ana Mena)","Fred De Palma",763776,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
