,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",2648068,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
2,"Peace & Love","Charlie Charles",2247346,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
3,"Davide (feat. Coez)",Gemitaiz,2198647,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
4,Italiana,J-AX,2182608,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
5,"La Cintura","Alvaro Soler",1457845,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
6,Malibu,"Vegas Jones",1434828,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
7,X,"Nicky Jam",1418717,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,British,"Dark Polo Gang",1361643,https://open.spotify.com/track/3eIRxkHV1xKsSJ8WWFfGjE
9,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",1224031,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
10,Nera,Irama,1222181,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
11,"Cupido (feat. Quavo)","Sfera Ebbasta",1173098,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
12,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",1165185,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
13,"Questa nostra stupida canzone d'amore",Thegiornalisti,1112332,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
14,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1077191,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
15,"One Kiss (with Dua Lipa)","Calvin Harris",1062242,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
16,Zingarello,Ghali,987459,https://open.spotify.com/track/12tAWUo1yKx0FRuEhYZjxQ
17,"Morirò da Re",Måneskin,952970,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
18,"Machika - Remix","J Balvin",934712,https://open.spotify.com/track/1lBqTGQ0nX1JeA2m7T51ux
19,Crazy,"Lost Frequencies",905782,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
20,Flames,"David Guetta",853817,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
21,"Te Boté - Remix","Nio Garcia",844794,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
22,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",818398,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
23,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,796263,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
24,"Non cambierò mai","Capo Plaza",788802,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
25,IDGAF,"Dua Lipa",781800,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
26,Rockstar,"Sfera Ebbasta",778657,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
27,"Cara Italia",Ghali,727604,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
28,Dura,"Daddy Yankee",727318,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
29,"Pem Pem","Elettra Lamborghini",710053,https://open.spotify.com/track/6NprDUe0yiLIVGgcnFGgtq
30,Paracetamolo,"Calcutta ",694369,https://open.spotify.com/track/4OQ1G3dyVx0SPUzBiWCNat
31,"Mwaka Moon - Remix",Kalash,688570,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
32,"God's Plan",Drake,684460,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
