,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Peace & Love","Charlie Charles",6613975,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
2,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",3415807,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
3,Italiana,J-AX,3011532,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
4,"Davide (feat. Coez)",Gemitaiz,2153917,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
5,Malibu,"Vegas Jones",1697618,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
6,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",1453807,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
7,X,"Nicky Jam",1307278,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,"Cupido (feat. Quavo)","Sfera Ebbasta",1240933,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
9,"La Cintura","Alvaro Soler",1202297,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
10,"Non cambierò mai","Capo Plaza",1074270,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
11,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1004810,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
12,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",919363,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
13,Rockstar,"Sfera Ebbasta",900603,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
14,"Questa nostra stupida canzone d'amore",Thegiornalisti,893192,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
15,"Cara Italia",Ghali,886438,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
16,"God's Plan",Drake,873645,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
17,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,834543,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
18,IDGAF,"Dua Lipa",817353,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
19,"Pem Pem","Elettra Lamborghini",802641,https://open.spotify.com/track/6NprDUe0yiLIVGgcnFGgtq
20,"Morirò da Re",Måneskin,731772,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
21,Boss,DrefGold,730354,https://open.spotify.com/track/66eqL56FRz3LJMCWINapai
22,Dura,"Daddy Yankee",729614,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
23,FRIENDS,Marshmello,711395,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
24,"One Kiss (with Dua Lipa)","Calvin Harris",700898,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
25,"Ricchi x Sempre","Sfera Ebbasta",698087,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
26,"Giovane fuoriclasse","Capo Plaza",682794,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
27,"Pezzo Trap (feat. Fabri Fibra)",Gemitaiz,667871,https://open.spotify.com/track/5ZBSyZYBG6QEhSRSC1nt4b
28,"No Roots","Alice Merton",660581,https://open.spotify.com/track/7anBA0IdgFaN3Pbyk2tog0
29,"Échame La Culpa","Luis Fonsi",659047,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
