,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amore e Capoeira","Takagi & Ketra",3230455,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
2,"Da zero a cento","Baby K",2883881,https://open.spotify.com/track/4cQR1R25cpABjPMzpybNSQ
3,Nera,Irama,2851409,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
4,Italiana,J-AX,2037442,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
5,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",1917308,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
6,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",1753025,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
7,"Davide (feat. Coez)",Gemitaiz,1617536,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
8,"La Cintura","Alvaro Soler",1459643,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
9,"Non Ti Dico No",Boomdabash,1426532,https://open.spotify.com/track/07Xuc7SQU2GAJY6Gnt93ub
10,"Felicità puttana",Thegiornalisti,1307069,https://open.spotify.com/track/7iyhPEsF6Ea83e3eR87UjY
11,"Te Boté - Remix","Nio Garcia",1281986,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,"Nero Bali",Elodie,1271009,https://open.spotify.com/track/2hygc41DOo6dGocHEk6Jx1
13,"Morirò da Re",Måneskin,1254587,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
14,"One Kiss (with Dua Lipa)","Calvin Harris",1238973,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
15,"Peace & Love","Charlie Charles",1222068,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
16,Rollercoaster,"Emis Killa",1175633,https://open.spotify.com/track/2Qe5XpRwGHFmMkZim0gRye
17,X,"Nicky Jam",1151586,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
18,"Moscow Mule","Benji & Fede",1091149,https://open.spotify.com/track/1Lfjom9CoL5hIyvjYey9zs
19,"Girls Like You (feat. Cardi B)","Maroon 5",1069861,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
20,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1052319,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
21,"Questa nostra stupida canzone d'amore",Thegiornalisti,1047356,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
22,Malibu,"Vegas Jones",1039809,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
23,"Faccio Quello Che Voglio","Fabio Rovazzi",995106,https://open.spotify.com/track/3ZSiGHNkkWgFInQqPEP0xb
24,"Solo (feat. Demi Lovato)","Clean Bandit",978306,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
25,British,"Dark Polo Gang",948772,https://open.spotify.com/track/3eIRxkHV1xKsSJ8WWFfGjE
26,SAD!,XXXTENTACION,942421,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
27,"In My Feelings",Drake,932556,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
28,"D'estate non vale (feat. Ana Mena)","Fred De Palma",907364,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
29,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,906218,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
30,Crazy,"Lost Frequencies",880062,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
31,"Mwaka Moon - Remix",Kalash,873771,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
32,Flames,"David Guetta",852554,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
33,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",826858,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
34,"Cupido (feat. Quavo)","Sfera Ebbasta",809190,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
35,Dura,"Daddy Yankee",773246,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
36,"Jackie Chan",Tiësto,759516,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
37,"Pem Pem","Elettra Lamborghini",741431,https://open.spotify.com/track/1xYiaH50bbhvYXLQMmbjpY
38,"Me Niego (feat. Ozuna & Wisin)",Reik,694784,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
39,"Bye bye",Annalisa,663459,https://open.spotify.com/track/7hRM2EHbeVZl4fPSK2XxOO
40,"Échame La Culpa","Luis Fonsi",655260,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
41,"Acqua Calda E Limone (feat. Ernia)",Rkomi,649854,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN
42,"Wave (feat. Sfera Ebbasta)",DrefGold,623338,https://open.spotify.com/track/5ciHzpOz553VNdCcXOsJ0o
43,Ossigeno,Rkomi,620932,https://open.spotify.com/track/3XN4GUi9JaQvPdXJNAAo2C
44,"El Party","Jake La Furia",620001,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
45,"Better Now","Post Malone",617369,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
46,"God is a woman","Ariana Grande",616522,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
47,Booster,DrefGold,614371,https://open.spotify.com/track/6m1rkw3TQ5xTB0sPbXEF2o
48,Boss,DrefGold,613444,https://open.spotify.com/track/2kqkUq4JGQh0uTREejMpvv
49,"Poesia senza veli",Ultimo,610017,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
50,"La musica non c'è",Coez,605349,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
51,"The Middle",Zedd,600631,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
52,"Porto Cervo",Lazza,582901,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8
53,"I Like It","Cardi B",545402,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
54,"Cara Italia",Ghali,529357,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
55,Moonlight,XXXTENTACION,528222,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
56,Paracetamolo,"Calcutta ",525956,https://open.spotify.com/track/4OQ1G3dyVx0SPUzBiWCNat
57,IDGAF,"Dua Lipa",504636,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
58,"Next To Me","Imagine Dragons",504486,https://open.spotify.com/track/2LaCyasH2uVsTPrO3bgLEK
59,"Vuoi Una Mano?",Rkomi,504126,https://open.spotify.com/track/4Xg1shhssvXePNAxOLlV49
60,"Amore a prima insta",Shade,502476,https://open.spotify.com/track/4oJLF1XZd4tp7kqbfxmvDU
61,Rockstar,"Sfera Ebbasta",499989,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
62,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",492425,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
63,"Like I Do","David Guetta",489378,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
64,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,487884,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
65,"Don’t Matter To Me",Drake,487209,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
66,"Uno squillo","Capo Plaza",484706,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
67,"Per Un Pugno Di Emozioni",Rkomi,477661,https://open.spotify.com/track/1kiXgoHY5UvDmjqHCKhx0S
68,"Mad Love","Sean Paul",474908,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
69,"God's Plan",Drake,458468,https://open.spotify.com/track/2VWbHHhWnMzKWPUs4IEEW9
70,"Bum Bum Tam Tam","MC Fioti",453630,https://open.spotify.com/track/6k2900NjJeVqZM55G3Danu
71,Zingarello,Ghali,453629,https://open.spotify.com/track/12tAWUo1yKx0FRuEhYZjxQ
72,"no tears left to cry","Ariana Grande",452065,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
73,"Síguelo Bailando",Ozuna,443008,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
74,"Lucid Dreams","Juice WRLD",434424,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
75,"We Can Do Better","Matt Simons",434333,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
76,"Il ballo delle incertezze",Ultimo,434234,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
77,"Non cambierò mai","Capo Plaza",434128,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
78,"Sin Pijama","Becky G",431925,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
79,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)","Steve Aoki",430543,https://open.spotify.com/track/5e45GhSF18JYoLpaq2F48h
80,"Serio (feat. Capo Plaza)","Emis Killa",424008,https://open.spotify.com/track/2Cm9pUNjLYpLo2gjIiTBPa
81,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",417893,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
82,"Irraggiungibile (feat. Federica Carta)",Shade,413773,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
83,Vertigini,Tedua,410000,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
84,scuol4,"tha Supreme",409942,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
85,Youngblood,"5 Seconds of Summer",407732,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
86,changes,XXXTENTACION,406301,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
87,"Born To Be Yours",Kygo,405410,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
88,"Machika - Remix","J Balvin",405176,https://open.spotify.com/track/1lBqTGQ0nX1JeA2m7T51ux
89,"In My Blood","Shawn Mendes",391849,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
90,"Torna Da Me",Luche,385519,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
91,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",384085,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
92,"Sempre In Due","Carl Brave x Franco126",382330,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
93,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",381132,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
94,"Ricchi x Sempre","Sfera Ebbasta",381125,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
95,"Live It Up - Official Song 2018 FIFA World Cup Russia","Nicky Jam",377684,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
96,"Guarda come flexo",MamboLosco,368968,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
97,"Serpenti A Sonagli","Sfera Ebbasta",360356,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
98,Pesto,"Calcutta ",357131,https://open.spotify.com/track/4UHDgfDtSSv9SqyfEFr4sF
99,"Giovane fuoriclasse","Capo Plaza",353423,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
100,"Taste (feat. Offset)",Tyga,351297,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
101,"Jocelyn Flores",XXXTENTACION,348653,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
102,"Purple Rain (feat. Gemitaiz & Frenetik&Orang3)","Achille Lauro",338763,https://open.spotify.com/track/0PpB4YTfszDRmQxLirA4pM
103,"Portami con te",Boomdabash,337648,https://open.spotify.com/track/2S5H2pKuM6lgLC00VVKCZD
104,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",336668,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
105,"Hands Up (feat. DNCE)","Merk & Kremont",336515,https://open.spotify.com/track/0nlyO7lNTOYB0gjDp7NI7H
106,Riccione,Thegiornalisti,333005,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
107,"Fashion Week Rmx",Tedua,322641,https://open.spotify.com/track/4yMow6rhmlVk0RQrQiarF0
108,"Voglio ballare con te (feat. Andrés Dvicio)","Baby K",321981,https://open.spotify.com/track/14KKXLz5WHrzGOMUNFV22H
109,"Who You Are - Full English Version",Mihail,319494,https://open.spotify.com/track/6BqytANy7ggG3rcIe6CZry
110,"Un giorno in più",Irama,317994,https://open.spotify.com/track/4G6hlJ3RnrqyBfq3ZUX4Mq
111,"Centro (feat. Coez)",MadMan,316113,https://open.spotify.com/track/6DGl9TtxYTpMFrmZa1mwEz
112,"Business Class (feat. Rkomi)",Marracash,315013,https://open.spotify.com/track/6bArBYlG50C7iN1owUpKeI
113,"Il Terrone Va Di Moda","Il Pagante",311694,https://open.spotify.com/track/3rSnjrrh5EVlPIrd8w16Ad
114,"Ocean (feat. Khalid)","Martin Garrix",310701,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
115,"Dall'alba al tramonto","Ermal Meta",305916,https://open.spotify.com/track/7tyNXQ6EWa6H97unOMV9pf
116,Ipernova,Mr.Rain,304444,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
117,"rockstar (feat. 21 Savage)","Post Malone",302276,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
118,Pianeti,Ultimo,296785,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
119,"Shape of You","Ed Sheeran",296022,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
120,"Malibu (feat. Gemitaiz)","Carl Brave",295143,https://open.spotify.com/track/5S2Bshrq6Bh4zHZoXkUtvf
121,PERDONAMI,Salmo,294314,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
122,"Non Abbiamo Età",Luche,293796,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
123,"Paradise Lost",Gemitaiz,293461,https://open.spotify.com/track/1o3hgrxrtzKjsF36oLtook
124,"Melody (feat. James Blunt)","Lost Frequencies",290660,https://open.spotify.com/track/5r49JKf2vWBF0CQjZewJ0O
125,"Vaina Loca",Ozuna,287131,https://open.spotify.com/track/1s2B5cndbqK8rPJEIcKJRQ
126,"Giù da me","Capo Plaza",286701,https://open.spotify.com/track/06VV1e6OgFMG2XSxsnRxxM
127,"Tran Tran","Sfera Ebbasta",283898,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
128,"Senza Pagare VS T-Pain (feat. T-Pain)",J-AX,283583,https://open.spotify.com/track/0YOUE1TlkgSbkNvWkZkEVp
129,"Start Again (with Vegas Jones)",OneRepublic,282802,https://open.spotify.com/track/5kITqlHH4ZJXWbczDmvWQB
130,"Pezzo Trap (feat. Fabri Fibra)",Gemitaiz,281868,https://open.spotify.com/track/5ZBSyZYBG6QEhSRSC1nt4b
131,"Mi Parli Piano",Emma,281378,https://open.spotify.com/track/6XRe4ft04Skbpbz3TwsenD
132,"Veleno 6",MadMan,280635,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
133,Bandita,"Jake La Furia",280202,https://open.spotify.com/track/1AxEMGsutOIbDzZnvj0yaj
134,Occupato,DrefGold,280062,https://open.spotify.com/track/48vz7OEUgIXu9KAJ9VDWcn
135,Nonstop,Drake,274727,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
136,"Psycho (feat. Ty Dolla $ign)","Post Malone",273383,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
