,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Per Un Milione",Boomdabash,1995281,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
2,"È sempre bello",Coez,1992481,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
3,"Con Calma","Daddy Yankee",1990207,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
4,Mademoiselle,"Sfera Ebbasta",1810756,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
5,"Calma - Remix","Pedro Capó",1730719,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
6,"I Tuoi Particolari",Ultimo,1541348,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
7,Soldi,Mahmood,1531200,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
8,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,1446925,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
9,"Sweet but Psycho","Ava Max",1339578,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
10,"Baila Baila Baila",Ozuna,1247237,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
11,"Adan y Eva","Paulo Londra",1161442,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
12,"Rondini Al Guinzaglio",Ultimo,1160963,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
13,"Mon Cheri (feat. Sfera Ebbasta)",Rkomi,1129391,https://open.spotify.com/track/66UkKyxN5YbJl9z7YamQOR
14,"bad guy","Billie Eilish",1093529,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
15,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)","Takagi & Ketra",1068411,https://open.spotify.com/track/0swoHiwTazywpoqiKDUtGQ
16,"Blu (feat. Elisa)",Rkomi,1040594,https://open.spotify.com/track/0Q4v8N758nx98YxObfqkNC
17,"I Love You",Ghali,991833,https://open.spotify.com/track/7GOFNyZcCTwm1SsC5jOFpA
18,"Bad Liar","Imagine Dragons",978809,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
19,"Stamm Fort (feat. Sfera Ebbasta)",Luche,973886,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
20,HP,Maluma,919340,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
21,"Senza farlo apposta",Shade,895196,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
22,"La mia malattia","Emis Killa",886623,https://open.spotify.com/track/2y1Ul8iwJ6w9ft9R5Ik6Ez
23,"La ragazza con il cuore di latta",Irama,882955,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf
