,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Amore e Capoeira","Takagi & Ketra",1959642,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
2,Nera,Irama,1949831,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
3,Pablo,Rvssian,1902183,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
4,"Da zero a cento","Baby K",1819745,https://open.spotify.com/track/4cQR1R25cpABjPMzpybNSQ
5,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",1446501,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
6,"In My Feelings",Drake,1410117,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
7,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",1378500,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
8,Rollercoaster,"Emis Killa",1361330,https://open.spotify.com/track/2Qe5XpRwGHFmMkZim0gRye
9,"Felicità puttana",Thegiornalisti,1326138,https://open.spotify.com/track/7iyhPEsF6Ea83e3eR87UjY
10,"D'estate non vale (feat. Ana Mena)","Fred De Palma",1310942,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
11,Italiana,J-AX,1296507,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
12,"Nero Bali",Elodie,1274406,https://open.spotify.com/track/2hygc41DOo6dGocHEk6Jx1
13,"Davide (feat. Coez)",Gemitaiz,1251440,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
14,"Te Boté - Remix","Nio Garcia",1230826,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
15,"Moscow Mule","Benji & Fede",1193841,https://open.spotify.com/track/1Lfjom9CoL5hIyvjYey9zs
16,"Girls Like You (feat. Cardi B)","Maroon 5",1139800,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
17,"Non Ti Dico No",Boomdabash,1121002,https://open.spotify.com/track/07Xuc7SQU2GAJY6Gnt93ub
18,"Solo (feat. Demi Lovato)","Clean Bandit",986220,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
19,"Faccio Quello Che Voglio","Fabio Rovazzi",964761,https://open.spotify.com/track/3ZSiGHNkkWgFInQqPEP0xb
20,"Jackie Chan",Tiësto,914201,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
21,"Morirò da Re",Måneskin,905829,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
22,"One Kiss (with Dua Lipa)","Calvin Harris",896452,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
23,"La Cintura","Alvaro Soler",838857,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
24,SAD!,XXXTENTACION,829521,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
25,"Mwaka Moon - Remix",Kalash,828509,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
26,Malibu,"Vegas Jones",827694,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
27,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,815749,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
28,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",794966,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
29,"Peace & Love","Charlie Charles",786376,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
30,"Poesia senza veli",Ultimo,768864,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
31,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,764272,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
32,X,"Nicky Jam",754872,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
33,"I Like It","Cardi B",736722,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
34,"In My Mind",Dynoro,699142,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
35,British,"Dark Polo Gang",660901,https://open.spotify.com/track/3eIRxkHV1xKsSJ8WWFfGjE
36,Crazy,"Lost Frequencies",628723,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
37,"God is a woman","Ariana Grande",622957,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
38,"Porto Cervo",Lazza,614416,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8
39,"Uno squillo","Capo Plaza",612944,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
40,"Pem Pem","Elettra Lamborghini",611237,https://open.spotify.com/track/1xYiaH50bbhvYXLQMmbjpY
41,"Questa nostra stupida canzone d'amore",Thegiornalisti,591949,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
42,"Cupido (feat. Quavo)","Sfera Ebbasta",581567,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
43,Flames,"David Guetta",562827,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
44,breathin,"Ariana Grande",561624,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
45,"We Can Do Better","Matt Simons",556969,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
46,"Me Niego (feat. Ozuna & Wisin)",Reik,552362,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
47,Dura,"Daddy Yankee",550390,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
48,"La musica non c'è",Coez,533783,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
49,"El Party","Jake La Furia",500894,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
50,"No Brainer","DJ Khaled",500318,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
51,"The Middle",Zedd,487190,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
52,"Échame La Culpa","Luis Fonsi",486125,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
