,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"blun7 a swishland","tha Supreme",7429539,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
2,"fuck 3x","tha Supreme",4668644,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
3,"sw1n6o - feat. Salmo","tha Supreme",3954844,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO
4,"m12ano - feat. Mara Sattei","tha Supreme",3555240,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
5,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,3381296,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK
6,"occh1 purpl3 - feat. Marracash","tha Supreme",3329403,https://open.spotify.com/track/7gRPkCEa3YMaxET5ZYT7Ni
7,"no14 - feat. Dani Faiv","tha Supreme",3081602,https://open.spotify.com/track/7KksdXBhdufqWDxGxyt4I7
8,"come fa1","tha Supreme",3019409,https://open.spotify.com/track/5tlRHNdTy4la5CuTkbYeQE
9,"ch1 5ei te","tha Supreme",3012034,https://open.spotify.com/track/0tRj4m46GRFrBS7IsbS0Gk
10,2ollipop,"tha Supreme",2901181,https://open.spotify.com/track/5nL0vuUo0oBm26obUe5Ogu
11,"CRUDELIA - I nervi",Marracash,2704342,https://open.spotify.com/track/1OeIJITrlUR4qss2kywMEn
12,"Dance Monkey","Tones And I",2617842,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
13,scuol4,"tha Supreme",2524858,https://open.spotify.com/track/1V7hvLe3fpZTMoqKLkBDgW
14,"pers0na2 - feat. Gemitaiz, Madman","tha Supreme",2523353,https://open.spotify.com/track/75UNZ7tjYzsoTMgmpWdzw6
15,"6itch remix - feat. Nitro","tha Supreme",2510210,https://open.spotify.com/track/5zYSf28jARgmMwk8FIaHnI
16,"gua10 - feat. Lazza","tha Supreme",2503199,https://open.spotify.com/track/5Bjp0v6Pi3AS8PzZQG2nrg
17,m8nstar,"tha Supreme",2493646,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd
18,"parano1a k1d - feat. Fabri Fibra","tha Supreme",2316059,https://open.spotify.com/track/2lcX7to2eZFOkVCJjSwdAz
19,"oh 9od - feat. Nayt","tha Supreme",2155065,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ
20,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",2080328,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
21,"8rosk1 - feat. Mahmood","tha Supreme",2029258,https://open.spotify.com/track/65OaFb3aPqlknH4WQXzHtF
