,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",2553615,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
2,Italiana,J-AX,2155811,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
3,Nera,Irama,2127607,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
4,"Davide (feat. Coez)",Gemitaiz,2114954,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
5,"Peace & Love","Charlie Charles",2072232,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
6,British,"Dark Polo Gang",1664049,https://open.spotify.com/track/3eIRxkHV1xKsSJ8WWFfGjE
7,"La Cintura","Alvaro Soler",1490353,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
8,X,"Nicky Jam",1405263,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
9,Malibu,"Vegas Jones",1394570,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
10,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",1252164,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
11,"Questa nostra stupida canzone d'amore",Thegiornalisti,1202336,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
12,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",1194931,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
13,"Cupido (feat. Quavo)","Sfera Ebbasta",1184967,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
14,"One Kiss (with Dua Lipa)","Calvin Harris",1148545,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
15,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1086108,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
16,"Amore e Capoeira","Takagi & Ketra",1064211,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
17,"Morirò da Re",Måneskin,1047292,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
18,Flames,"David Guetta",954403,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
19,"Te Boté - Remix","Nio Garcia",948697,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
20,Crazy,"Lost Frequencies",918466,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
21,Zingarello,Ghali,860620,https://open.spotify.com/track/12tAWUo1yKx0FRuEhYZjxQ
22,Rockstar,"Sfera Ebbasta",803273,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
23,"Mwaka Moon - Remix",Kalash,797668,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
24,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",789891,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
25,"Cara Italia",Ghali,779701,https://open.spotify.com/track/3atDsUhlUgDlQQrI0XFh7I
26,"Un giorno in più",Irama,763113,https://open.spotify.com/track/4G6hlJ3RnrqyBfq3ZUX4Mq
27,Dura,"Daddy Yankee",755094,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
28,"Non cambierò mai","Capo Plaza",753010,https://open.spotify.com/track/1PB00xFcBdahfUcJIkB8wG
29,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,747617,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
30,"Pem Pem","Elettra Lamborghini",736943,https://open.spotify.com/track/6NprDUe0yiLIVGgcnFGgtq
31,Rollercoaster,"Emis Killa",713935,https://open.spotify.com/track/2Qe5XpRwGHFmMkZim0gRye
32,IDGAF,"Dua Lipa",713633,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
