,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Soldi,Mahmood,6683575,https://open.spotify.com/track/2dxky69jKzbtUfA3Hl8Nuo
2,"I Tuoi Particolari",Ultimo,4181250,https://open.spotify.com/track/524euygKKFWurhvIdSrkg6
3,"La ragazza con il cuore di latta",Irama,3064190,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf
4,"Per Un Milione",Boomdabash,2267712,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
5,"È sempre bello",Coez,2237575,https://open.spotify.com/track/18LXrvm337xqvFxpaB9Puj
6,"Senza farlo apposta",Shade,2170157,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
7,"Sweet but Psycho","Ava Max",2109434,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
8,"Calma - Remix","Pedro Capó",2016896,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
9,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,1974959,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
10,"Rolls Royce (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",1804600,https://open.spotify.com/track/68IBz8C8oFUIVC4Xgf0f0g
11,"Baila Baila Baila",Ozuna,1741756,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
12,"Stamm Fort (feat. Sfera Ebbasta)",Luche,1691270,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
13,"Con Calma","Daddy Yankee",1538350,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
14,"Hola (I Say) (feat. Tom Walker)","Marco Mengoni",1435427,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi
15,Happier,Marshmello,1410900,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
16,"Cascare nei tuoi occhi",Ultimo,1245258,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
17,"Cosa ti aspetti da me","Loredana Bertè",1153673,https://open.spotify.com/track/0zTTbiHlCRzrA5O9F6Vnem
18,"Happy Birthday","Sfera Ebbasta",1097511,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2
19,"7 rings","Ariana Grande",1095724,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
20,"Nonno Hollywood","Enrico Nigiotti",1084411,https://open.spotify.com/track/0MzRAGZ08ejMYriMw29Roz
21,Pianeti,Ultimo,1064458,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
22,BINGO,MamboLosco,1052069,https://open.spotify.com/track/2fXOb3Dr8di7hbcKFbYNPt
23,"Adan y Eva","Paulo Londra",1037254,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
24,"Gang Shit (feat. Capo Plaza)","Dark Polo Gang",1018334,https://open.spotify.com/track/7EkJMf7yOPU7wOK2FcryQg
25,"MIA (feat. Drake)","Bad Bunny",978275,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
26,"Posso (feat. Max Gazzé)","Carl Brave",969562,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
27,"Torna a casa",Måneskin,946252,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
28,"Cambiare Adesso","Dark Polo Gang",892394,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7
29,"High Hopes","Panic! At The Disco",885005,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
30,"NI BIEN NI MAL","Bad Bunny",884678,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
31,90MIN,Salmo,880524,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
32,MALA,6ix9ine,866412,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
33,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",864228,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
34,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,859215,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
35,"Ti dedico il silenzio",Ultimo,847746,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
36,Secreto,"Anuel AA",835109,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
37,"oh 9od","tha Supreme",825117,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
38,"Poesia senza veli",Ultimo,791835,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
39,"Fuoco e benzina","Emis Killa",788616,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
40,"La fine del mondo",Anastasio,764100,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB
41,R8,MadMan,733396,https://open.spotify.com/track/1Z5y1PBVbvBdl98UPybxdb
42,Shallow,"Lady Gaga",725615,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
43,"Il ballo delle incertezze",Ultimo,704264,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
44,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,650260,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
45,"Mignolo (feat. Mostro)",MadMan,649222,https://open.spotify.com/track/5xkSyjqdQhVOBTyemRI7BB
46,"Supernova (feat. Emis Killa)",MadMan,630680,https://open.spotify.com/track/65qZmnEjaadebCi68eNLiZ
47,24/7,MadMan,620879,https://open.spotify.com/track/30Cste6qnaVsOethYhyoAn
48,"bury a friend","Billie Eilish",613384,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
49,"2% (feat. Frah Quintale)","Guè Pequeno",606794,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
50,"Bella e rovinata",Irama,601476,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
51,"STAI ZITTO (feat. Fabri Fibra)",Salmo,587761,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
52,"Bling Bling (Oro)","Guè Pequeno",587207,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
