,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Malibu,"Vegas Jones",2100350,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
2,"Cupido (feat. Quavo)","Sfera Ebbasta",1408016,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
3,Rockstar,"Sfera Ebbasta",1312934,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
4,"God's Plan",Drake,1271638,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",1226911,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
6,X,"Nicky Jam",1125294,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
7,"Cara Italia",Ghali,1089299,https://open.spotify.com/track/7K8krdGeSIvwDGw1WUqJuK
8,"Ricchi x Sempre","Sfera Ebbasta",997944,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
9,"Pem Pem","Elettra Lamborghini",974034,https://open.spotify.com/track/6NprDUe0yiLIVGgcnFGgtq
10,"Brillo (feat. Madman & Gemitaiz)","Vegas Jones",944939,https://open.spotify.com/track/18MvE9vPGeXNbHcml7rgiw
11,"Napapijri (Feat. ???)","Samuel Heron",904353,https://open.spotify.com/track/2F9IRegRhaAFfSuYF03N90
12,Boss,DrefGold,896170,https://open.spotify.com/track/66eqL56FRz3LJMCWINapai
13,IDGAF,"Dua Lipa",889615,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
14,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,869290,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
15,"Serpenti A Sonagli","Sfera Ebbasta",848066,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
16,Ipernova,Mr.Rain,773768,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
17,FRIENDS,Marshmello,768425,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
18,"Serio (feat. Capo Plaza)","Emis Killa",768009,https://open.spotify.com/track/2Cm9pUNjLYpLo2gjIiTBPa
19,"Il ballo delle incertezze",Ultimo,756760,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
20,"Mamacita (feat. Guè Pequeno)","Vegas Jones",740509,https://open.spotify.com/track/24RdYSTAWGKn04gdhaLdO9
21,SAD!,XXXTENTACION,738753,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
22,"La musica non c'è",Coez,722850,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
23,"Échame La Culpa","Luis Fonsi",684356,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
24,Dura,"Daddy Yankee",669359,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
25,"Morirò da Re",Måneskin,663296,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
26,"Psycho (feat. Ty Dolla $ign)","Post Malone",641936,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
27,"Irraggiungibile (feat. Federica Carta)",Shade,632127,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
28,Vertigini,Tedua,616060,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
29,"Una Vita In Vacanza","Lo Stato Sociale",612084,https://open.spotify.com/track/554Cnj9FKhRGABIxSaGJGG
30,Bellaria,"Vegas Jones",610451,https://open.spotify.com/track/5EtBSQL12ekWn2DjzSXdXI
31,"Sangue misto",Tedua,605466,https://open.spotify.com/track/47quNj56sFEMCBXN1xm5RO
32,Uber,"Sfera Ebbasta",584919,https://open.spotify.com/track/4oZhBLWGhtIyBckervj3sb
33,"Centro (feat. Coez)",MadMan,572971,https://open.spotify.com/track/540qZ2h2nFsuky4w42Quw8
34,"Non mi avete fatto niente","Ermal Meta",559459,https://open.spotify.com/track/6d3sJyECf0XccpnosXyxT7
35,"Havana (feat. Young Thug)","Camila Cabello",556502,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
36,"Leave a Light On","Tom Walker",551142,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
37,"Questa nostra stupida canzone d'amore",Thegiornalisti,544421,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
38,"Guarda come flexo",MamboLosco,536320,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
39,"Lario (feat. Fabri Fibra) - RMX",Lazza,524085,https://open.spotify.com/track/2fCrGBbflxxcSXO6HUhJcS
40,"Il mondo prima di te",Annalisa,517900,https://open.spotify.com/track/0qM6TGkkinhKFllbcRfL8u
41,"All The Stars (with SZA)","Kendrick Lamar",514715,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
42,"Tran Tran","Sfera Ebbasta",498384,https://open.spotify.com/track/3cGuiySfwJPXqvE15OiEEg
43,"Giovane Fuoriclasse","Capo Plaza",493882,https://open.spotify.com/track/7GFCOl2gVEv9d6gwdY5Fvb
44,"Yankee Candle","Vegas Jones",493260,https://open.spotify.com/track/3js3i9hDnqzh2qPJxxQh0b
45,Habibi,Ghali,489204,https://open.spotify.com/track/1lwpe8mLgHhytakM7m6R3W
46,Ice,"Vegas Jones",488898,https://open.spotify.com/track/0CYKO0Gbg7QO8K8wlMbM2n
47,"Whatever It Takes","Imagine Dragons",482801,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
48,"La legge del più forte",Tedua,478375,https://open.spotify.com/track/1fHP9qfz4v4df0XiAppzmf
49,Mine,Bazzi,474833,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
50,"Me Rehúso","Danny Ocean",473695,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
51,Nevermind,"Dennis Lloyd",452829,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
52,Moonlight,XXXTENTACION,427059,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
53,"Bum Bum Tam Tam","MC Fioti",426180,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
54,"River (feat. Ed Sheeran)",Eminem,418911,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
55,"The Middle",Zedd,417270,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
56,"In My Blood","Shawn Mendes",407339,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
57,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",406066,https://open.spotify.com/track/1YTw1eDNxBn0sO78sDPkvr
58,Bancomat,"Sfera Ebbasta",393414,https://open.spotify.com/track/0AQgJrBY3l12K49HTvnT99
59,"Let You Down",NF,390573,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
60,"Il Viaggio","Vegas Jones",388546,https://open.spotify.com/track/2k0LaBMLFoqPzmrvzv7sSw
61,rockstar,"Post Malone",386513,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
62,Chosen,Måneskin,382044,https://open.spotify.com/track/2lDgdWIGLYuk74pDeRPgPF
63,Trappola,"Vegas Jones",380064,https://open.spotify.com/track/6dTlJRQwNS3S1HdNsyG7Nv
64,PERDONAMI,Salmo,375638,https://open.spotify.com/track/7kK2m2KDEL0W8oFq6fuOcf
65,"3 Chances (Dilla tutta)",Tedua,364477,https://open.spotify.com/track/5lUxWWt9fmQ29jkv8HNVzn
66,Pesto,"Calcutta ",363365,https://open.spotify.com/track/6PQqchEoE1JR2QNPN7lXz0
67,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",362594,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
68,"Dusk Till Dawn - Radio Edit",ZAYN,361766,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
69,"20 Collane","Sfera Ebbasta",354335,https://open.spotify.com/track/6cj01yz96YqEgsMX15H6FN
70,"Like I Do","David Guetta",345357,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
71,"Sick Boy","The Chainsmokers",336542,https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX
72,"EL BAÑO (feat. Bad Bunny)","Enrique Iglesias",334954,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
73,"La Finale","Vegas Jones",331364,https://open.spotify.com/track/1tv9SVrAPlHQjBEFIDNICH
74,"Nessuno Vuole Essere Robin","Cesare Cremonini",331059,https://open.spotify.com/track/2BWWqHu2HsHyDgt5V0uG4f
75,"Him & I (with Halsey)",G-Eazy,330413,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4
76,"Shape of You","Ed Sheeran",329900,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
77,"Sconosciuti da una vita",J-AX,327185,https://open.spotify.com/track/2x82H3RSJRRQKZDMFlIpG3
78,XNX,"Sfera Ebbasta",325496,https://open.spotify.com/track/0W2dRTfCkaanZgRimFEMay
79,"Come neve",Giorgia,321113,https://open.spotify.com/track/4J2sEQXwxYI0csO3AYsnh5
80,Perfect,"Ed Sheeran",319328,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
81,"L'amore è","Enrico Nigiotti",318559,https://open.spotify.com/track/0iOHkI1AyDXfDeoXEFaP2e
82,Machika,"J Balvin",313584,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
83,"Nuova Ghini","Vegas Jones",309082,https://open.spotify.com/track/3Ai9E15XMjPhRFMTxoU3zX
84,"Da sola / In the night (feat. Tommaso Paradiso e Elisa)","Takagi & Ketra",304189,https://open.spotify.com/track/0X6qDfo1vU22juUE08yCjf
85,"How Long","Charlie Puth",301717,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
86,"Bubble Bubble","Vegas Jones",301596,https://open.spotify.com/track/5nkYykJYXgsOOCTIFkRKq6
87,Leggenda,"Sfera Ebbasta",299630,https://open.spotify.com/track/17bXwlGLFeAGCaIMBwjq5k
88,"No Roots","Alice Merton",293548,https://open.spotify.com/track/5iwvoI2MM2tOrdUhNjcsqf
89,"Io Sono MezzoSangue",Mezzosangue,293409,https://open.spotify.com/track/03Nk3mVovqHnxjw3KglDjY
90,"Auto blu","JUNIOR CALLY",290492,https://open.spotify.com/track/5Px3bD732noiQ5ncREM0Xo
91,"Sempre In Due","Carl Brave x Franco126",290085,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
92,"Me Niego (feat. Ozuna & Wisin)",Reik,289813,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
93,Criminal,"Natti Natasha",287042,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
94,"Allenamento #2","Capo Plaza",285895,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM
95,"El Party","Jake La Furia",282536,https://open.spotify.com/track/5xyExId5XWZplBvjmbIuy6
96,"Diego Armando Maradona","Dark Polo Gang",282357,https://open.spotify.com/track/42budRHAm0QroIwreRwF1l
97,"Acqua (Malpensandoti)",Tedua,280465,https://open.spotify.com/track/7ptjE5B67m9zEyB7Mbr44s
98,Magicabula,"JUNIOR CALLY",279086,https://open.spotify.com/track/0wBlRxVSWAPgezz4ZYDrGT
99,"System Error",Mezzosangue,276027,https://open.spotify.com/track/10VaYr0WpQNfvyny7ecFgn
100,Cristo,"Vegas Jones",275086,https://open.spotify.com/track/0rilXxnS0HEwu4uirbQAUN
101,"Síguelo Bailando",Ozuna,274819,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz
102,"Hollywood (feat. Gemitaiz)",MadMan,273223,https://open.spotify.com/track/1R1j6Z3HfBvkLnw1uTJJp0
103,Occupato,DrefGold,269988,https://open.spotify.com/track/4DODnpnNZMZD1jR6NvyPuc
104,"Le luci della città",Coez,264886,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
105,"Look Alive (feat. Drake)","BlocBoy JB",263385,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
106,"New Rules","Dua Lipa",263318,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
107,"Milano Bachata",Rkomi,263182,https://open.spotify.com/track/0obKdyLE89Hrry8slkX9Ey
108,"Love Lies (with Normani)",Khalid,261771,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
109,"Faccio un casino",Coez,261346,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0
110,"Non è detto","Laura Pausini",259194,https://open.spotify.com/track/47sPu7r17jwe0AQSj5nUOq
111,"More Than You Know","Axwell /\ Ingrosso",256680,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44
112,Pianeti,Ultimo,253639,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
113,Wannabe,Highsnob,251650,https://open.spotify.com/track/7lRVkZcxB8NUKeJkhswwn8
114,"Something Just Like This","The Chainsmokers",248705,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
115,Corazón,Maluma,244114,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou
116,Ologramma,Mezzosangue,241496,https://open.spotify.com/track/0SVBq14d1jOpzhieAkvtSp
117,Wolves,"Selena Gomez",241158,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
118,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,238213,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
119,"No Roots","Alice Merton",237751,https://open.spotify.com/track/7anBA0IdgFaN3Pbyk2tog0
120,Poetica,"Cesare Cremonini",234970,https://open.spotify.com/track/6m7ia7vhUezCfa1xWusWSF
121,"Mad Love","Sean Paul",234340,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf
122,"What Lovers Do (feat. SZA)","Maroon 5",233898,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
123,"Drive By (feat. Jenn Morel)","Vegas Jones",233020,https://open.spotify.com/track/3sZ2MRLxr73xeOUcx3CZPI
124,"Numeri & Zeri","Vegas Jones",232297,https://open.spotify.com/track/3bxFe1ul3mi5JYFzJh3nNb
125,Burnout,Tedua,232234,https://open.spotify.com/track/3tK7XzkTAXZTAsXzodsBYN
126,"Destro, Sinistro, Montante",Mezzosangue,229808,https://open.spotify.com/track/6U1bHEDQPkLMtoBMuxmAmd
127,"La Mia famiglia",Mezzosangue,228571,https://open.spotify.com/track/3GX6YCfIezv0PXrrBQNRBG
128,"Lost In Japan","Shawn Mendes",227909,https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX
129,Salsa,MadMan,226004,https://open.spotify.com/track/0Y1nFWH68Dexbdna7jg4Zy
130,Ciro,"Enzo Dong",225915,https://open.spotify.com/track/3t0eKlR4pVqcq81ynrzz2N
131,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",225119,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
132,"Fashion Week",Tedua,223629,https://open.spotify.com/track/1fGoFnExheBO89oKkiotyd
133,Lamborghini,"Guè Pequeno",223271,https://open.spotify.com/track/7G8g5Zrr5rj2OoKoXGnRb1
134,"Ricchi Dentro",Ghali,222651,https://open.spotify.com/track/6QwcgyYWHB83EkUvz3XhDX
135,"Gli occhi della tigre",Nayt,220361,https://open.spotify.com/track/0eczHniJguffShMNltOqMo
136,"Plug Walk","Rich The Kid",216988,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl
137,"Al lupo al lupo",Tedua,216463,https://open.spotify.com/track/54HneFr51YFxUIyeqWB23O
138,Nisida,"Capo Plaza",212234,https://open.spotify.com/track/2bEzFrrZO5MMBjenGHxZYX
139,"Veleno 6",MadMan,211953,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
140,Umanista,Mezzosangue,210679,https://open.spotify.com/track/7cBjChD8IqAi8GRPiJHYqh
141,OK,"Robin Schulz",209704,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
142,Breathe,"Jax Jones",206678,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
