,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Cupido (feat. Quavo)","Sfera Ebbasta",1622079,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
2,Rockstar,"Sfera Ebbasta",1487690,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
3,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",1414543,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
4,"God's Plan",Drake,1324145,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,Malibu,"Vegas Jones",1196309,https://open.spotify.com/track/2uEqIGEHBfrx41k2rWnBxG
6,"Cara Italia",Ghali,1179353,https://open.spotify.com/track/7K8krdGeSIvwDGw1WUqJuK
7,"Ricchi x Sempre","Sfera Ebbasta",1118745,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
8,"Pem Pem","Elettra Lamborghini",1047876,https://open.spotify.com/track/6NprDUe0yiLIVGgcnFGgtq
9,"Serpenti A Sonagli","Sfera Ebbasta",983485,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
10,"Sangue misto",Tedua,974306,https://open.spotify.com/track/47quNj56sFEMCBXN1xm5RO
11,Vertigini,Tedua,869505,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
12,IDGAF,"Dua Lipa",835011,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
13,"Serio (feat. Capo Plaza)","Emis Killa",833169,https://open.spotify.com/track/2Cm9pUNjLYpLo2gjIiTBPa
14,"Il ballo delle incertezze",Ultimo,825046,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
15,Ipernova,Mr.Rain,790842,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
16,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,739459,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
17,Uber,"Sfera Ebbasta",738470,https://open.spotify.com/track/4oZhBLWGhtIyBckervj3sb
18,"La musica non c'è",Coez,734508,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
19,"Una Vita In Vacanza","Lo Stato Sociale",691901,https://open.spotify.com/track/554Cnj9FKhRGABIxSaGJGG
20,"Non mi avete fatto niente","Ermal Meta",686937,https://open.spotify.com/track/6d3sJyECf0XccpnosXyxT7
21,"Échame La Culpa","Luis Fonsi",674786,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
22,"La legge del più forte",Tedua,662636,https://open.spotify.com/track/1fHP9qfz4v4df0XiAppzmf
23,"Irraggiungibile (feat. Federica Carta)",Shade,652783,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
24,"Centro (feat. Coez)",MadMan,626664,https://open.spotify.com/track/540qZ2h2nFsuky4w42Quw8
25,"3 Chances (Dilla tutta)",Tedua,625048,https://open.spotify.com/track/5lUxWWt9fmQ29jkv8HNVzn
26,X,"Nicky Jam",603082,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
27,"Psycho (feat. Ty Dolla $ign)","Post Malone",584316,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
