,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Malibu,"Vegas Jones",1768573,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
2,"Mic Check (feat. Salmo)","Noyz Narcos",1418619,https://open.spotify.com/track/7pGR33X8qLWDUzVcNpOveT
3,X,"Nicky Jam",1411791,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
4,"Casa Mia (feat. Luchè & Capo Plaza)","Noyz Narcos",1376316,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc
5,"Non cambierò mai","Capo Plaza",1203106,https://open.spotify.com/track/4ocoPwyOg9VRtqsjbDOQKZ
6,"Cupido (feat. Quavo)","Sfera Ebbasta",1136911,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
7,"God's Plan",Drake,1112953,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
8,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1033589,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
9,Rockstar,"Sfera Ebbasta",992170,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA
10,"Borotalco (feat. Carl Brave x Franco 126)","Noyz Narcos",965884,https://open.spotify.com/track/6fHkpJ8lv3NjRjUtLPFHXq
11,"Cara Italia",Ghali,957484,https://open.spotify.com/track/7K8krdGeSIvwDGw1WUqJuK
12,"Pem Pem","Elettra Lamborghini",939893,https://open.spotify.com/track/6NprDUe0yiLIVGgcnFGgtq
13,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",929800,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
14,"Tanta Roba Anthem (feat. Guè Pequeno)",Gemitaiz,917598,https://open.spotify.com/track/33jQIRPFU5IksQYUPVeopi
15,IDGAF,"Dua Lipa",893228,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
16,"Sputapalline (feat. Coez)","Noyz Narcos",870863,https://open.spotify.com/track/0vnj14R32mrC6hHcSD5ANT
17,"R.I.P. (feat. Achille Lauro)","Noyz Narcos",842225,https://open.spotify.com/track/6mkMtAErnMpuCuEF1H9nZP
18,"Sinnò Me Moro","Noyz Narcos",819843,https://open.spotify.com/track/6omR8yT1cfOhgLTzccpg9R
19,Dura,"Daddy Yankee",818054,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc
20,"La Cintura","Alvaro Soler",808932,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
21,FRIENDS,Marshmello,792545,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
22,"Ricchi x Sempre","Sfera Ebbasta",761955,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx
23,"Échame La Culpa","Luis Fonsi",743961,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
24,Ipernova,Mr.Rain,716529,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
25,Boss,DrefGold,693295,https://open.spotify.com/track/66eqL56FRz3LJMCWINapai
26,"Questa nostra stupida canzone d'amore",Thegiornalisti,692627,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
27,"No Roots","Alice Merton",691427,https://open.spotify.com/track/7anBA0IdgFaN3Pbyk2tog0
28,Inri,"Noyz Narcos",686045,https://open.spotify.com/track/5mpOciHiFpsamVXGuHZQXd
29,"Serpenti A Sonagli","Sfera Ebbasta",676951,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu
30,"La musica non c'è",Coez,674114,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
31,"Serio (feat. Capo Plaza)","Emis Killa",668532,https://open.spotify.com/track/2Cm9pUNjLYpLo2gjIiTBPa
32,"Matanza (feat. Rkomi)","Noyz Narcos",662804,https://open.spotify.com/track/6lszzKN72DyDRc4GFCYL0C
33,"Morirò da Re",Måneskin,649531,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
34,"Niente X Niente","Noyz Narcos",639382,https://open.spotify.com/track/03L9qj5f7Ein575wmqv4Tc
35,"Psycho (feat. Ty Dolla $ign)","Post Malone",617982,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
36,"Il ballo delle incertezze",Ultimo,602511,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
37,"Irraggiungibile (feat. Federica Carta)",Shade,573207,https://open.spotify.com/track/03PDOt4cRKQgpYfA9I9wnC
38,Nevermind,"Dennis Lloyd",569383,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
39,Vertigini,Tedua,561969,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
40,SAD!,XXXTENTACION,555343,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
41,"Leave a Light On","Tom Walker",547291,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
42,"Bum Bum Tam Tam","MC Fioti",545583,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr
43,"One Kiss (with Dua Lipa)","Calvin Harris",526978,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
44,"Vato Loco","Noyz Narcos",518749,https://open.spotify.com/track/3SE7LtGaszfIRF0XOA2VkG
45,Mine,Bazzi,517606,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
46,"Guarda come flexo",MamboLosco,510101,https://open.spotify.com/track/7pNSr2gQMVghpTcZvQUroa
47,"Centro (feat. Coez)",MadMan,503847,https://open.spotify.com/track/540qZ2h2nFsuky4w42Quw8
48,"Mark Renton","Noyz Narcos",501341,https://open.spotify.com/track/7sXjpTV2EeJwPHvxDUu7b2
49,"Giovane Fuoriclasse","Capo Plaza",495773,https://open.spotify.com/track/7GFCOl2gVEv9d6gwdY5Fvb
50,"All The Stars (with SZA)","Kendrick Lamar",495663,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
51,"Una Vita In Vacanza","Lo Stato Sociale",491637,https://open.spotify.com/track/554Cnj9FKhRGABIxSaGJGG
52,"Havana (feat. Young Thug)","Camila Cabello",482763,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
53,Enemy,"Noyz Narcos",480876,https://open.spotify.com/track/4igZA2dEYXGrnihEzdS9KY
54,"Plug Walk (feat. Dark Polo Gang)","Rich The Kid",471699,https://open.spotify.com/track/62SEt25NCNsBP37cxwNg49
55,"Lone Star","Noyz Narcos",462109,https://open.spotify.com/track/3V1C4ox6T0286B18yDex0b
56,"The Middle",Zedd,446466,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
