,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Una volta ancora (feat. Ana Mena)","Fred De Palma",3055252,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
2,Chiasso,Random,2595645,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
3,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,2552625,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
4,"Dove e quando","Benji & Fede",2354842,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
5,Lento,"Boro Boro",2266048,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
6,"Mambo Salentino",Boomdabash,1980221,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
7,Señorita,"Shawn Mendes",1947465,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
8,JAMBO,"Takagi & Ketra",1940387,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
9,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",1841307,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
10,"Ostia Lido",J-AX,1773697,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
11,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1735497,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
12,"Margarita (con Marracash)",Elodie,1704110,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
13,"Cin Cin",Alfa,1655057,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
14,"La hit dell'estate",Shade,1644388,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
15,Playa,"Baby K",1614855,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
16,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",1592626,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
17,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,1560610,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
18,Arrogante,Irama,1534584,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
19,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,1505155,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
20,China,"Anuel AA",1464812,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
21,"Piece Of Your Heart",MEDUZA,1404211,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
22,"Mon Fre - feat. Emis Killa",Shiva,1263287,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
