,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",2822235,https://open.spotify.com/track/1MtmXPxXP4ntSjfF5xnOyM
2,"Una volta ancora (feat. Ana Mena)","Fred De Palma",2295265,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
3,Chiasso,Random,2248238,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
4,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,2103431,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
5,"Non Avere Paura","Tommaso Paradiso",1653302,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
6,Lento,"Boro Boro",1645628,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
7,Barrio,Mahmood,1605314,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
8,"Cin Cin",Alfa,1544111,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
9,Bossoli,Shiva,1533616,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
10,"MI AMI O NO (feat. Capo Plaza)",Giaime,1526003,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
11,"Dove e quando","Benji & Fede",1497753,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
12,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",1490047,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
13,"Esagono (feat. Salmo)",Gemitaiz,1375473,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y
14,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,1355103,https://open.spotify.com/track/0VU34EBWTAlHVIZE3aWlZA
15,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,1311880,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
16,"Mon Fre - feat. Emis Killa",Shiva,1241535,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
17,"Margarita (con Marracash)",Elodie,1229050,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
18,Lalala,Y2K,1219133,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
19,Ouver2re,Lazza,1196362,https://open.spotify.com/track/6Z8Rgali179zMtmELIgSx2
20,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",1176369,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
21,"Dance Monkey","Tones And I",1166998,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
22,"Karate (feat. Mahmood)",Gemitaiz,1155843,https://open.spotify.com/track/2OtQyoZSL78nBC4mUUKMav
23,"Na Na Na",Holden,1155836,https://open.spotify.com/track/1cg6IqyZgBCU6P34gY161z
24,"Piccola Stella",Ultimo,1131633,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
25,"La hit dell'estate",Shade,1130270,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
26,"Fiori (feat. Marracash & Guè Pequeno)",Gemitaiz,1118442,https://open.spotify.com/track/0zlAKx6NDKKGWjWJE1AX1S
27,"Twerk (con Boro Boro)",MamboLosco,1109631,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
28,Señorita,"Shawn Mendes",1076010,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
29,"Mambo Salentino",Boomdabash,1072804,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
30,"Veleno 7",Gemitaiz,1069122,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
31,Arrogante,Irama,1042450,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
32,JAMBO,"Takagi & Ketra",1017045,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
33,"Nisciun' (feat. Geolier)","Rocco Hunt",1014407,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
34,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",1010816,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
35,FIORI,Giaime,1009411,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
36,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",990341,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
37,"SCACCIACANI - feat. Massimo Pericolo - prod. Crookers & Nic Sarno",Ketama126,983167,https://open.spotify.com/track/2665YLaM0dLaIhkjpUHT7k
38,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",980709,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
39,"Non Ci Sto (con Marracash & Carl Brave)",Shablo,971215,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN
40,China,"Anuel AA",945709,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
41,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,936281,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
42,"Come Me",Gemitaiz,921212,https://open.spotify.com/track/4dBCrgiAh3KJSJdt3XpLfm
43,"Scatola Nera (feat. Giorgia)",Gemitaiz,916457,https://open.spotify.com/track/4Is80c3yzO9NzVWMDAnnTR
44,"Ostia Lido",J-AX,912909,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
45,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,907488,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
46,Settembre,Gazzelle,893544,https://open.spotify.com/track/6Ere3wTeBzgVavQpUs343p
47,Playa,"Baby K",892167,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
48,¥€$,Gemitaiz,884799,https://open.spotify.com/track/0P39aeceSQtCBO7IlffkbD
49,"Street Advisor (feat. Noyz Narcos, Marracash & Capo Plaza)","Night Skinny",881079,https://open.spotify.com/track/6uUpssCxQaQWrlx869314b
50,"Piece Of Your Heart",MEDUZA,839429,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
51,"Tutto apposto (feat. Capo Plaza)",Philip,831517,https://open.spotify.com/track/1E5m92fn5c92TUH6NP7HDX
